Omeka Item #,DataScribe Item #,DataScribe Record #,DataScribe Record Position,Year,Week,Unique ID,Start Day,Start Month,End Day,End month,St Alban Woodstreet - Buried,Alhallows Barking - Buried,Allhallows Breadstreet - Buried,Allhallows Great - Buried,Alhallows Honylane - Buried,Alhallows Lesse - Buried,Alhallows Lumbardstreet - Buried,Alhallows Stayning - Buried,Alhallows the Wall - Buried,St Alphage - Buried,St Andrew Hubbard - Buried,St Andrew Undershaft - Buried,St Andrew Wardrobe - Buried,St Ann Aldersgate - Buried,St Ann Blackfryers - Buried,St Antholins Parish - Buried,St Austins Parish - Buried,St Bartholomew Exchange - Buried,St Bennet Fynck - Buried,St Bennet Gracechurch - Buried,St Bennet Paulswharf - Buried,St Bennet Sherehog - Buried,St Botolph Billingsgate - Buried,Christ Church - Buried,St Christophers - Buried,St Clement Eastcheap - Buried,St Dionis Backchurch - Buried,St Dunstan East - Buried,St Edmund Lumbardstr. - Buried,St Ethelborough - Buried,St Faith - Buried,St Foster - Buried,St Gabriel Fenchurch - Buried,St George Botolphlane - Buried,St Gregory by St Pauls - Buried,St Hellen - Buried,St James Dukes place - Buried,St James Garlickhithe - Buried,St John Baptist - Buried,St John Evangelist - Buried,St John Zachary - Buried,St Katharine Coleman - Buried,St Katharine Creechurch - Buried,St Lawrence Jewry - Buried,St Lawrence Pountney - Buried,St Leonard Eastcheap - Buried,St Leonard Fosterlane - Buried,St Magnus Parish - Buried,St Margaret Lothbury - Buried,St Margaret Moses - Buried,St Margaret Newfishstreet - Buried,St Margaret Pattons - Buried,St Mary Abchurch - Buried,St Mary Aldermanbury - Buried,St Mary Aldermary - Buried,St Mary le Bow - Buried,St Mary Bothaw - Buried,St Mary Colechurch - Buried,St Mary Hill - Buried,St Mary Mounthaw - Buried,St Mary Sommerset - Buried,St Mary Stayning - Buried,St Mary Woolchurch - Buried,St Mary Woolnoth - Buried,St Martin Iremongerlane - Buried,St Martin Ludgate - Buried,St Martin Orgars - Buried,St Martin Outwich - Buried,St Martin Vintrey - Buried,St Matthew Fridaystreet - Buried,St Maudlin Milkstreet - Buried,St Maudlin Oldfishstreet - Buried,St Michael Bassishaw - Buried,St Michael Cornhil - Buried,St Michael Crookedlane - Buried,St Michael Queenhithe - Buried,St Michael Quern - Buried,St Michael Royal - Buried,St Michael Woodstreet - Buried,St Mildred Breadstreet - Buried,St Mildred Poultrey - Buried,St Nicholas Acons - Buried,St Nicholas Coleabby - Buried,St Nicholas Olaves - Buried,St Olave Hartstreet - Buried,St Olave Jewry - Buried,St Olave Silverstreet - Buried,St Pancras Pancras street - Buried,St Peter Cheap - Buried,St Peter Cornhil - Buried,St Peter Paulswharf - Buried,St Peter Poor - Buried,St Steven Colemanstreet - Buried,St Steven Walbrook - Buried,St Swithin- Buried,St Thomas Apostles - Buried,Trinity Parish - Buried,Christened in the 97 parishes within the walls,Buried in the 97 parishes within the walls,Plague in the 97 parishes within the walls,St Andrew Holborn - Buried,St Bartholomew Great - Buried,St Bartholomew Less - Buried,St Botolph Aldersgate - Buried,St Botolph Aldgate - Buried,St Botolph Bishopsgate - Buried,Bridewel Precinct - Buried,St Bridget - Buried,St Dunstan West - Buried,St George Southwark - Buried,St Giles Cripplegate - Buried,St John Southwark,St Olave Southwark - Buried,Saviours Southwark - Buried,S Sepulchres Parish - Buried,St Thomas Southwark - Buried,Trinity Minories - Buried,Pesthouse Without the Walls - Buried,Christened in the parishes without the walls,Buried in the parishes without the walls,Plague in the parishes without the walls,St. Ann in Middlesex - Buried,Christ Church in Surry - Buried,Christ Church in Middlesex - Buried,St George in Bloomsbury - Buried,St. George in Middlesex,St. George by Queen's Square - Buried,St Giles in the Field - Buried,Hackney Parish - Buried,St John at Wapping - Buried,St James Clerkenwel - Buried,St Katharine Tower - Buried,Lambeth Parish - Buried,St Leonard Shoreditch - Buried,St. Luke in Middlesex - Buried,St Magdalen Bermondsey - Buried,St Mary Islington - Buried,St Mary Newington - Buried,St Mary Whitechappel - Buried,St Matthew at Bethnal Green - Buried,St Pauls Shadwel - Buried,Rothorith Parish - Buried,Stepney Parish - Buried,Christened in the out-Parishes in Middlesex and Surrey,Buried in the out-Parishes in Middlesex and Surrey,Plague in the out-Parishes in Middlesex and Surrey,St Ann in Westminster - Buried,St Clement Danes - Buried,St George by Hanover Square - Buried,St James in Westminster - Buried,St. John the Evangelist - Buried,St Paul Covent Garden - Buried,St Martin in the fields - Buried,St Mary Savoy - Buried,St Mary le Strand,St Margaret Westminster - Buried,Pesthouse in Westminster,Christened in the Parishes and Liberties of Westminster,Buried in the Parishes and Liberties of Westminster,Plague in the Parishes and Liberties of Westminster
1485,535,564,1,1705,51,Laxton-1705-51-recto,4,December,11,December,,1,,,,,,,1,,,1,1,1,2,1,,,1,,,,,1,,,,,1,1,,,,,6,1,,,1,,1,1,3,,,,,1,,,,,1,,,1,,,2,,,,,1,,1,,,,1,,,,,1,,,,1,,,,,,,,,,,2,,1,3,,2,2,,30,45,,26,,,5,18,10,,5,3,4,28,,19,16,12,2,3,,108,151,,,5,,,,,32,3,6,9,4,7,9,,11,3,4,20,,8,,40,108,161,,6,13,,19,,8,20,,,13,,68,79,
1487,537,228,1,1705,1,Laxton-1705-01-recto,,,25,December,,1,1,,,,,,,,,,1,,4,,,3,1,,,,1,,,,2,3,1,1,,,,,2,2,,,,,,1,1,,,,,3,,,,,1,,,2,,,,,,,,1,,,1,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,,,21,37,,16,,,,12,15,,4,,8,20,,18,15,16,,,,83,124,,,3,,,,,20,4,6,10,,,9,,7,,4,4,,7,,35,78,109,,7,11,,21,,2,20,3,,16,,72,80,
1488,538,248,1,1705,2,Laxton-1705-02-recto,,,1,January,2,3,2,,,1,,,5,,,3,,,2,1,1,,,1,2,,,,,,1,1,1,,2,,,,,,,3,,,,,1,,1,,4,,,,,,3,1,,,,,2,,,,,,1,,,,1,,,,,1,,1,,,,2,,,,,,1,2,,,,2,1,5,,,,1,42,61,,25,2,1,2,16,8,,6,3,4,21,,10,11,18,1,,,110,128,,,4,,,,,23,,7,4,7,7,9,,7,6,4,13,,9,7,38,108,145,,9,15,,18,,6,20,6,,30,,62,104,
1489,539,285,1,1705,3,Laxton-1705-03-recto,,,8,January,,5,1,,,,1,,,1,1,1,1,,4,,1,,,,1,,,1,,1,2,1,,,,,,,1,,2,,,,,,1,,1,1,1,,,,,,1,,2,,,,,1,,1,,,1,1,,,,3,,1,2,1,,,,,1,,,,,1,,,2,,,1,,2,2,,,1,,43,53,,26,2,,4,11,19,,7,4,8,19,,15,18,15,,,,87,148,,,2,,,,,30,2,6,7,,8,4,,6,3,5,17,,7,3,41,116,141,,5,5,,16,,2,28,3,,15,,76,74,
1490,540,309,1,1705,4,Laxton-1705-04-recto,,,15,January,,4,,1,,,,1,3,,,1,,,4,1,,3,,,,,,1,,,,1,,2,2,,,1,1,,1,,,,,2,1,,,,,1,1,,,1,,,,1,,,1,,,,,,1,,1,,,,,2,,1,2,2,,,,1,1,,1,1,1,,,,,,2,,,,,1,1,38,53,,19,,,8,12,13,,7,7,10,18,,18,9,11,4,,,107,136,,,1,,,,,26,3,4,11,4,11,16,,7,1,4,27,,15,4,54,131,188,,11,9,,29,,4,40,2,,20,,63,115,
1491,541,310,1,1705,5,Laxton-1705-05-recto,,,22,January,,,,,,,1,,,1,,2,1,2,3,,,,2,1,2,,,2,,,,,1,1,,1,,,1,1,,,,,,1,1,,2,,1,,2,,,,,,,1,,,,,2,,,,,5,,,,1,,,1,1,,2,,1,1,1,1,,,,1,,,,1,,,,2,,,,,45,50,,27,,,3,13,10,,8,5,10,20,,17,21,18,2,,,84,154,,,3,,,,,25,2,10,7,4,10,12,,6,3,,14,,7,,45,101,148,,9,10,,19,,3,21,2,,18,,77,82,
1492,542,359,1,1705,6,Laxton-1705-06-recto,,,29,January,,4,1,,,1,,,1,2,,3,2,,2,1,,,,,2,,,2,,1,,1,,,,,,1,1,1,2,2,,,,3,,,1,,,,,,,,1,,,1,,,,1,,,,1,,,,,1,,,1,1,,2,2,,,,1,,,2,,,,,,,1,1,1,5,,1,,,39,57,,23,5,,4,13,12,,12,3,7,30,,13,10,13,,1,,81,146,,,2,,,,,30,3,6,13,4,5,14,,6,7,5,13,,6,5,44,109,163,,6,14,,26,,7,36,6,,18,,76,113,
1493,543,377,1,1705,7,Laxton-1705-07-recto,,,5,February,,2,1,2,,,,1,3,,,3,,,3,1,,,,,,,,3,1,1,2,1,2,,,,2,,3,,,1,1,,,2,4,,,1,,1,,,,1,,,,,,,1,,1,2,,1,,1,1,,1,1,,,,1,,,,1,,2,,,,,,,1,,,,1,,3,,3,,1,48,64,,26,2,3,3,16,8,2,9,7,10,22,,15,12,16,2,4,,98,157,,,5,,,,,31,5,11,4,5,7,11,,10,5,4,12,,4,4,45,112,163,,1,11,,24,,4,37,5,,22,,61,104,
1494,544,378,1,1705,8,Laxton-1705-08-recto,,,12,February,1,2,,,,,,,1,,,,,1,1,,1,1,,,,,,2,,1,,2,1,3,1,,1,,1,,,,,,,,2,,,,,2,,,,1,,,2,1,,,1,1,2,,,,,2,2,,2,,,1,1,,1,,,1,,,,,,,,,,,,,,1,2,,,,,37,45,,14,1,,4,11,16,2,8,5,9,18,,19,11,11,2,,,107,131,,,5,,,,,35,4,4,8,4,6,13,,6,,4,12,,12,4,32,131,149,,10,12,,18,,6,42,5,,30,,85,123,
1535,545,379,1,1705,9,Laxton-1705-09-recto,,,19,February,2,2,,3,,,1,,,,,1,3,,5,2,,,,,,,,3,,,,2,1,,,1,1,1,1,,,,,,,1,,,4,,,1,1,,,1,1,,,,,,,,2,,,1,,1,,,,,,,5,1,,,,1,,,,,,,,1,,,1,,,1,5,,1,1,,45,59,,29,,,7,14,7,2,10,7,7,21,,15,14,11,2,,,97,146,,,4,,,,,30,1,4,10,3,4,12,,6,6,3,13,,6,7,49,91,158,,11,9,,30,,4,35,6,,19,,62,114,
1536,546,405,1,1705,10,Laxton-1705-10-recto,,,26,February,1,3,1,1,,,,1,,,,1,3,1,3,,1,,1,,,,,1,,,,4,,1,2,3,,,,,,,,,,,7,,,,,3,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,1,1,5,,1,1,,33,52,,23,,2,4,7,12,,5,4,8,31,,8,14,13,2,,,102,133,,,5,,,,,36,1,3,6,6,2,13,,9,5,5,21,,8,7,38,139,165,,5,11,,24,,2,25,5,,19,,60,91,
1537,547,406,1,1705,11,Laxton-1705-11-recto,,,5,March,,1,,,1,,,1,1,1,,,2,2,1,,1,3,,,1,,,5,,,1,4,,,,,,,2,,,,,,,1,,,2,1,2,,1,,,,3,,,,,,1,,,,,,,3,,,1,,,,,,,2,,,2,2,,,,,1,,,,,2,1,,,1,1,,1,32,55,,21,1,,2,11,3,,9,5,6,22,,21,16,20,2,,,94,139,,,2,,,,,24,1,8,6,7,,15,,9,3,4,14,,10,4,38,111,145,,11,12,,21,,4,28,2,,13,,73,91,
1538,548,414,1,1705,12,Laxton-1705-12-recto,,,12,March,,1,,,,,,,1,1,,1,2,,3,1,,,,1,,,,2,,,,1,,,2,,,2,3,1,2,1,1,1,,1,3,,,,2,1,1,,,,,2,,,1,,2,,,,,1,,,1,1,,,,,,,,1,,,,,,,,,2,,,,,,1,1,5,1,,,,39,54,,21,1,1,4,11,10,1,7,4,10,17,,12,8,16,1,,,96,124,,,4,,,,,30,3,3,9,6,7,5,,7,,2,11,,11,6,48,123,152,,10,10,,26,,1,29,,,27,,65,103,
1539,549,415,1,1705,13,Laxton-1705-13-recto,,,19,March,,2,,,,,,1,1,1,,,,1,3,,1,1,,,,,,3,,,,2,1,,,2,,,,1,1,,,,1,,,1,,,,1,2,,,,,,1,1,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,1,2,1,1,,,25,37,,18,,,1,10,11,,8,4,9,18,,10,6,9,,1,,104,105,,,2,,,,,24,1,7,8,4,6,6,,7,5,2,22,,7,4,33,110,138,,8,12,,26,,7,28,6,,17,,70,104,
1540,550,451,1,1706,14,Laxton-1706-14-recto,,,26,March,,,,,,,,,1,,,3,2,,2,,,1,,,,,,2,2,2,,1,,1,2,1,,1,,,,,1,,1,1,2,,,,1,1,,,,,,1,,1,,,2,,,,,,,1,1,,,,,,,,1,1,,,2,,,,,,,1,,,,,1,,3,,,,,24,43,,19,1,,6,13,10,,2,,7,20,,9,11,14,1,,,73,113,,,,,,,,29,,8,12,3,6,10,,10,5,1,18,,8,,37,91,147,,15,7,,23,,4,33,3,,18,,59,103,
1541,551,452,1,1706,15,Laxton-1706-15-recto,,,2,April,,1,,2,,,,,3,,,3,1,,1,,,,,,,,,4,,,,,2,,2,,1,,2,,,,,,,2,2,1,,,,,,,,,,1,,2,,,,,2,,,2,,,,,1,,,,1,,4,,1,1,,1,,,,,,,,,2,,,,2,,1,,,36,48,,21,1,,10,10,3,,8,2,9,28,,13,9,9,,,,94,123,,,2,,,,,33,1,3,10,2,7,5,,12,4,1,12,,8,6,40,132,146,,13,9,,16,,1,28,3,,18,,67,88,
1542,552,453,1,1706,16, Laxton-1706-16-recto,,,9,April,,,,,,,,2,3,2,,1,,,,1,,1,,,2,,,1,,,,,,,,,,,1,,2,1,,,1,4,,,,,,2,,,,,,,,2,,,,,2,,,1,,1,,,,,,,,,1,1,,1,,,,,,,,,,,,,1,1,,,,,1,25,36,,23,1,,1,11,3,1,2,3,8,24,,15,5,7,1,,,93,105,,,2,,,,,30,2,8,6,3,3,9,,9,4,4,10,,12,2,39,106,143,,7,10,,17,,5,29,4,,15,,70,87,
1543,553,454,1,1706,17,Laxton-1706-17-recto,,,16,April,1,,,1,,1,,,,,,,,,2,,,,,,1,,1,4,,,,2,1,1,,2,,,1,2,,,,,,1,,1,,,1,,,,,,1,,,,,,2,,,,,,,,,,2,,,,,,,1,,,2,,,,2,1,3,2,,,1,,,2,3,1,1,,,39,47,,17,1,,2,10,10,,8,3,7,22,,10,16,21,3,,,88,130,,,2,,,,,18,2,4,6,1,4,11,,8,1,6,9,,5,4,40,117,121,,11,4,,23,,1,22,,,15,,67,76,
1544,554,468,1,1706,18,Laxton-1706-18-recto,,,23,April,,1,,,,,2,,1,1,,1,,,2,,,2,,,,,,1,,1,1,1,1,1,,,,,,,3,,,,,2,,,,,,2,,,,,,,,,,,2,,,,,,1,,,1,2,,,1,2,,,,,1,,,,,,,,,1,,,,,,3,,,,,28,37,,23,2,2,2,8,10,,2,3,8,22,,9,11,9,3,,,96,114,,,1,,,,,26,2,8,10,3,10,16,,7,,1,10,,9,,40,103,143,,6,8,,28,,5,25,,,11,,69,83,
1545,555,469,1,1706,19,Laxton-1706-19-recto,,,30,April,1,2,1,,,,1,,,1,1,1,1,2,4,,,,,1,1,,,4,,,1,1,2,,,,,,,,,,,,,,2,,1,1,,1,2,,,,,1,,1,,,,,1,1,,2,,,,,1,,,,,1,,2,,1,,,,1,,,,,,,,1,,,2,1,,,1,34,49,,15,,,3,7,12,,7,4,5,34,,10,8,7,2,,,87,114,,,1,,,,,23,,8,7,3,5,7,,8,1,2,16,,5,6,40,102,132,,7,7,,20,,3,20,3,,18,,55,78,
1546,556,470,1,1706,20,Laxton-1706-20-recto,,,7,May,1,2,,,,,,,2,,,1,,,,,,1,,,,,,1,,,,1,,1,,,,,,1,,,1,,,2,,1,,1,,,1,,,1,2,,1,1,,,2,,,,,,,,1,,,,,2,,3,,,,,,,1,,,,1,,,,,1,,,2,,1,,,32,38,,14,1,,3,12,12,2,9,2,6,13,,14,6,17,2,,,90,113,,,1,,,,,22,3,4,7,,3,5,,8,2,3,18,,9,4,40,105,129,,11,9,,20,,5,24,2,,14,,51,85,
1547,557,476,1,1706,21,Laxton-1706-21-recto,,,14,May,,2,,,,,2,2,2,1,1,,1,1,,,,1,,,2,,,4,,1,,1,,,,,,,,,,1,,,,2,1,1,,,1,3,,,,1,,2,,,,,2,,,,,,,2,2,,2,,,,,,2,1,,,,,,,,,,,,,,,,1,,2,,1,,24,48,,22,1,,4,11,10,,10,5,4,18,,14,15,7,,,,90,121,,,,,,,,27,,3,9,,5,4,,8,3,8,9,,9,4,42,71,131,,7,5,,24,,1,18,3,,13,,52,71,
1548,558,495,1,1706,22, Laxton-1706-22-recto,,,21,May,,2,,,,,,1,2,2,,,1,3,3,1,,,,,,,1,2,,,,1,2,,,,,,,1,2,,,,,3,,,1,1,1,1,,,,,1,,,,,,,,4,,,,,,1,,1,,,1,,,,,,,,1,,,,1,,,2,,,,,1,2,,,,,35,46,,17,1,,4,7,6,2,6,4,2,25,,9,6,6,1,,,97,96,,,2,,,,,36,3,3,6,2,6,8,,8,,3,18,,9,,38,97,142,,6,9,,24,,8,30,7,,16,,63,100,
1549,559,496,1,1706,23, Laxton-1706-23-recto,,,28,May,1,,2,,,,,1,1,,,1,,,3,,,,,1,,,1,,,,,2,,,,,,,1,,,,1,,,2,1,,,,1,,,,,,1,,,,,,,,1,1,,,,,,,2,,,1,1,1,,1,,,1,,,,,,1,1,,,,,,2,1,,,,1,,27,35,20,2,,4,10,10,,3,,7,18,,12,12,10,7,1,,89,116,,,2,,,,,33,2,5,4,3,5,8,,4,3,6,19,,10,6,30,85,140,,8,8,,19,,2,24,1,,14,,40,76,
1550,560,503,1,1706,24,Laxton-1706-24-recto,,,4,June,1,3,,,,,,1,,1,,,,1,3,,,1,2,,,,,1,,,,1,1,1,1,1,1,1,1,,1,,,,,3,1,2,,,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,1,3,,,1,1,,36,42,,15,1,,5,10,7,,8,1,3,18,,13,6,14,2,,,86,103,,,1,,,,,26,2,4,7,4,4,7,,1,,3,10,,12,,41,95,122,,8,5,,16,,2,15,,,11,,70,57,
1551,561,504,1,1706,25,Laxton-1706-25-recto,,,11,June,,2,,,,,,,1,1,1,,,2,1,,1,,,,,1,,,,,,2,1,1,1,,,1,1,1,,3,1,1,,,2,1,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,3,,,,,,,,,,,,1,2,1,,,1,,,,,22,38,,15,,,2,8,7,,6,,3,31,,12,12,11,3,2,,92,112,,,2,,,,,19,,3,5,5,8,7,,6,3,,9,,8,3,38,95,116,,14,10,,28,,2,29,4,,13,,50,100,
1552,562,517,1,1706,26,Laxton-1706-26-recto,,,18,June,,2,,2,,,,,1,1,,1,,,2,1,2,1,,,,,,3,,,,,,,1,2,,,2,,,,,,,2,1,,2,,,,,,,,,,,,,,1,,,,,,,1,,1,4,,,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,1,,1,,,39,44,,21,,,3,10,8,,3,2,2,20,,14,7,13,2,,,87,105,,,2,,,,,13,3,4,6,1,3,3,,6,2,2,9,,7,8,42,94,111,,8,5,,18,,,22,,,10,,54,63,
1553,563,518,1,1706,27,e.g. Laxton-1706-27-recto,,,25,June,,3,,,,,,3,,,2,1,,,2,2,,1,,,,,1,1,,,,,,,,,2,,2,,,4,3,,,1,,,,,1,5,2,1,,,2,2,1,1,,,,,3,,,,,1,,,,,,1,1,,,1,,,,1,,,1,,,,,,,1,,2,2,,,,,37,57,,21,1,,2,11,6,,5,2,5,22,,9,9,8,,1,,78,102,,,1,,,,,28,,7,8,,7,9,,7,2,2,1,,3,3,41,70,135,,6,9,,12,,1,18,2,,20,,58,68,
1554,564,584,1,1706,28, Laxton-1706-28-recto,,,2,July,,1,,,,,,,1,,,2,,1,1,,,,2,,1,,,3,,1,,1,,1,,2,,,,,,,,,1,,,1,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,3,,,1,2,,2,,1,1,,,,,,,1,,,,,3,,,,1,42,37,,20,1,1,7,8,6,,4,4,5,20,,15,9,9,1,,,73,110,,,2,,,,,28,,4,5,1,4,12,,9,5,4,13,,8,2,36,111,133,,7,4,,17,,,17,3,,16,,57,64,
1595,565,585,1,1706,29,Laxton-1706-29-recto,,,9,July,,2,,,,,,,4,1,1,1,1,,1,,,1,,,1,,,,,,1,1,,,,,,,2,,,,,,,,,2,1,,,1,,,,,1,,1,,,,,,3,,,,1,1,,1,,1,,,1,,1,1,,,,,,,,,1,,1,,,1,,,,,1,1,,37,38,,14,,,5,7,11,1,8,2,3,16,,10,8,10,2,3,,99,100,,,5,,,,,17,,2,10,2,4,9,,9,4,3,16,,4,6,28,99,119,,12,13,,15,,2,15,1,,14,,68,72,
1596,566,586,1,1706,30,Laxton-1706-30-recto,,,16,July,,2,,,,,1,1,1,,,,,,5,,1,,,2,2,,1,,,,2,1,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,1,2,,,2,,1,,,,,,,,4,,,1,,,1,,1,,,,,,2,,,1,,,,,2,1,2,1,,,,31,45,,21,,,4,9,16,,6,2,5,14,,11,5,11,2,,,100,106,,,5,,,,,20,4,2,4,3,8,6,,10,2,2,25,,7,6,29,98,133,,8,11,,10,,2,19,,,8,,61,58,
1597,567,587,1,1706,31,Laxton-1706-31-recto,,,23,July,1,,,,,,,1,,,,,1,1,3,,,1,,,2,,,2,,,2,2,,,1,1,,1,2,1,,,,,,,,,,,,1,3,,,1,,,,,,,,,1,,,3,,,,,1,,,,,2,,,,,,,,,1,,1,,,,,2,,,,,,,,34,38,,19,1,,3,11,7,,10,5,3,22,,19,12,7,1,1,,90,121,,,5,,,,,19,2,4,7,4,5,9,,8,1,5,14,,13,3,52,97,151,,5,5,,16,,3,16,,,14,,54,59,
1797,641,358,1,1707,1,Laxton-1707-01-recto,,,23,December,,2,,,,,,1,3,,,1,3,1,6,,1,1,,,2,,,5,1,,,1,,,2,1,,,3,,,,1,,1,,2,2,,,,1,3,,,,,2,1,,,1,,,1,,,1,,2,,,,,,,,,,1,,,,,,,1,,3,1,2,,,,,,,,3,,,41,63,,24,2,,10,7,13,,7,6,8,25,,13,11,12,2,,,71,140,,,2,,,,,32,3,7,9,2,2,13,,10,1,5,9,,9,8,34,101,146,,8,5,,12,,10,31,2,,10,,48,78,
1798,642,370,1,1707,2,Laxton-1707-02-recto,,,30,December,1,,,,,3,,,2,,1,2,,1,3,,1,,,,,,,2,2,,1,1,,,2,,1,,1,1,,,,1,,3,,,,,3,,2,2,,2,,1,1,1,1,,,,,1,,,,,,,,,,,1,2,3,,,,1,,,1,,,,,1,,,,1,1,2,,1,1,,31,58,,16,3,,3,16,13,,9,2,9,38,,14,14,13,4,,,80,154,,,3,,,,,30,4,6,10,2,7,10,,11,,5,20,,11,6,35,121,160,,6,11,,27,,3,30,4,,16,,71,97,
1799,643,371,1,1707,3,Laxton-1707-03-recto,,,6,January,1,2,,,,,,,2,,,1,1,1,,,1,,2,,,,,2,,1,1,1,,1,2,1,,,1,1,,,,,,3,1,,,,,,,,,,1,1,,,,,,1,1,,,,1,1,1,,,1,,,,,,1,,1,1,,,,,,,,,,1,,,,,,,,2,42,41,,20,2,,4,10,5,,10,4,10,22,,13,6,8,4,,,95,118,,,2,,,,,29,3,5,8,2,2,14,,9,1,4,,,8,7,28,112,122,,6,10,,20,,1,31,,,14,,57,82,
1800,644,389,1,1707,4,Laxton-1707-04-recto,,,13,January,,,,1,,2,1,,2,2,,,2,,5,,,,1,,2,,,3,,,,1,,1,,1,,,2,,,,1,,,1,1,,,,,,,,,,,1,,,,,2,,,,,,,,,,2,,,,,,1,2,,,,,,,,,2,,1,,1,,,,4,,1,,,29,46,,10,1,1,4,7,11,,3,2,3,28,,12,11,8,2,,,94,103,,,6,,,,,27,3,8,11,1,5,9,,14,1,4,26,,12,4,38,126,169,,8,5,,20,,2,30,2,,18,,57,85,
1801,645,390,1,1707,5,Laxton-1707-05-recto,,,20,January,,,1,,,,,,3,1,,2,1,1,3,,,,,,,,,3,,,,2,,,,1,1,1,1,,,1,1,,1,,1,3,,,2,2,,,,,1,,,,,,,,1,,,,,4,,,,,,1,1,,,1,,,,,1,,,,,,1,,,1,1,,4,,,,1,47,50,,15,6,3,5,11,8,,9,1,10,30,,15,11,8,,,,96,132,,,2,,,,,26,4,6,4,3,6,12,,11,1,2,8,,9,,48,125,142,,14,3,,31,,4,28,1,,23,,68,104,
1802,646,398,1,1707,6,Laxton-1707-06-recto,,,27,January,,4,,1,1,1,,1,,,1,1,1,,1,,,1,,,,,,,,,,1,3,,1,1,,,2,1,1,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,1,,1,,,,,,,,,1,,,1,,,3,2,1,,,31,40,,18,2,,3,11,5,,5,1,12,17,,13,8,12,1,1,,89,109,,,,,,,,23,2,9,5,1,3,9,,5,4,5,15,,2,2,35,114,120,,11,6,,19,,1,31,2,,8,,54,78,
1803,647,399,1,1707,7,Laxton-1707-07-recto,,,3,February,,1,1,,,,,,,1,2,1,1,1,1,,,1,,1,1,,,4,3,1,,2,1,,,1,,,,,,1,2,,,1,2,1,,,1,1,,,,,1,,1,,,,,,1,,,,,1,,,1,,,,,1,,2,,1,,,,,,,,,,1,,,,,3,,,1,1,45,50,,28,3,2,5,10,9,4,9,3,9,33,,12,12,13,3,,,95,155,,,2,,,,,20,2,8,5,,4,12,,10,,4,11,,7,4,33,101,122,,5,11,,30,,2,26,3,,12,,70,90,
1844,648,400,1,1707,8,Laxton-1707-08-recto,,,10,February,,3,,3,,,,,1,,,2,4,2,7,2,,1,1,1,2,,,3,1,,,1,,1,1,,,,,,,1,,,,,1,,,1,,,,,,,,2,,,,,1,,2,,,3,2,3,,,,1,,,,1,,2,,,,,2,,,,1,,2,1,,1,,,3,1,,,1,33,69,,27,3,,6,17,18,2,7,6,12,25,,12,11,17,3,1,,88,166,,,5,,,,,34,1,6,13,3,11,13,,5,,3,11,,9,4,52,100,171,,7,11,,18,,5,32,4,,21,,65,98,
1845,649,401,1,1707,9,Laxton-1707-09-recto,,,17,February,,2,,,,,,,5,1,,1,1,1,4,,,,,1,,,,2,,,,4,,1,,1,1,,2,3,,,,,,2,3,1,,,1,1,1,1,,,1,,1,,,,1,,1,,,1,2,,2,1,,,,2,2,1,,,,1,,,,,,,2,1,,,,1,,3,5,,1,,,55,69,,18,2,2,6,12,7,,10,5,14,29,,18,13,13,3,1,,83,153,,,6,,,,,33,1,8,8,3,7,10,,5,4,8,21,,8,7,62,116,191,,11,17,,21,,3,36,3,,28,,78,119,
1846,650,402,1,1707,10,Laxton-1707-10-recto,,,24,February,,2,,,,,2,,1,,,1,1,2,1,,2,1,,,2,,,1,,,,3,,1,,1,,,1,1,3,3,,,1,2,4,1,1,,,2,,,,,2,,3,,,,2,,1,,,1,,,,,1,,,,1,,1,1,,,3,,1,,,,1,,,1,,,,1,3,,1,,1,39,65,,26,2,,4,9,9,3,7,5,3,19,,13,13,14,1,,,81,128,,,3,,,,,41,4,12,9,1,6,10,,12,1,5,14,,6,5,41,107,170,,14,17,,26,,5,42,3,,19,,67,126,
1847,651,403,1,1707,11,Laxton-1707-11-recto,,,2,March,,1,1,,,,,,2,,,1,,,1,,,1,,,,,,,1,,1,,,,,,,,1,,,1,,,,3,,2,1,,,,,,,,1,2,,2,,,,1,2,1,,1,,,,,,,,4,1,,1,1,,,1,1,,,,,1,,1,,,,,,5,,,,,26,43,,22,1,1,1,18,13,1,10,3,8,23,,16,13,12,2,,,112,144,,,1,,,,,38,,7,11,2,2,8,,11,2,2,11,,11,4,41,122,151,,14,18,,23,,3,35,2,,25,,68,120,
