year,week_number,count_type,subtotal_sum,parish_sum,difference,absolute_difference,arithmetic_error,legible_only,legible
1689,3,buried,423,423,0,0,False,False,False
1689,3,plague,0,0,0,0,False,False,False
1689,4,buried,429,429,0,0,False,False,True
1689,4,plague,0,0,0,0,False,False,True
1689,5,buried,452,452,0,0,False,False,True
1689,5,plague,0,0,0,0,False,False,True
1689,6,buried,443,443,0,0,False,False,True
1689,6,plague,0,0,0,0,False,False,True
1689,7,buried,448,448,0,0,False,False,True
1689,7,plague,0,0,0,0,False,False,True
1689,8,buried,444,443,1,1,True,False,False
1689,8,plague,0,0,0,0,False,False,False
1689,9,buried,473,474,-1,1,True,False,False
1689,9,plague,0,0,0,0,False,False,False
1689,10,buried,429,429,0,0,False,False,True
1689,10,plague,0,0,0,0,False,False,True
1689,11,buried,473,473,0,0,False,False,True
1689,11,plague,0,0,0,0,False,False,True
1689,12,buried,468,468,0,0,False,False,True
1689,12,plague,0,0,0,0,False,False,True
1689,13,buried,506,506,0,0,False,False,True
1689,13,plague,0,0,0,0,False,False,True
1689,15,buried,324,324,0,0,False,False,True
1689,15,plague,0,0,0,0,False,False,True
1689,16,buried,378,378,0,0,False,False,True
1689,16,plague,0,0,0,0,False,False,True
1689,17,buried,324,325,-1,1,True,False,True
1689,17,plague,0,0,0,0,False,False,True
1689,18,buried,354,354,0,0,False,False,True
1689,18,plague,0,0,0,0,False,False,True
1689,19,buried,355,357,-2,2,True,False,True
1689,19,plague,0,0,0,0,False,False,True
1689,20,buried,355,355,0,0,False,False,True
1689,20,plague,0,0,0,0,False,False,True
1689,22,buried,387,387,0,0,False,False,True
1689,22,plague,0,0,0,0,False,False,True
1689,23,buried,366,366,0,0,False,False,True
1689,23,plague,0,0,0,0,False,False,True
1689,24,buried,352,352,0,0,False,False,True
1689,24,plague,0,0,0,0,False,False,True
1689,25,buried,365,353,12,12,True,False,True
1689,25,plague,0,0,0,0,False,False,True
1689,26,buried,360,390,-30,30,True,False,True
1689,26,plague,0,0,0,0,False,False,True
1689,27,buried,351,350,1,1,True,False,True
1689,27,plague,0,0,0,0,False,False,True
1689,28,buried,328,328,0,0,False,False,True
1689,28,plague,0,0,0,0,False,False,True
1689,29,buried,433,433,0,0,False,False,True
1689,29,plague,0,0,0,0,False,False,True
1689,30,buried,387,387,0,0,False,False,True
1689,30,plague,0,0,0,0,False,False,True
1689,31,buried,486,486,0,0,False,False,True
1689,31,plague,0,0,0,0,False,False,True
1689,32,buried,463,463,0,0,False,False,True
1689,32,plague,0,0,0,0,False,False,True
1689,33,buried,504,504,0,0,False,False,True
1689,33,plague,0,0,0,0,False,False,True
1689,34,buried,576,576,0,0,False,False,True
1689,34,plague,0,0,0,0,False,False,True
1689,35,buried,531,632,-101,101,True,False,True
1689,35,plague,0,0,0,0,False,False,True
1689,36,buried,662,672,-10,10,True,False,True
1689,36,plague,0,0,0,0,False,False,True
1689,37,buried,726,726,0,0,False,False,True
1689,37,plague,0,0,0,0,False,False,True
1689,38,buried,733,733,0,0,False,False,True
1689,38,plague,0,0,0,0,False,False,True
1689,39,buried,693,693,0,0,False,False,True
1689,39,plague,0,0,0,0,False,False,True
1689,40,buried,630,630,0,0,False,False,True
1689,40,plague,0,0,0,0,False,False,True
1689,41,buried,558,557,1,1,True,False,False
1689,41,plague,0,0,0,0,False,False,False
1689,42,buried,540,540,0,0,False,False,True
1689,42,plague,0,0,0,0,False,False,True
1689,43,buried,486,486,0,0,False,False,True
1689,43,plague,0,0,0,0,False,False,True
1689,44,buried,434,434,0,0,False,False,True
1689,44,plague,0,0,0,0,False,False,True
1689,45,buried,473,473,0,0,False,False,True
1689,45,plague,0,0,0,0,False,False,True
1689,46,buried,445,444,1,1,True,False,True
1689,46,plague,0,0,0,0,False,False,True
1689,47,buried,372,372,0,0,False,False,True
1689,47,plague,0,0,0,0,False,False,True
1689,48,buried,401,401,0,0,False,False,True
1689,48,plague,0,0,0,0,False,False,True
1689,49,buried,460,460,0,0,False,False,True
1689,49,plague,0,0,0,0,False,False,True
1689,50,buried,417,417,0,0,False,False,True
1689,50,plague,0,0,0,0,False,False,True
1689,51,buried,419,419,0,0,False,False,True
1689,51,plague,0,0,0,0,False,False,True
1689,52,buried,425,425,0,0,False,False,True
1689,52,plague,0,0,0,0,False,False,True
1689,53,buried,423,423,0,0,False,False,True
1689,53,plague,0,0,0,0,False,False,True
1690,1,buried,468,468,0,0,False,False,True
1690,1,plague,0,0,0,0,False,False,True
1690,2,buried,539,539,0,0,False,False,True
1690,2,plague,0,0,0,0,False,False,True
1690,3,buried,460,460,0,0,False,False,True
1690,3,plague,0,0,0,0,False,False,True
1690,4,buried,469,467,2,2,True,False,True
1690,4,plague,0,0,0,0,False,False,True
1690,5,buried,476,476,0,0,False,False,True
1690,5,plague,0,0,0,0,False,False,True
1690,6,buried,441,440,1,1,True,False,True
1690,6,plague,0,0,0,0,False,False,True
1690,7,buried,419,419,0,0,False,False,True
1690,7,plague,0,0,0,0,False,False,True
1690,8,buried,417,417,0,0,False,False,True
1690,8,plague,0,0,0,0,False,False,True
1690,9,buried,442,442,0,0,False,False,True
1690,9,plague,0,0,0,0,False,False,True
1690,10,buried,464,464,0,0,False,False,True
1690,10,plague,0,0,0,0,False,False,True
1690,11,buried,476,476,0,0,False,False,True
1690,11,plague,0,0,0,0,False,False,True
1690,12,buried,435,435,0,0,False,False,True
1690,12,plague,0,0,0,0,False,False,True
1690,13,buried,358,358,0,0,False,False,True
1690,13,plague,0,0,0,0,False,False,True
1690,14,buried,831,832,-1,1,True,False,True
1690,14,plague,0,0,0,0,False,False,True
1690,15,buried,452,479,-27,27,True,False,True
1690,15,plague,0,0,0,0,False,False,True
1690,16,buried,453,453,0,0,False,False,True
1690,16,plague,0,0,0,0,False,False,True
1690,17,buried,406,406,0,0,False,False,True
1690,17,plague,0,0,0,0,False,False,True
1690,18,buried,430,430,0,0,False,False,True
1690,18,plague,0,0,0,0,False,False,True
1690,19,buried,484,484,0,0,False,False,True
1690,19,plague,0,0,0,0,False,False,True
1690,20,buried,437,437,0,0,False,False,True
1690,20,plague,0,0,0,0,False,False,True
1690,21,buried,420,420,0,0,False,False,True
1690,21,plague,0,0,0,0,False,False,True
1690,22,buried,389,389,0,0,False,False,True
1690,22,plague,0,0,0,0,False,False,True
1690,23,buried,375,375,0,0,False,False,True
1690,23,plague,0,0,0,0,False,False,True
1690,24,buried,388,388,0,0,False,False,True
1690,24,plague,0,0,0,0,False,False,True
1690,25,buried,407,407,0,0,False,False,False
1690,25,plague,0,0,0,0,False,False,False
1690,26,buried,393,393,0,0,False,False,True
1690,26,plague,0,0,0,0,False,False,True
1690,27,buried,369,369,0,0,False,False,True
1690,27,plague,0,0,0,0,False,False,True
1690,28,buried,345,345,0,0,False,False,True
1690,28,plague,0,0,0,0,False,False,True
1690,29,buried,351,351,0,0,False,False,True
1690,29,plague,0,0,0,0,False,False,True
1690,30,buried,339,339,0,0,False,False,True
1690,30,plague,0,0,0,0,False,False,True
1690,31,buried,376,376,0,0,False,False,True
1690,31,plague,0,0,0,0,False,False,True
1690,32,buried,452,452,0,0,False,False,True
1690,32,plague,0,0,0,0,False,False,True
1690,33,buried,495,495,0,0,False,False,True
1690,33,plague,0,0,0,0,False,False,True
1690,34,buried,441,441,0,0,False,False,True
1690,34,plague,0,0,0,0,False,False,True
1690,35,buried,465,465,0,0,False,False,True
1690,35,plague,0,0,0,0,False,False,True
1690,36,buried,398,398,0,0,False,False,True
1690,36,plague,0,0,0,0,False,False,True
1690,37,buried,381,380,1,1,True,False,True
1690,37,plague,0,0,0,0,False,False,True
1690,38,buried,396,396,0,0,False,False,True
1690,38,plague,0,0,0,0,False,False,True
1690,39,buried,353,353,0,0,False,False,True
1690,39,plague,0,0,0,0,False,False,True
1690,40,buried,367,367,0,0,False,False,True
1690,40,plague,0,0,0,0,False,False,True
1690,41,buried,385,385,0,0,False,False,True
1690,41,plague,0,0,0,0,False,False,True
1690,42,buried,381,381,0,0,False,False,False
1690,42,plague,0,0,0,0,False,False,False
1690,43,buried,387,387,0,0,False,False,True
1690,43,plague,0,0,0,0,False,False,True
1690,44,buried,331,331,0,0,False,False,True
1690,44,plague,0,0,0,0,False,False,True
1690,45,buried,383,383,0,0,False,False,True
1690,45,plague,0,0,0,0,False,False,True
1690,46,buried,413,393,20,20,True,False,True
1690,46,plague,0,0,0,0,False,False,True
1690,47,buried,365,365,0,0,False,False,True
1690,47,plague,0,0,0,0,False,False,True
1690,48,buried,331,331,0,0,False,False,True
1690,48,plague,0,0,0,0,False,False,True
1690,49,buried,374,374,0,0,False,False,True
1690,49,plague,0,0,0,0,False,False,True
1690,50,buried,398,398,0,0,False,False,True
1690,50,plague,0,0,0,0,False,False,True
1690,51,buried,363,363,0,0,False,False,True
1690,51,plague,0,0,0,0,False,False,True
1690,52,buried,475,475,0,0,False,False,True
1690,52,plague,0,0,0,0,False,False,True
1691,1,buried,452,452,0,0,False,False,True
1691,1,plague,0,0,0,0,False,False,True
1691,2,buried,447,447,0,0,False,False,True
1691,2,plague,0,0,0,0,False,False,True
1691,3,buried,427,427,0,0,False,False,True
1691,3,plague,0,0,0,0,False,False,True
1691,4,buried,500,500,0,0,False,False,True
1691,4,plague,0,0,0,0,False,False,True
1691,5,buried,445,445,0,0,False,False,False
1691,5,plague,0,0,0,0,False,False,False
1691,6,buried,487,487,0,0,False,False,True
1691,6,plague,0,0,0,0,False,False,True
1691,7,buried,548,548,0,0,False,False,True
1691,7,plague,0,0,0,0,False,False,True
1691,8,buried,532,532,0,0,False,False,True
1691,8,plague,0,0,0,0,False,False,True
1691,9,buried,546,546,0,0,False,False,True
1691,9,plague,0,0,0,0,False,False,True
1691,10,buried,505,505,0,0,False,False,True
1691,10,plague,0,0,0,0,False,False,True
1691,11,buried,482,482,0,0,False,False,True
1691,11,plague,0,0,0,0,False,False,True
1691,12,buried,472,472,0,0,False,False,False
1691,12,plague,0,0,0,0,False,False,False
1691,13,buried,483,483,0,0,False,False,True
1691,13,plague,0,0,0,0,False,False,True
1691,14,buried,449,449,0,0,False,False,True
1691,14,plague,0,0,0,0,False,False,True
1691,15,buried,816,816,0,0,False,False,True
1691,15,plague,0,0,0,0,False,False,True
1691,16,buried,421,421,0,0,False,False,True
1691,16,plague,0,0,0,0,False,False,True
1691,17,buried,377,377,0,0,False,False,True
1691,17,plague,0,0,0,0,False,False,True
1691,18,buried,414,414,0,0,False,False,True
1691,18,plague,0,0,0,0,False,False,True
1691,19,buried,327,327,0,0,False,False,True
1691,19,plague,0,0,0,0,False,False,True
1691,20,buried,440,429,11,11,True,False,True
1691,20,plague,0,0,0,0,False,False,True
1691,21,buried,387,387,0,0,False,False,True
1691,21,plague,0,0,0,0,False,False,True
1691,22,buried,374,374,0,0,False,False,True
1691,22,plague,0,0,0,0,False,False,True
1691,23,buried,353,353,0,0,False,False,False
1691,23,plague,0,0,0,0,False,False,False
1691,24,buried,354,354,0,0,False,False,True
1691,24,plague,0,0,0,0,False,False,True
1691,25,buried,384,384,0,0,False,False,True
1691,25,plague,0,0,0,0,False,False,True
1691,26,buried,365,365,0,0,False,False,False
1691,26,plague,0,0,0,0,False,False,False
1691,27,buried,360,360,0,0,False,False,True
1691,27,plague,0,0,0,0,False,False,True
1691,28,buried,361,351,10,10,True,False,True
1691,28,plague,0,0,0,0,False,False,True
1691,29,buried,372,372,0,0,False,False,True
1691,29,plague,0,0,0,0,False,False,True
1691,30,buried,427,427,0,0,False,False,True
1691,30,plague,0,0,0,0,False,False,True
1691,31,buried,415,415,0,0,False,False,True
1691,31,plague,0,0,0,0,False,False,True
1691,32,buried,495,495,0,0,False,False,True
1691,32,plague,0,0,0,0,False,False,True
1691,33,buried,635,636,-1,1,True,False,False
1691,33,plague,0,0,0,0,False,False,False
1691,34,buried,643,643,0,0,False,False,True
1691,34,plague,0,0,0,0,False,False,True
1691,35,buried,648,656,-8,8,True,False,False
1691,35,plague,0,0,0,0,False,False,False
1691,36,buried,687,687,0,0,False,False,True
1691,36,plague,0,0,0,0,False,False,True
1691,37,buried,517,517,0,0,False,False,True
1691,37,plague,0,0,0,0,False,False,True
1691,38,buried,497,497,0,0,False,False,True
1691,38,plague,0,0,0,0,False,False,True
1691,39,buried,432,432,0,0,False,False,True
1691,39,plague,0,0,0,0,False,False,True
1691,40,buried,474,474,0,0,False,False,False
1691,40,plague,0,0,0,0,False,False,False
1691,41,buried,444,444,0,0,False,False,False
1691,41,plague,0,0,0,0,False,False,False
1691,42,buried,450,450,0,0,False,False,True
1691,42,plague,0,0,0,0,False,False,True
1691,43,buried,418,418,0,0,False,False,True
1691,43,plague,0,0,0,0,False,False,True
1691,44,buried,403,403,0,0,False,False,True
1691,44,plague,0,0,0,0,False,False,True
1691,45,buried,366,366,0,0,False,False,True
1691,45,plague,0,0,0,0,False,False,True
1691,46,buried,381,371,10,10,True,False,True
1691,46,plague,0,0,0,0,False,False,True
1691,47,buried,428,428,0,0,False,False,True
1691,47,plague,0,0,0,0,False,False,True
1691,48,buried,400,400,0,0,False,False,False
1691,48,plague,0,0,0,0,False,False,False
1691,49,buried,403,403,0,0,False,False,True
1691,49,plague,0,0,0,0,False,False,True
1691,50,buried,416,416,0,0,False,False,True
1691,50,plague,0,0,0,0,False,False,True
1691,51,buried,428,428,0,0,False,False,True
1691,51,plague,0,0,0,0,False,False,True
1691,52,buried,414,414,0,0,False,False,True
1691,52,plague,0,0,0,0,False,False,True
1692,1,buried,384,384,0,0,False,False,True
1692,1,plague,0,0,0,0,False,False,True
1692,2,buried,357,357,0,0,False,False,True
1692,2,plague,0,0,0,0,False,False,True
1692,3,buried,421,421,0,0,False,False,True
1692,3,plague,0,0,0,0,False,False,True
1692,4,buried,360,360,0,0,False,False,True
1692,4,plague,0,0,0,0,False,False,True
1692,5,buried,376,376,0,0,False,False,True
1692,5,plague,0,0,0,0,False,False,True
1692,6,buried,436,436,0,0,False,False,True
1692,6,plague,0,0,0,0,False,False,True
1692,7,buried,413,413,0,0,False,False,True
1692,7,plague,0,0,0,0,False,False,True
1692,8,buried,395,395,0,0,False,False,True
1692,8,plague,0,0,0,0,False,False,True
1692,9,buried,365,363,2,2,True,False,True
1692,9,plague,0,0,0,0,False,False,True
1692,10,buried,380,380,0,0,False,False,True
1692,10,plague,0,0,0,0,False,False,True
1692,11,buried,366,366,0,0,False,False,True
1692,11,plague,0,0,0,0,False,False,True
1692,12,buried,398,398,0,0,False,False,True
1692,12,plague,0,0,0,0,False,False,True
1692,13,buried,405,395,10,10,True,False,True
1692,13,plague,0,0,0,0,False,False,True
1692,14,buried,388,388,0,0,False,False,True
1692,14,plague,0,0,0,0,False,False,True
1692,15,buried,376,406,-30,30,True,False,False
1692,15,plague,0,0,0,0,False,False,False
1692,16,buried,406,406,0,0,False,False,True
1692,16,plague,0,0,0,0,False,False,True
1692,17,buried,433,433,0,0,False,False,True
1692,17,plague,0,0,0,0,False,False,True
1692,18,buried,456,456,0,0,False,False,True
1692,18,plague,0,0,0,0,False,False,True
1692,19,buried,394,403,-9,9,True,False,True
1692,19,plague,0,0,0,0,False,False,True
1692,20,buried,375,373,2,2,True,False,True
1692,20,plague,0,0,0,0,False,False,True
1692,21,buried,424,424,0,0,False,False,True
1692,21,plague,0,0,0,0,False,False,True
1692,22,buried,398,398,0,0,False,False,True
1692,22,plague,0,0,0,0,False,False,True
1692,23,buried,371,371,0,0,False,False,True
1692,23,plague,0,0,0,0,False,False,True
1692,24,buried,331,337,-6,6,True,False,True
1692,24,plague,0,0,0,0,False,False,True
1692,25,buried,375,375,0,0,False,False,True
1692,25,plague,0,0,0,0,False,False,True
1692,26,buried,349,349,0,0,False,False,True
1692,26,plague,0,0,0,0,False,False,True
1692,27,buried,308,308,0,0,False,False,True
1692,27,plague,0,0,0,0,False,False,True
1692,28,buried,326,328,-2,2,True,False,True
1692,28,plague,0,0,0,0,False,False,True
1692,29,buried,312,313,-1,1,True,False,True
1692,29,plague,0,0,0,0,False,False,True
1692,30,buried,358,358,0,0,False,False,True
1692,30,plague,0,0,0,0,False,False,True
1692,31,buried,325,325,0,0,False,False,True
1692,31,plague,0,0,0,0,False,False,True
1692,32,buried,323,323,0,0,False,False,True
1692,32,plague,0,0,0,0,False,False,True
1692,33,buried,322,322,0,0,False,False,True
1692,33,plague,0,0,0,0,False,False,True
1692,34,buried,330,334,-4,4,True,False,False
1692,34,plague,0,0,0,0,False,False,False
1692,35,buried,345,335,10,10,True,False,True
1692,35,plague,0,0,0,0,False,False,True
1692,36,buried,362,362,0,0,False,False,True
1692,36,plague,0,0,0,0,False,False,True
1692,37,buried,419,419,0,0,False,False,True
1692,37,plague,0,0,0,0,False,False,True
1692,38,buried,397,397,0,0,False,False,True
1692,38,plague,0,0,0,0,False,False,True
1692,39,buried,380,380,0,0,False,False,True
1692,39,plague,0,0,0,0,False,False,True
1692,40,buried,352,352,0,0,False,False,True
1692,40,plague,0,0,0,0,False,False,True
1692,41,buried,378,358,20,20,True,False,False
1692,41,plague,0,0,0,0,False,False,False
1692,42,buried,332,332,0,0,False,False,False
1692,42,plague,0,0,0,0,False,False,False
1692,43,buried,381,381,0,0,False,False,True
1692,43,plague,0,0,0,0,False,False,True
1692,44,buried,330,329,1,1,True,False,False
1692,44,plague,0,0,0,0,False,False,False
1692,45,buried,376,374,2,2,True,False,True
1692,45,plague,0,0,0,0,False,False,True
1692,46,buried,323,325,-2,2,True,False,True
1692,46,plague,0,0,0,0,False,False,True
1692,47,buried,384,384,0,0,False,False,True
1692,47,plague,0,0,0,0,False,False,True
1692,48,buried,391,391,0,0,False,False,False
1692,48,plague,0,0,0,0,False,False,False
1692,49,buried,359,359,0,0,False,False,True
1692,49,plague,0,0,0,0,False,False,True
1692,50,buried,418,407,11,11,True,False,True
1692,50,plague,0,0,0,0,False,False,True
1692,51,buried,421,421,0,0,False,False,True
1692,51,plague,0,0,0,0,False,False,True
1692,52,buried,388,375,13,13,True,False,True
1692,52,plague,0,0,0,0,False,False,True
1693,1,buried,448,451,-3,3,True,False,False
1693,1,plague,0,0,0,0,False,False,False
1693,2,buried,489,488,1,1,True,False,False
1693,2,plague,0,0,0,0,False,False,False
1693,3,buried,486,486,0,0,False,False,True
1693,3,plague,0,0,0,0,False,False,True
1693,4,buried,489,490,-1,1,True,False,True
1693,4,plague,0,0,0,0,False,False,True
1693,5,buried,375,473,-98,98,True,False,False
1693,5,plague,0,0,0,0,False,False,False
1693,6,buried,432,432,0,0,False,False,True
1693,6,plague,0,0,0,0,False,False,True
1693,7,buried,421,421,0,0,False,False,True
1693,7,plague,0,0,0,0,False,False,True
1693,8,buried,432,421,11,11,True,False,True
1693,8,plague,0,0,0,0,False,False,True
1693,9,buried,396,394,2,2,True,False,True
1693,9,plague,0,0,0,0,False,False,True
1693,10,buried,425,424,1,1,True,False,True
1693,10,plague,0,0,0,0,False,False,True
1693,11,buried,447,437,10,10,True,False,True
1693,11,plague,0,0,0,0,False,False,True
1693,12,buried,468,468,0,0,False,False,True
1693,12,plague,0,0,0,0,False,False,True
1693,14,buried,481,481,0,0,False,False,True
1693,14,plague,0,0,0,0,False,False,True
1693,16,buried,380,380,0,0,False,False,False
1693,16,plague,0,0,0,0,False,False,False
1693,17,buried,379,379,0,0,False,False,True
1693,17,plague,0,0,0,0,False,False,True
1693,18,buried,347,347,0,0,False,False,True
1693,18,plague,0,0,0,0,False,False,True
1693,19,buried,347,347,0,0,False,False,True
1693,19,plague,0,0,0,0,False,False,True
1693,20,buried,352,352,0,0,False,False,True
1693,20,plague,0,0,0,0,False,False,True
1693,21,buried,367,367,0,0,False,False,True
1693,21,plague,0,0,0,0,False,False,True
1693,22,buried,352,352,0,0,False,False,False
1693,22,plague,0,0,0,0,False,False,False
1693,23,buried,422,375,47,47,True,False,False
1693,23,plague,0,0,0,0,False,False,False
1693,24,buried,392,392,0,0,False,False,True
1693,24,plague,0,0,0,0,False,False,True
1693,25,buried,314,313,1,1,True,False,False
1693,25,plague,0,0,0,0,False,False,False
1693,26,buried,380,370,10,10,True,False,False
1693,26,plague,0,0,0,0,False,False,False
1693,27,buried,345,345,0,0,False,False,True
1693,27,plague,0,0,0,0,False,False,True
1693,28,buried,302,302,0,0,False,False,True
1693,28,plague,0,0,0,0,False,False,True
1693,29,buried,380,371,9,9,True,False,False
1693,29,plague,0,0,0,0,False,False,False
1693,30,buried,369,389,-20,20,True,False,False
1693,30,plague,0,0,0,0,False,False,False
1693,31,buried,368,368,0,0,False,False,False
1693,31,plague,0,0,0,0,False,False,False
1693,32,buried,404,414,-10,10,True,False,False
1693,32,plague,0,0,0,0,False,False,False
1693,33,buried,436,436,0,0,False,False,True
1693,33,plague,0,0,0,0,False,False,True
1693,34,buried,432,432,0,0,False,False,True
1693,34,plague,0,0,0,0,False,False,True
1693,35,buried,539,529,10,10,True,False,False
1693,35,plague,0,0,0,0,False,False,False
1693,36,buried,543,543,0,0,False,False,True
1693,36,plague,0,0,0,0,False,False,True
1693,37,buried,472,472,0,0,False,False,True
1693,37,plague,0,0,0,0,False,False,True
1693,38,buried,453,443,10,10,True,False,True
1693,38,plague,0,0,0,0,False,False,True
1693,39,buried,406,406,0,0,False,False,True
1693,39,plague,0,0,0,0,False,False,True
1693,40,buried,402,402,0,0,False,False,True
1693,40,plague,0,0,0,0,False,False,True
1693,41,buried,332,331,1,1,True,False,False
1693,41,plague,0,0,0,0,False,False,False
1693,42,buried,392,392,0,0,False,False,True
1693,42,plague,0,0,0,0,False,False,True
1693,43,buried,353,353,0,0,False,False,True
1693,43,plague,0,0,0,0,False,False,True
1693,44,buried,353,353,0,0,False,False,False
1693,44,plague,0,0,0,0,False,False,False
1693,45,buried,384,384,0,0,False,False,True
1693,45,plague,0,0,0,0,False,False,True
1693,46,buried,457,457,0,0,False,False,True
1693,46,plague,0,0,0,0,False,False,True
1693,47,buried,455,455,0,0,False,False,True
1693,47,plague,0,0,0,0,False,False,True
1693,48,buried,365,365,0,0,False,False,True
1693,48,plague,0,0,0,0,False,False,True
1693,49,buried,380,379,1,1,True,False,True
1693,49,plague,0,0,0,0,False,False,True
1693,50,buried,439,439,0,0,False,False,True
1693,50,plague,0,0,0,0,False,False,True
1693,51,buried,447,447,0,0,False,False,True
1693,51,plague,0,0,0,0,False,False,True
1693,52,buried,443,443,0,0,False,False,True
1693,52,plague,0,0,0,0,False,False,True
1693,53,buried,447,447,0,0,False,False,True
1693,53,plague,0,0,0,0,False,False,True
1694,1,buried,394,402,-8,8,True,False,False
1694,1,plague,0,0,0,0,False,False,False
1694,2,buried,442,443,-1,1,True,False,True
1694,2,plague,0,0,0,0,False,False,True
1694,3,buried,498,498,0,0,False,False,True
1694,3,plague,0,0,0,0,False,False,True
1694,4,buried,471,471,0,0,False,False,True
1694,4,plague,0,0,0,0,False,False,True
1694,5,buried,494,544,-50,50,True,False,False
1694,5,plague,0,0,0,0,False,False,False
1694,6,buried,487,488,-1,1,True,False,True
1694,6,plague,0,0,0,0,False,False,True
1694,7,buried,451,462,-11,11,True,False,True
1694,7,plague,0,0,0,0,False,False,True
1694,8,buried,400,406,-6,6,True,False,True
1694,8,plague,0,0,0,0,False,False,True
1694,9,buried,419,423,-4,4,True,False,True
1694,9,plague,0,0,0,0,False,False,True
1694,10,buried,407,407,0,0,False,False,False
1694,10,plague,0,0,0,0,False,False,False
1694,11,buried,389,393,-4,4,True,False,True
1694,11,plague,0,0,0,0,False,False,True
1694,12,buried,417,417,0,0,False,False,False
1694,12,plague,0,0,0,0,False,False,False
1694,15,buried,439,439,0,0,False,False,True
1694,15,plague,0,0,0,0,False,False,True
1694,16,buried,430,432,-2,2,True,False,True
1694,16,plague,0,0,0,0,False,False,True
1694,17,buried,430,430,0,0,False,False,True
1694,17,plague,0,0,0,0,False,False,True
1694,18,buried,427,426,1,1,True,False,True
1694,18,plague,0,0,0,0,False,False,True
1694,19,buried,369,369,0,0,False,False,True
1694,19,plague,0,0,0,0,False,False,True
1694,20,buried,413,414,-1,1,True,False,True
1694,20,plague,0,0,0,0,False,False,True
1694,21,buried,395,395,0,0,False,False,True
1694,21,plague,0,0,0,0,False,False,True
1694,22,buried,428,428,0,0,False,False,True
1694,22,plague,0,0,0,0,False,False,True
1694,23,buried,421,424,-3,3,True,False,True
1694,23,plague,0,0,0,0,False,False,True
1694,24,buried,469,469,0,0,False,False,True
1694,24,plague,0,0,0,0,False,False,True
1694,25,buried,434,434,0,0,False,False,True
1694,25,plague,0,0,0,0,False,False,True
1694,26,buried,423,429,-6,6,True,False,True
1694,26,plague,0,0,0,0,False,False,True
1694,27,buried,396,393,3,3,True,False,True
1694,27,plague,0,0,0,0,False,False,True
1694,28,buried,423,423,0,0,False,False,True
1694,28,plague,0,0,0,0,False,False,True
1694,29,buried,453,453,0,0,False,False,True
1694,29,plague,0,0,0,0,False,False,True
1694,30,buried,445,445,0,0,False,False,True
1694,30,plague,0,0,0,0,False,False,True
1694,31,buried,507,507,0,0,False,False,True
1694,31,plague,0,0,0,0,False,False,True
1694,32,buried,987,987,0,0,False,False,True
1694,32,plague,0,0,0,0,False,False,True
1694,33,buried,462,463,-1,1,True,False,True
1694,33,plague,0,0,0,0,False,False,True
1694,34,buried,530,530,0,0,False,False,True
1694,34,plague,0,0,0,0,False,False,True
1694,35,buried,493,586,-93,93,True,False,True
1694,35,plague,0,0,0,0,False,False,True
1694,36,buried,510,510,0,0,False,False,True
1694,36,plague,0,0,0,0,False,False,True
1694,37,buried,502,502,0,0,False,False,False
1694,37,plague,0,0,0,0,False,False,False
1694,38,buried,462,458,4,4,True,False,True
1694,38,plague,0,0,0,0,False,False,True
1694,39,buried,504,506,-2,2,True,False,True
1694,39,plague,0,0,0,0,False,False,True
1694,40,buried,490,499,-9,9,True,False,True
1694,40,plague,0,0,0,0,False,False,True
1694,41,buried,533,531,2,2,True,False,True
1694,41,plague,0,0,0,0,False,False,True
1694,42,buried,553,556,-3,3,True,False,True
1694,42,plague,0,0,0,0,False,False,True
1694,43,buried,552,541,11,11,True,False,False
1694,43,plague,0,0,0,0,False,False,False
1694,44,buried,511,511,0,0,False,False,True
1694,44,plague,0,0,0,0,False,False,True
1694,45,buried,528,540,-12,12,True,False,False
1694,45,plague,0,0,0,0,False,False,False
1694,46,buried,439,448,-9,9,True,False,True
1694,46,plague,0,0,0,0,False,False,True
1694,47,buried,471,478,-7,7,True,False,True
1694,47,plague,0,0,0,0,False,False,True
1694,48,buried,538,538,0,0,False,False,True
1694,48,plague,0,0,0,0,False,False,True
1694,49,buried,450,450,0,0,False,False,True
1694,49,plague,0,0,0,0,False,False,True
1694,50,buried,475,476,-1,1,True,False,True
1694,50,plague,0,0,0,0,False,False,True
1694,51,buried,398,407,-9,9,True,False,True
1694,51,plague,0,0,0,0,False,False,True
1694,52,buried,445,445,0,0,False,False,True
1694,52,plague,0,0,0,0,False,False,True
1695,1,buried,418,418,0,0,False,False,False
1695,1,plague,0,0,0,0,False,False,False
1695,2,buried,464,464,0,0,False,False,True
1695,2,plague,0,0,0,0,False,False,True
1695,3,buried,393,393,0,0,False,False,True
1695,3,plague,0,0,0,0,False,False,True
1695,4,buried,381,381,0,0,False,False,True
1695,4,plague,0,0,0,0,False,False,True
1695,5,buried,378,378,0,0,False,False,True
1695,5,plague,0,0,0,0,False,False,True
1695,6,buried,388,378,10,10,True,False,True
1695,6,plague,0,0,0,0,False,False,True
1695,7,buried,389,388,1,1,True,False,True
1695,7,plague,0,0,0,0,False,False,True
1695,8,buried,398,399,-1,1,True,False,True
1695,8,plague,0,0,0,0,False,False,True
1695,9,buried,363,363,0,0,False,False,True
1695,9,plague,0,0,0,0,False,False,True
1695,10,buried,317,318,-1,1,True,False,True
1695,10,plague,0,0,0,0,False,False,True
