count_type,count,bill_type,parish_id,id.x,week_id,year_range,year_id,split_year,id.y,id
Total,880,General,78,1,1679-1680-90,1679-1680,1680,1679/1680,1,7625
Total,0,General,13,1,1679-1680-90,1679-1680,1680,1679/1680,1,7626
Total,33,General,18,2,1680-1681-90,1680-1681,1681,1680/1681,2,7627
Total,111,General,1,2,1680-1681-90,1680-1681,1681,1680/1681,2,7628
Total,18,General,2,2,1680-1681-90,1680-1681,1681,1680/1681,2,7629
Total,60,General,3,2,1680-1681-90,1680-1681,1681,1680/1681,2,7630
Total,0,General,4,2,1680-1681-90,1680-1681,1681,1680/1681,2,7631
Total,22,General,5,2,1680-1681-90,1680-1681,1681,1680/1681,2,7632
Total,29,General,6,2,1680-1681-90,1680-1681,1681,1680/1681,2,7633
Total,22,General,7,2,1680-1681-90,1680-1681,1681,1680/1681,2,7634
Total,60,General,8,2,1680-1681-90,1680-1681,1681,1680/1681,2,7635
Total,44,General,19,2,1680-1681-90,1680-1681,1681,1680/1681,2,7636
Total,14,General,21,2,1680-1681-90,1680-1681,1681,1680/1681,2,7637
Total,42,General,22,2,1680-1681-90,1680-1681,1681,1680/1681,2,7638
Total,54,General,23,2,1680-1681-90,1680-1681,1681,1680/1681,2,7639
Total,40,General,24,2,1680-1681-90,1680-1681,1681,1680/1681,2,7640
Total,139,General,25,2,1680-1681-90,1680-1681,1681,1680/1681,2,7641
Total,19,General,26,2,1680-1681-90,1680-1681,1681,1680/1681,2,7642
Total,14,General,27,2,1680-1681-90,1680-1681,1681,1680/1681,2,7643
Total,18,General,28,2,1680-1681-90,1680-1681,1681,1680/1681,2,7644
Total,29,General,31,2,1680-1681-90,1680-1681,1681,1680/1681,2,7645
Total,5,General,32,2,1680-1681-90,1680-1681,1681,1680/1681,2,7646
Total,56,General,33,2,1680-1681-90,1680-1681,1681,1680/1681,2,7647
Total,1,General,34,2,1680-1681-90,1680-1681,1681,1680/1681,2,7648
Total,9,General,37,2,1680-1681-90,1680-1681,1681,1680/1681,2,7649
Total,88,General,10,2,1680-1681-90,1680-1681,1681,1680/1681,2,7650
Total,16,General,40,2,1680-1681-90,1680-1681,1681,1680/1681,2,7651
Total,8,General,42,2,1680-1681-90,1680-1681,1681,1680/1681,2,7652
Total,36,General,43,2,1680-1681-90,1680-1681,1681,1680/1681,2,7653
Total,70,General,44,2,1680-1681-90,1680-1681,1681,1680/1681,2,7654
Total,26,General,46,2,1680-1681-90,1680-1681,1681,1680/1681,2,7655
Total,28,General,47,2,1680-1681-90,1680-1681,1681,1680/1681,2,7656
Total,44,General,48,2,1680-1681-90,1680-1681,1681,1680/1681,2,7657
Total,31,General,49,2,1680-1681-90,1680-1681,1681,1680/1681,2,7658
Total,18,General,50,2,1680-1681-90,1680-1681,1681,1680/1681,2,7659
Total,11,General,51,2,1680-1681-90,1680-1681,1681,1680/1681,2,7660
Total,76,General,55,2,1680-1681-90,1680-1681,1681,1680/1681,2,7661
Total,38,General,56,2,1680-1681-90,1680-1681,1681,1680/1681,2,7662
Total,45,General,58,2,1680-1681-90,1680-1681,1681,1680/1681,2,7663
Total,47,General,59,2,1680-1681-90,1680-1681,1681,1680/1681,2,7664
Total,17,General,60,2,1680-1681-90,1680-1681,1681,1680/1681,2,7665
Total,9,General,61,2,1680-1681-90,1680-1681,1681,1680/1681,2,7666
Total,24,General,63,2,1680-1681-90,1680-1681,1681,1680/1681,2,7667
Total,51,General,64,2,1680-1681-90,1680-1681,1681,1680/1681,2,7668
Total,72,General,65,2,1680-1681-90,1680-1681,1681,1680/1681,2,7669
Total,60,General,67,2,1680-1681-90,1680-1681,1681,1680/1681,2,7670
Total,22,General,68,2,1680-1681-90,1680-1681,1681,1680/1681,2,7671
Total,7,General,69,2,1680-1681-90,1680-1681,1681,1680/1681,2,7672
Total,42,General,70,2,1680-1681-90,1680-1681,1681,1680/1681,2,7673
Total,39,General,73,2,1680-1681-90,1680-1681,1681,1680/1681,2,7674
Total,44,General,74,2,1680-1681-90,1680-1681,1681,1680/1681,2,7675
Total,2,General,75,2,1680-1681-90,1680-1681,1681,1680/1681,2,7676
Total,0,General,76,2,1680-1681-90,1680-1681,1681,1680/1681,2,7677
Total,10,General,77,2,1680-1681-90,1680-1681,1681,1680/1681,2,7678
Total,25,General,85,2,1680-1681-90,1680-1681,1681,1680/1681,2,7679
Total,25,General,86,2,1680-1681-90,1680-1681,1681,1680/1681,2,7680
Total,31,General,87,2,1680-1681-90,1680-1681,1681,1680/1681,2,7681
Total,34,General,92,2,1680-1681-90,1680-1681,1681,1680/1681,2,7682
Total,10,General,88,2,1680-1681-90,1680-1681,1681,1680/1681,2,7683
Total,5,General,89,2,1680-1681-90,1680-1681,1681,1680/1681,2,7684
Total,34,General,90,2,1680-1681-90,1680-1681,1681,1680/1681,2,7685
Total,9,General,94,2,1680-1681-90,1680-1681,1681,1680/1681,2,7686
Total,43,General,97,2,1680-1681-90,1680-1681,1681,1680/1681,2,7687
Total,20,General,98,2,1680-1681-90,1680-1681,1681,1680/1681,2,7688
Total,1,General,100,2,1680-1681-90,1680-1681,1681,1680/1681,2,7689
Total,27,General,101,2,1680-1681-90,1680-1681,1681,1680/1681,2,7690
Total,3,General,80,2,1680-1681-90,1680-1681,1681,1680/1681,2,7691
Total,45,General,81,2,1680-1681-90,1680-1681,1681,1680/1681,2,7692
Total,22,General,82,2,1680-1681-90,1680-1681,1681,1680/1681,2,7693
Total,14,General,83,2,1680-1681-90,1680-1681,1681,1680/1681,2,7694
Total,41,General,84,2,1680-1681-90,1680-1681,1681,1680/1681,2,7695
Total,22,General,102,2,1680-1681-90,1680-1681,1681,1680/1681,2,7696
Total,0,General,103,2,1680-1681-90,1680-1681,1681,1680/1681,2,7697
Total,44,General,104,2,1680-1681-90,1680-1681,1681,1680/1681,2,7698
Total,26,General,105,2,1680-1681-90,1680-1681,1681,1680/1681,2,7699
Total,32,General,106,2,1680-1681-90,1680-1681,1681,1680/1681,2,7700
Total,26,General,107,2,1680-1681-90,1680-1681,1681,1680/1681,2,7701
Total,69,General,108,2,1680-1681-90,1680-1681,1681,1680/1681,2,7702
Total,10,General,109,2,1680-1681-90,1680-1681,1681,1680/1681,2,7703
Total,11,General,110,2,1680-1681-90,1680-1681,1681,1680/1681,2,7704
Total,19,General,111,2,1680-1681-90,1680-1681,1681,1680/1681,2,7705
Total,10,General,112,2,1680-1681-90,1680-1681,1681,1680/1681,2,7706
Total,30,General,113,2,1680-1681-90,1680-1681,1681,1680/1681,2,7707
Total,5,General,114,2,1680-1681-90,1680-1681,1681,1680/1681,2,7708
Total,24,General,115,2,1680-1681-90,1680-1681,1681,1680/1681,2,7709
Total,18,General,116,2,1680-1681-90,1680-1681,1681,1680/1681,2,7710
Total,42,General,117,2,1680-1681-90,1680-1681,1681,1680/1681,2,7711
Total,21,General,118,2,1680-1681-90,1680-1681,1681,1680/1681,2,7712
Total,37,General,119,2,1680-1681-90,1680-1681,1681,1680/1681,2,7713
Total,9,General,124,2,1680-1681-90,1680-1681,1681,1680/1681,2,7714
Total,41,General,125,2,1680-1681-90,1680-1681,1681,1680/1681,2,7715
Total,10,General,126,2,1680-1681-90,1680-1681,1681,1680/1681,2,7716
Total,32,General,127,2,1680-1681-90,1680-1681,1681,1680/1681,2,7717
Total,30,General,128,2,1680-1681-90,1680-1681,1681,1680/1681,2,7718
Total,24,General,129,2,1680-1681-90,1680-1681,1681,1680/1681,2,7719
Total,27,General,130,2,1680-1681-90,1680-1681,1681,1680/1681,2,7720
Total,23,General,131,2,1680-1681-90,1680-1681,1681,1680/1681,2,7721
Total,0,General,136,2,1680-1681-90,1680-1681,1681,1680/1681,2,7722
Total,841,General,20,2,1680-1681-90,1680-1681,1681,1680/1681,2,7723
Total,74,General,29,2,1680-1681-90,1680-1681,1681,1680/1681,2,7724
Total,31,General,30,2,1680-1681-90,1680-1681,1681,1680/1681,2,7725
Total,209,General,35,2,1680-1681-90,1680-1681,1681,1680/1681,2,7726
Total,840,General,36,2,1680-1681-90,1680-1681,1681,1680/1681,2,7727
Total,535,General,38,2,1680-1681-90,1680-1681,1681,1680/1681,2,7728
Total,25,General,9,2,1680-1681-90,1680-1681,1681,1680/1681,2,7729
Total,381,General,39,2,1680-1681-90,1680-1681,1681,1680/1681,2,7730
Total,,General,62,2,1680-1681-90,1680-1681,1681,1680/1681,2,7731
Total,269,General,45,2,1680-1681-90,1680-1681,1681,1680/1681,2,7732
Total,329,General,52,2,1680-1681-90,1680-1681,1681,1680/1681,2,7733
Total,1315,General,53,2,1680-1681-90,1680-1681,1681,1680/1681,2,7734
Total,804,General,120,2,1680-1681-90,1680-1681,1681,1680/1681,2,7735
Total,594,General,17,2,1680-1681-90,1680-1681,1681,1680/1681,2,7736
Total,649,General,16,2,1680-1681-90,1680-1681,1681,1680/1681,2,7737
Total,75,General,132,2,1680-1681-90,1680-1681,1681,1680/1681,2,7738
Total,38,General,135,2,1680-1681-90,1680-1681,1681,1680/1681,2,7739
Total,0,General,14,2,1680-1681-90,1680-1681,1681,1680/1681,2,7740
Total,1120,General,54,2,1680-1681-90,1680-1681,1681,1680/1681,2,7741
Total,108,General,11,2,1680-1681-90,1680-1681,1681,1680/1681,2,7742
Total,312,General,57,2,1680-1681-90,1680-1681,1681,1680/1681,2,7743
Total,224,General,66,2,1680-1681-90,1680-1681,1681,1680/1681,2,7744
Total,297,General,12,2,1680-1681-90,1680-1681,1681,1680/1681,2,7745
Total,452,General,71,2,1680-1681-90,1680-1681,1681,1680/1681,2,7746
Total,504,General,72,2,1680-1681-90,1680-1681,1681,1680/1681,2,7747
Total,123,General,91,2,1680-1681-90,1680-1681,1681,1680/1681,2,7748
Total,202,General,95,2,1680-1681-90,1680-1681,1681,1680/1681,2,7749
Total,1030,General,99,2,1680-1681-90,1680-1681,1681,1680/1681,2,7750
Total,593,General,123,2,1680-1681-90,1680-1681,1681,1680/1681,2,7751
Total,153,General,15,2,1680-1681-90,1680-1681,1681,1680/1681,2,7752
Total,1823,General,134,2,1680-1681-90,1680-1681,1681,1680/1681,2,7753
Total,522,General,41,2,1680-1681-90,1680-1681,1681,1680/1681,2,7754
Total,152,General,122,2,1680-1681-90,1680-1681,1681,1680/1681,2,7755
Total,2059,General,79,2,1680-1681-90,1680-1681,1681,1680/1681,2,7756
Total,111,General,96,2,1680-1681-90,1680-1681,1681,1680/1681,2,7757
Total,,General,93,2,1680-1681-90,1680-1681,1681,1680/1681,2,7758
Total,779,General,78,2,1680-1681-90,1680-1681,1681,1680/1681,2,7759
Total,0,General,13,2,1680-1681-90,1680-1681,1681,1680/1681,2,7760
Total,26,General,18,3,1681-1682-90,1681-1682,1682,1681/1682,3,7761
Total,104,General,1,3,1681-1682-90,1681-1682,1682,1681/1682,3,7762
Total,14,General,2,3,1681-1682-90,1681-1682,1682,1681/1682,3,7763
Total,47,General,3,3,1681-1682-90,1681-1682,1682,1681/1682,3,7764
Total,0,General,4,3,1681-1682-90,1681-1682,1682,1681/1682,3,7765
Total,22,General,5,3,1681-1682-90,1681-1682,1682,1681/1682,3,7766
Total,24,General,6,3,1681-1682-90,1681-1682,1682,1681/1682,3,7767
Total,28,General,7,3,1681-1682-90,1681-1682,1682,1681/1682,3,7768
Total,71,General,8,3,1681-1682-90,1681-1682,1682,1681/1682,3,7769
Total,27,General,19,3,1681-1682-90,1681-1682,1682,1681/1682,3,7770
Total,16,General,21,3,1681-1682-90,1681-1682,1682,1681/1682,3,7771
Total,39,General,22,3,1681-1682-90,1681-1682,1682,1681/1682,3,7772
Total,47,General,23,3,1681-1682-90,1681-1682,1682,1681/1682,3,7773
Total,58,General,24,3,1681-1682-90,1681-1682,1682,1681/1682,3,7774
Total,102,General,25,3,1681-1682-90,1681-1682,1682,1681/1682,3,7775
Total,29,General,26,3,1681-1682-90,1681-1682,1682,1681/1682,3,7776
Total,13,General,27,3,1681-1682-90,1681-1682,1682,1681/1682,3,7777
Total,17,General,28,3,1681-1682-90,1681-1682,1682,1681/1682,3,7778
Total,24,General,31,3,1681-1682-90,1681-1682,1682,1681/1682,3,7779
Total,15,General,32,3,1681-1682-90,1681-1682,1682,1681/1682,3,7780
Total,46,General,33,3,1681-1682-90,1681-1682,1682,1681/1682,3,7781
Total,2,General,34,3,1681-1682-90,1681-1682,1682,1681/1682,3,7782
Total,9,General,37,3,1681-1682-90,1681-1682,1682,1681/1682,3,7783
Total,85,General,10,3,1681-1682-90,1681-1682,1682,1681/1682,3,7784
Total,15,General,40,3,1681-1682-90,1681-1682,1682,1681/1682,3,7785
Total,24,General,42,3,1681-1682-90,1681-1682,1682,1681/1682,3,7786
Total,39,General,43,3,1681-1682-90,1681-1682,1682,1681/1682,3,7787
Total,85,General,44,3,1681-1682-90,1681-1682,1682,1681/1682,3,7788
Total,30,General,46,3,1681-1682-90,1681-1682,1682,1681/1682,3,7789
Total,15,General,47,3,1681-1682-90,1681-1682,1682,1681/1682,3,7790
Total,39,General,48,3,1681-1682-90,1681-1682,1682,1681/1682,3,7791
Total,30,General,49,3,1681-1682-90,1681-1682,1682,1681/1682,3,7792
Total,18,General,50,3,1681-1682-90,1681-1682,1682,1681/1682,3,7793
Total,11,General,51,3,1681-1682-90,1681-1682,1682,1681/1682,3,7794
Total,82,General,55,3,1681-1682-90,1681-1682,1682,1681/1682,3,7795
Total,30,General,56,3,1681-1682-90,1681-1682,1682,1681/1682,3,7796
Total,22,General,58,3,1681-1682-90,1681-1682,1682,1681/1682,3,7797
Total,63,General,59,3,1681-1682-90,1681-1682,1682,1681/1682,3,7798
Total,18,General,60,3,1681-1682-90,1681-1682,1682,1681/1682,3,7799
Total,9,General,61,3,1681-1682-90,1681-1682,1682,1681/1682,3,7800
Total,28,General,63,3,1681-1682-90,1681-1682,1682,1681/1682,3,7801
Total,48,General,64,3,1681-1682-90,1681-1682,1682,1681/1682,3,7802
Total,79,General,65,3,1681-1682-90,1681-1682,1682,1681/1682,3,7803
Total,46,General,67,3,1681-1682-90,1681-1682,1682,1681/1682,3,7804
Total,15,General,68,3,1681-1682-90,1681-1682,1682,1681/1682,3,7805
Total,14,General,69,3,1681-1682-90,1681-1682,1682,1681/1682,3,7806
Total,29,General,70,3,1681-1682-90,1681-1682,1682,1681/1682,3,7807
Total,45,General,73,3,1681-1682-90,1681-1682,1682,1681/1682,3,7808
Total,33,General,74,3,1681-1682-90,1681-1682,1682,1681/1682,3,7809
Total,2,General,75,3,1681-1682-90,1681-1682,1682,1681/1682,3,7810
Total,0,General,76,3,1681-1682-90,1681-1682,1682,1681/1682,3,7811
Total,12,General,77,3,1681-1682-90,1681-1682,1682,1681/1682,3,7812
Total,27,General,85,3,1681-1682-90,1681-1682,1682,1681/1682,3,7813
Total,30,General,86,3,1681-1682-90,1681-1682,1682,1681/1682,3,7814
Total,42,General,87,3,1681-1682-90,1681-1682,1682,1681/1682,3,7815
Total,11,General,92,3,1681-1682-90,1681-1682,1682,1681/1682,3,7816
Total,7,General,88,3,1681-1682-90,1681-1682,1682,1681/1682,3,7817
Total,5,General,89,3,1681-1682-90,1681-1682,1682,1681/1682,3,7818
Total,31,General,90,3,1681-1682-90,1681-1682,1682,1681/1682,3,7819
Total,14,General,94,3,1681-1682-90,1681-1682,1682,1681/1682,3,7820
Total,57,General,97,3,1681-1682-90,1681-1682,1682,1681/1682,3,7821
Total,12,General,98,3,1681-1682-90,1681-1682,1682,1681/1682,3,7822
Total,0,General,100,3,1681-1682-90,1681-1682,1682,1681/1682,3,7823
Total,37,General,101,3,1681-1682-90,1681-1682,1682,1681/1682,3,7824
Total,6,General,80,3,1681-1682-90,1681-1682,1682,1681/1682,3,7825
Total,42,General,81,3,1681-1682-90,1681-1682,1682,1681/1682,3,7826
Total,26,General,82,3,1681-1682-90,1681-1682,1682,1681/1682,3,7827
Total,8,General,83,3,1681-1682-90,1681-1682,1682,1681/1682,3,7828
Total,39,General,84,3,1681-1682-90,1681-1682,1682,1681/1682,3,7829
Total,15,General,102,3,1681-1682-90,1681-1682,1682,1681/1682,3,7830
Total,0,General,103,3,1681-1682-90,1681-1682,1682,1681/1682,3,7831
Total,36,General,104,3,1681-1682-90,1681-1682,1682,1681/1682,3,7832
Total,29,General,105,3,1681-1682-90,1681-1682,1682,1681/1682,3,7833
Total,33,General,106,3,1681-1682-90,1681-1682,1682,1681/1682,3,7834
Total,34,General,107,3,1681-1682-90,1681-1682,1682,1681/1682,3,7835
Total,46,General,108,3,1681-1682-90,1681-1682,1682,1681/1682,3,7836
Total,12,General,109,3,1681-1682-90,1681-1682,1682,1681/1682,3,7837
Total,19,General,110,3,1681-1682-90,1681-1682,1682,1681/1682,3,7838
Total,22,General,111,3,1681-1682-90,1681-1682,1682,1681/1682,3,7839
Total,19,General,112,3,1681-1682-90,1681-1682,1682,1681/1682,3,7840
Total,36,General,113,3,1681-1682-90,1681-1682,1682,1681/1682,3,7841
Total,4,General,114,3,1681-1682-90,1681-1682,1682,1681/1682,3,7842
Total,30,General,115,3,1681-1682-90,1681-1682,1682,1681/1682,3,7843
Total,6,General,116,3,1681-1682-90,1681-1682,1682,1681/1682,3,7844
Total,49,General,117,3,1681-1682-90,1681-1682,1682,1681/1682,3,7845
Total,12,General,118,3,1681-1682-90,1681-1682,1682,1681/1682,3,7846
Total,34,General,119,3,1681-1682-90,1681-1682,1682,1681/1682,3,7847
Total,4,General,124,3,1681-1682-90,1681-1682,1682,1681/1682,3,7848
Total,26,General,125,3,1681-1682-90,1681-1682,1682,1681/1682,3,7849
Total,12,General,126,3,1681-1682-90,1681-1682,1682,1681/1682,3,7850
Total,2,General,127,3,1681-1682-90,1681-1682,1682,1681/1682,3,7851
Total,134,General,128,3,1681-1682-90,1681-1682,1682,1681/1682,3,7852
Total,27,General,129,3,1681-1682-90,1681-1682,1682,1681/1682,3,7853
Total,24,General,130,3,1681-1682-90,1681-1682,1682,1681/1682,3,7854
Total,23,General,131,3,1681-1682-90,1681-1682,1682,1681/1682,3,7855
Total,11,General,136,3,1681-1682-90,1681-1682,1682,1681/1682,3,7856
Total,831,General,20,3,1681-1682-90,1681-1682,1682,1681/1682,3,7857
Total,79,General,29,3,1681-1682-90,1681-1682,1682,1681/1682,3,7858
Total,29,General,30,3,1681-1682-90,1681-1682,1682,1681/1682,3,7859
Total,207,General,35,3,1681-1682-90,1681-1682,1682,1681/1682,3,7860
Total,663,General,36,3,1681-1682-90,1681-1682,1682,1681/1682,3,7861
Total,576,General,38,3,1681-1682-90,1681-1682,1682,1681/1682,3,7862
Total,37,General,9,3,1681-1682-90,1681-1682,1682,1681/1682,3,7863
Total,375,General,39,3,1681-1682-90,1681-1682,1682,1681/1682,3,7864
Total,,General,62,3,1681-1682-90,1681-1682,1682,1681/1682,3,7865
Total,252,General,45,3,1681-1682-90,1681-1682,1682,1681/1682,3,7866
Total,339,General,52,3,1681-1682-90,1681-1682,1682,1681/1682,3,7867
Total,1406,General,53,3,1681-1682-90,1681-1682,1682,1681/1682,3,7868
Total,756,General,120,3,1681-1682-90,1681-1682,1682,1681/1682,3,7869
Total,589,General,17,3,1681-1682-90,1681-1682,1682,1681/1682,3,7870
Total,599,General,16,3,1681-1682-90,1681-1682,1682,1681/1682,3,7871
Total,69,General,132,3,1681-1682-90,1681-1682,1682,1681/1682,3,7872
Total,31,General,135,3,1681-1682-90,1681-1682,1682,1681/1682,3,7873
Total,0,General,14,3,1681-1682-90,1681-1682,1682,1681/1682,3,7874
Total,1181,General,54,3,1681-1682-90,1681-1682,1682,1681/1682,3,7875
Total,74,General,11,3,1681-1682-90,1681-1682,1682,1681/1682,3,7876
Total,348,General,57,3,1681-1682-90,1681-1682,1682,1681/1682,3,7877
Total,202,General,66,3,1681-1682-90,1681-1682,1682,1681/1682,3,7878
Total,325,General,12,3,1681-1682-90,1681-1682,1682,1681/1682,3,7879
Total,442,General,71,3,1681-1682-90,1681-1682,1682,1681/1682,3,7880
Total,433,General,72,3,1681-1682-90,1681-1682,1682,1681/1682,3,7881
Total,115,General,91,3,1681-1682-90,1681-1682,1682,1681/1682,3,7882
Total,204,General,95,3,1681-1682-90,1681-1682,1682,1681/1682,3,7883
Total,866,General,99,3,1681-1682-90,1681-1682,1682,1681/1682,3,7884
Total,463,General,123,3,1681-1682-90,1681-1682,1682,1681/1682,3,7885
Total,162,General,15,3,1681-1682-90,1681-1682,1682,1681/1682,3,7886
Total,1843,General,134,3,1681-1682-90,1681-1682,1682,1681/1682,3,7887
Total,509,General,41,3,1681-1682-90,1681-1682,1682,1681/1682,3,7888
Total,188,General,122,3,1681-1682-90,1681-1682,1682,1681/1682,3,7889
Total,2340,General,79,3,1681-1682-90,1681-1682,1682,1681/1682,3,7890
Total,123,General,96,3,1681-1682-90,1681-1682,1682,1681/1682,3,7891
Total,,General,93,3,1681-1682-90,1681-1682,1682,1681/1682,3,7892
Total,887,General,78,3,1681-1682-90,1681-1682,1682,1681/1682,3,7893
Total,0,General,13,3,1681-1682-90,1681-1682,1682,1681/1682,3,7894
Total,41,General,18,4,1682-1683-90,1682-1683,1683,1682/1683,4,7895
Total,109,General,1,4,1682-1683-90,1682-1683,1683,1682/1683,4,7896
Total,21,General,2,4,1682-1683-90,1682-1683,1683,1682/1683,4,7897
Total,77,General,3,4,1682-1683-90,1682-1683,1683,1682/1683,4,7898
Total,0,General,4,4,1682-1683-90,1682-1683,1683,1682/1683,4,7899
Total,26,General,5,4,1682-1683-90,1682-1683,1683,1682/1683,4,7900
Total,29,General,6,4,1682-1683-90,1682-1683,1683,1682/1683,4,7901
Total,38,General,7,4,1682-1683-90,1682-1683,1683,1682/1683,4,7902
Total,69,General,8,4,1682-1683-90,1682-1683,1683,1682/1683,4,7903
Total,36,General,19,4,1682-1683-90,1682-1683,1683,1682/1683,4,7904
Total,22,General,21,4,1682-1683-90,1682-1683,1683,1682/1683,4,7905
Total,68,General,22,4,1682-1683-90,1682-1683,1683,1682/1683,4,7906
Total,63,General,23,4,1682-1683-90,1682-1683,1683,1682/1683,4,7907
Total,47,General,24,4,1682-1683-90,1682-1683,1683,1682/1683,4,7908
Total,121,General,25,4,1682-1683-90,1682-1683,1683,1682/1683,4,7909
Total,22,General,26,4,1682-1683-90,1682-1683,1683,1682/1683,4,7910
Total,21,General,27,4,1682-1683-90,1682-1683,1683,1682/1683,4,7911
Total,16,General,28,4,1682-1683-90,1682-1683,1683,1682/1683,4,7912
Total,22,General,31,4,1682-1683-90,1682-1683,1683,1682/1683,4,7913
Total,16,General,32,4,1682-1683-90,1682-1683,1683,1682/1683,4,7914
Total,71,General,33,4,1682-1683-90,1682-1683,1683,1682/1683,4,7915
Total,0,General,34,4,1682-1683-90,1682-1683,1683,1682/1683,4,7916
Total,16,General,37,4,1682-1683-90,1682-1683,1683,1682/1683,4,7917
Total,121,General,10,4,1682-1683-90,1682-1683,1683,1682/1683,4,7918
Total,24,General,40,4,1682-1683-90,1682-1683,1683,1682/1683,4,7919
Total,14,General,42,4,1682-1683-90,1682-1683,1683,1682/1683,4,7920
Total,28,General,43,4,1682-1683-90,1682-1683,1683,1682/1683,4,7921
Total,99,General,44,4,1682-1683-90,1682-1683,1683,1682/1683,4,7922
Total,31,General,46,4,1682-1683-90,1682-1683,1683,1682/1683,4,7923
Total,23,General,47,4,1682-1683-90,1682-1683,1683,1682/1683,4,7924
Total,39,General,48,4,1682-1683-90,1682-1683,1683,1682/1683,4,7925
Total,29,General,49,4,1682-1683-90,1682-1683,1683,1682/1683,4,7926
Total,16,General,50,4,1682-1683-90,1682-1683,1683,1682/1683,4,7927
Total,8,General,51,4,1682-1683-90,1682-1683,1683,1682/1683,4,7928
Total,85,General,55,4,1682-1683-90,1682-1683,1683,1682/1683,4,7929
Total,40,General,56,4,1682-1683-90,1682-1683,1683,1682/1683,4,7930
Total,42,General,58,4,1682-1683-90,1682-1683,1683,1682/1683,4,7931
Total,48,General,59,4,1682-1683-90,1682-1683,1683,1682/1683,4,7932
Total,26,General,60,4,1682-1683-90,1682-1683,1683,1682/1683,4,7933
Total,6,General,61,4,1682-1683-90,1682-1683,1683,1682/1683,4,7934
Total,21,General,63,4,1682-1683-90,1682-1683,1683,1682/1683,4,7935
Total,65,General,64,4,1682-1683-90,1682-1683,1683,1682/1683,4,7936
Total,69,General,65,4,1682-1683-90,1682-1683,1683,1682/1683,4,7937
Total,52,General,67,4,1682-1683-90,1682-1683,1683,1682/1683,4,7938
Total,27,General,68,4,1682-1683-90,1682-1683,1683,1682/1683,4,7939
Total,13,General,69,4,1682-1683-90,1682-1683,1683,1682/1683,4,7940
Total,37,General,70,4,1682-1683-90,1682-1683,1683,1682/1683,4,7941
Total,59,General,73,4,1682-1683-90,1682-1683,1683,1682/1683,4,7942
Total,36,General,74,4,1682-1683-90,1682-1683,1683,1682/1683,4,7943
Total,7,General,75,4,1682-1683-90,1682-1683,1683,1682/1683,4,7944
Total,1,General,76,4,1682-1683-90,1682-1683,1683,1682/1683,4,7945
Total,24,General,77,4,1682-1683-90,1682-1683,1683,1682/1683,4,7946
Total,34,General,85,4,1682-1683-90,1682-1683,1683,1682/1683,4,7947
Total,28,General,86,4,1682-1683-90,1682-1683,1683,1682/1683,4,7948
Total,48,General,87,4,1682-1683-90,1682-1683,1683,1682/1683,4,7949
Total,23,General,92,4,1682-1683-90,1682-1683,1683,1682/1683,4,7950
Total,5,General,88,4,1682-1683-90,1682-1683,1683,1682/1683,4,7951
Total,3,General,89,4,1682-1683-90,1682-1683,1683,1682/1683,4,7952
Total,31,General,90,4,1682-1683-90,1682-1683,1683,1682/1683,4,7953
Total,10,General,94,4,1682-1683-90,1682-1683,1683,1682/1683,4,7954
Total,46,General,97,4,1682-1683-90,1682-1683,1683,1682/1683,4,7955
Total,11,General,98,4,1682-1683-90,1682-1683,1683,1682/1683,4,7956
Total,1,General,100,4,1682-1683-90,1682-1683,1683,1682/1683,4,7957
Total,47,General,101,4,1682-1683-90,1682-1683,1683,1682/1683,4,7958
Total,5,General,80,4,1682-1683-90,1682-1683,1683,1682/1683,4,7959
Total,42,General,81,4,1682-1683-90,1682-1683,1683,1682/1683,4,7960
Total,20,General,82,4,1682-1683-90,1682-1683,1683,1682/1683,4,7961
Total,19,General,83,4,1682-1683-90,1682-1683,1683,1682/1683,4,7962
Total,55,General,84,4,1682-1683-90,1682-1683,1683,1682/1683,4,7963
Total,16,General,102,4,1682-1683-90,1682-1683,1683,1682/1683,4,7964
Total,0,General,103,4,1682-1683-90,1682-1683,1683,1682/1683,4,7965
Total,38,General,104,4,1682-1683-90,1682-1683,1683,1682/1683,4,7966
Total,33,General,105,4,1682-1683-90,1682-1683,1683,1682/1683,4,7967
Total,28,General,106,4,1682-1683-90,1682-1683,1683,1682/1683,4,7968
Total,29,General,107,4,1682-1683-90,1682-1683,1683,1682/1683,4,7969
Total,41,General,108,4,1682-1683-90,1682-1683,1683,1682/1683,4,7970
Total,14,General,109,4,1682-1683-90,1682-1683,1683,1682/1683,4,7971
Total,12,General,110,4,1682-1683-90,1682-1683,1683,1682/1683,4,7972
Total,10,General,111,4,1682-1683-90,1682-1683,1683,1682/1683,4,7973
Total,25,General,112,4,1682-1683-90,1682-1683,1683,1682/1683,4,7974
Total,46,General,113,4,1682-1683-90,1682-1683,1683,1682/1683,4,7975
Total,3,General,114,4,1682-1683-90,1682-1683,1683,1682/1683,4,7976
Total,20,General,115,4,1682-1683-90,1682-1683,1683,1682/1683,4,7977
Total,14,General,116,4,1682-1683-90,1682-1683,1683,1682/1683,4,7978
Total,59,General,117,4,1682-1683-90,1682-1683,1683,1682/1683,4,7979
Total,16,General,118,4,1682-1683-90,1682-1683,1683,1682/1683,4,7980
Total,59,General,119,4,1682-1683-90,1682-1683,1683,1682/1683,4,7981
