"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,Week,"Unique ID","Start Day","Start Month","End Day","End month","St Alban Woodstreet - Buried","Alhallows Barking - Buried","Allhallows Breadstreet - Buried","Allhallows Great - Buried","Alhallows Honylane - Buried","Alhallows Lesse - Buried","Alhallows Lumbardstreet - Buried","Alhallows Stayning - Buried","Alhallows the Wall - Buried","St Alphage - Buried","St Andrew Hubbard - Buried","St Andrew Undershaft - Buried","St Andrew Wardrobe - Buried","St Ann Aldersgate - Buried","St Ann Blackfryers - Buried","St Antholins Parish - Buried","St Austins Parish - Buried","St Bartholomew Exchange - Buried","St Bennet Fynck - Buried","St Bennet Gracechurch - Buried","St Bennet Paulswharf - Buried","St Bennet Sherehog - Buried","St Botolph Billingsgate - Buried","Christ Church - Buried","St Christophers - Buried","St Clement Eastcheap - Buried","St Dionis Backchurch - Buried","St Dunstan East - Buried","St Edmund Lumbardstr. - Buried","St Ethelborough - Buried","St Faith - Buried","St Foster - Buried","St Gabriel Fenchurch - Buried","St George Botolphlane - Buried","St Gregory by St Pauls - Buried","St Hellen - Buried","St James Dukes place - Buried","St James Garlickhithe - Buried","St John Baptist - Buried","St John Evangelist - Buried","St John Zachary - Buried","St Katharine Coleman - Buried","St Katharine Creechurch - Buried","St Lawrence Jewry - Buried","St Lawrence Pountney - Buried","St Leonard Eastcheap - Buried","St Leonard Fosterlane - Buried","St Magnus Parish - Buried","St Margaret Lothbury - Buried","St Margaret Moses - Buried","St Margaret Newfishstreet - Buried","St Margaret Pattons - Buried","St Mary Abchurch - Buried","St Mary Aldermanbury - Buried","St Mary Aldermary - Buried","St Mary le Bow - Buried","St Mary Bothaw - Buried","St Mary Colechurch - Buried","St Mary Hill - Buried","St Mary Mounthaw - Buried","St Mary Sommerset - Buried","St Mary Stayning - Buried","St Mary Woolchurch - Buried","St Mary Woolnoth - Buried","St Martin Iremongerlane - Buried","St Martin Ludgate - Buried","St Martin Orgars - Buried","St Martin Outwich - Buried","St Martin Vintrey - Buried","St Matthew Fridaystreet - Buried","St Maudlin Milkstreet - Buried","St Maudlin Oldfishstreet - Buried","St Michael Bassishaw - Buried","St Michael Cornhil - Buried","St Michael Crookedlane - Buried","St Michael Queenhithe - Buried","St Michael Quern - Buried","St Michael Royal - Buried","St Michael Woodstreet - Buried","St Mildred Breadstreet - Buried","St Mildred Poultrey - Buried","St Nicholas Acons - Buried","St Nicholas Coleabby - Buried","St Nicholas Olaves - Buried","St Olave Hartstreet - Buried","St Olave Jewry - Buried","St Olave Silverstreet - Buried","St Pancras Pancras street - Buried","St Peter Cheap - Buried","St Peter Cornhil - Buried","St Peter Paulswharf - Buried","St Peter Poor - Buried","St Steven Colemanstreet - Buried","St Steven Walbrook - Buried","St Swithin- Buried","St Thomas Apostles - Buried","Trinity Parish - Buried","Christened in the 97 parishes within the walls","Buried in the 97 parishes within the walls","Plague in the 97 parishes within the walls","St Andrew Holborn - Buried","St Bartholomew Great - Buried","St Bartholomew Less - Buried","St Botolph Aldersgate - Buried","St Botolph Aldgate - Buried","St Botolph Bishopsgate - Buried","Bridewel Precinct - Buried","St Bridget - Buried","St Dunstan West - Buried","St George Southwark - Buried","St Giles Cripplegate - Buried","St John Southwark","St Olave Southwark - Buried","Saviours Southwark - Buried","S Sepulchres Parish - Buried","St Thomas Southwark - Buried","Trinity Minories - Buried","Pesthouse Without the Walls - Buried","Christened in the parishes without the walls","Buried in the parishes without the walls","Plague in the parishes without the walls","St. Ann in Middlesex - Buried","Christ Church in Surry - Buried","Christ Church in Middlesex - Buried","St George in Bloomsbury - Buried","St. George in Middlesex","St. George by Queen's Square - Buried","St Giles in the Field - Buried","Hackney Parish - Buried","St John at Wapping - Buried","St James Clerkenwel - Buried","St Katharine Tower - Buried","Lambeth Parish - Buried","St Leonard Shoreditch - Buried","St. Luke in Middlesex - Buried","St Magdalen Bermondsey - Buried","St Mary Islington - Buried","St Mary Newington - Buried","St Mary Whitechappel - Buried","St Matthew at Bethnal Green - Buried","St Pauls Shadwel - Buried","Rothorith Parish - Buried","Stepney Parish - Buried","Christened in the out-Parishes in Middlesex and Surrey","Buried in the out-Parishes in Middlesex and Surrey","Plague in the out-Parishes in Middlesex and Surrey","St Ann in Westminster - Buried","St Clement Danes - Buried","St George by Hanover Square - Buried","St James in Westminster - Buried","St. John the Evangelist - Buried","St Paul Covent Garden - Buried","St Martin in the fields - Buried","St Mary Savoy - Buried","St Mary le Strand","St Margaret Westminster - Buried","Pesthouse in Westminster","Christened in the Parishes and Liberties of Westminster","Buried in the Parishes and Liberties of Westminster","Plague in the Parishes and Liberties of Westminster"
1679,603,810,1,1707,16,Laxton-1707-16-recto,,,1,April,1,2,,4,,,,2,,,,2,1,1,4,1,,,1,1,,,,,,,,,,1,1,,,,1,,,2,2,,2,1,2,1,,,,1,,,,,,2,,,1,,5,,,,,,,,,,1,,,,1,,2,1,,,1,,,,1,,1,,,,,2,,,4,1,2,1,,39,60,,20,2,,5,15,8,,7,2,3,21,,17,9,7,4,,,90,120,,,,,,,,27,1,3,10,1,3,20,,8,8,3,18,,3,4,36,77,145,,9,10,,21,,3,25,2,,29,,58,99,
1680,604,811,1,1706,17,Laxton-1707-17-recto,,,8,April,1,,,1,,,,,1,1,,,,,2,1,,,,,1,,,6,,,,2,,,1,1,,,2,,1,1,,,,,1,,,1,1,,1,,,,1,1,1,,,,2,1,,1,,1,1,,,,1,,,1,,1,1,,1,,,,,,,,,1,1,,,,,,1,1,,,,20,44,,20,2,,,11,10,1,8,5,6,19,,11,10,9,5,,,100,117,,,1,,,,,38,,6,9,3,5,6,,9,3,2,21,,9,,35,100,147,,6,8,,14,,2,26,5,,24,,62,85,
1681,605,812,1,1707,18,Laxton-1707-18-recto,,,15,April,1,2,3,,,,,1,3,1,,,,1,1,,,,,,,,,3,,,,3,,,1,,,,,2,,,,,,,,2,,1,1,,,,,,,,,,,,2,,,,,,,2,,,2,,,,,,,1,,,,,,,,,1,,,,,1,1,,,,,,1,21,37,,18,,,,10,9,,,3,8,30,,9,16,14,1,,,64,118,,,,,,,,30,4,5,6,1,5,12,,5,4,1,15,,9,,29,100,126,,7,12,,23,,2,29,3,,8,,55,84,
1682,606,813,1,1707,19,Laxton-1707-19-recto,,,22,April,,2,,,,,,,5,2,,1,,3,,,,,1,,2,,,3,,2,,2,,,1,2,,,1,,,2,,,,2,,2,,,1,1,,,,,1,1,1,2,,,1,,1,,,,1,,,,,,,,2,2,,,,,2,,1,,1,,2,,2,,,,,,,,,,,45,55,,19,3,,,13,9,,17,7,5,15,,12,10,11,5,1,,106,127,,,2,,,,,30,4,4,13,4,2,4,,10,1,3,21,,6,9,38,110,151,,16,8,,23,,,27,5,,14,,61,93,
1683,607,814,1,1707,20,Laxton-1707-20-recto,,,29,April,1,2,,1,,,,1,2,1,,2,,,2,,,,,1,,,,,2,,,1,,,,,,,,,,,,,,1,2,,,,1,1,,,,,,,,,,,,,,,,,2,,1,,,1,,,2,,1,,1,,,2,,,,1,,,,,1,,,,2,,,,1,44,36,,19,3,,4,10,9,,7,2,10,25,,16,11,18,2,1,,75,137,,,2,,,,,19,3,7,12,4,4,11,,5,3,5,,,7,6,36,101,124,,14,8,,27,,4,32,2,,12,,72,99,
1724,608,815,1,1707,21,Laxton-1707-21-recto,,,6,May,,1,,,,,,,2,1,,2,3,1,2,,1,,1,,,,1,5,,,,3,,,,,,,2,,,,,,1,2,1,1,,,1,,1,,,,2,3,1,1,1,,,,,1,,1,,,,,2,,,,,,,,,1,,,,,,,,,,,1,2,,,3,,1,,,32,52,,30,,2,2,7,8,2,1,2,6,31,,22,10,12,1,,,87,136,,,,,,,,20,1,5,8,7,4,12,,7,1,2,28,,10,5,35,126,145,,2,15,,17,,3,23,3,,18,,62,81,
1725,609,816,1,1707,22,Laxton-1707-22-recto,,,13,May,,2,,,1,,1,2,,1,,2,2,,,,,,,,2,,,,,1,,,,,,2,,1,1,,,1,,,,,2,,,1,,2,,,,,1,,,,,,2,,,,,,,2,,,,,,,1,,,1,,,,,,,,,1,,2,,,,1,1,,,,,1,23,37,,26,2,1,7,16,8,,5,4,10,30,,11,18,17,2,,,97,157,,,2,,,,,33,6,8,3,3,5,9,,13,2,3,17,,4,5,39,100,152,,4,8,,17,,2,25,4,,16,,54,76,
1726,610,821,1,1707,23,Laxton-1707-23-recto,,,20,May,1,1,,1,,,1,,1,1,,,1,,2,,,,1,,,,,2,,1,1,2,,,,1,,,,,,,,,,2,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,1,,1,,,,1,,1,1,1,1,,,,,,1,,,,,,3,1,3,1,,39,42,,17,1,,4,14,11,1,5,5,4,18,,14,5,8,2,,,95,109,,,1,,,,,26,,5,13,2,13,15,,10,7,2,18,,5,5,35,92,157,,11,5,,24,,3,31,2,,19,,51,95,
1727,611,822,1,1707,24,Laxton-1707-24-recto,,,27,May,,1,,1,,,,,2,1,,1,,,4,,,,1,,2,,,,1,,2,1,,,2,1,,,,,,,,,,,,1,,,1,,,,,,,,2,1,1,,1,1,,,,2,,,,,,,,2,1,,,,,,,,,1,,1,,,1,,,,1,,2,2,,,1,28,42,,12,2,,8,8,2,,9,,9,22,,15,16,8,4,,,92,115,,,5,,,,,19,8,5,8,1,4,10,,14,,2,17,,9,8,36,96,146,,9,6,,19,,6,23,1,,8,,49,72,
1728,612,823,1,1707,25,Laxton-1707-25-recto,,,3,June,,3,,2,,,,,,,1,,,,4,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,2,,,,,,,,,,,3,,,1,,,,,1,,,2,,1,,,,,,,,,,2,,,1,,,,,,2,,1,,,1,,,1,,,,,22,31,,18,,2,4,8,10,,3,3,16,20,,8,10,18,1,3,,89,124,,,2,,,,,16,2,3,9,3,6,7,,4,,3,16,,3,6,29,75,109,,7,9,,6,,3,20,,,16,,59,61,
1729,613,826,1,1707,26,Laxton-1707-26-recto,,,10,June,,,1,,,,,,3,,,1,1,,3,,,1,,,,,,3,1,,,1,1,1,1,,,,1,,,,,,,2,5,,,,,,,,,,,2,,,,,1,,,,,,,2,,,,,,,3,,1,1,1,,,,1,,2,,,1,1,,,,,1,,1,2,,,37,46,,18,4,1,2,10,7,,5,1,7,20,,19,9,12,3,,,80,118,,,4,,,,,19,2,7,10,1,9,9,,8,,1,15,,7,4,58,88,154,,6,2,,14,,7,18,2,,14,,57,63,
1730,614,827,1,1707,27,Laxton-1707-27-recto,,,17,June,1,4,,1,1,2,,1,,1,,,2,,1,,,,,,,,,,,,,,,1,,,,,2,2,,,2,,,,1,,1,,,,,,,1,2,,,,,,,,,,,,,,,1,3,,,1,,,1,2,,1,,,,,1,,,,,,,,,1,3,,1,,,35,41,,14,,,,12,10,2,6,4,9,25,,10,9,8,1,,,69,110,,,1,,,,,24,2,9,4,4,3,10,,4,1,4,15,,11,5,37,93,134,,9,7,,9,,4,18,2,,19,,59,68,
1731,615,836,1,1707,28,Laxton-1707-28-recto,,,24,June,,,,2,,,,2,2,,1,,,,1,,,,,,1,,,4,,,,,1,1,,,,,,,,,,,1,2,1,,,,,,2,,,,1,,,,,,,,,,,3,,,1,,,,,,,1,,2,,,,,,,,1,,1,,,,,,,,,,,,26,31,,12,,,4,13,6,,5,6,7,22,,10,4,5,4,3,,91,101,,,3,,,,,25,2,5,4,4,4,10,,7,3,2,16,,5,5,39,102,134,,4,7,,20,,3,27,,,19,,57,80,
1732,616,837,1,1707,29,Laxton-1707-29-recto,,,1,July,,,,,,,,1,2,1,,,2,,,,,1,,1,,,,2,,,1,1,,,,,,,,,1,1,,1,,,,,,,,2,1,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,1,,,1,,1,1,,,1,,1,,,26,27,,14,1,2,5,17,16,,6,3,5,21,,21,7,11,,,,93,129,,,3,,,,,32,,5,4,4,5,10,,6,5,6,17,,9,,35,106,141,,11,6,,9,,2,21,1,,10,,52,60,
1733,617,838,1,1707,30,Laxton-1707-30-recto,,,8,July,,1,,,,,,,2,,,,2,,2,,,,,,,,,4,,,,,,2,,1,1,,1,,1,3,,,,2,,,1,,1,,2,,,,,,,1,1,,,,1,,,,,,1,,,2,,,,,,2,,,,,,,1,,,,1,,,,,1,2,,1,,,33,40,,8,1,,2,11,9,,3,3,6,15,,17,9,13,,,,76,97,,,2,,,,,19,3,8,7,3,5,14,,6,,3,9,,7,,33,100,119,,3,4,,10,,1,28,1,,12,,56,59,
1734,618,843,1,1707,31,Laxton-1707-31-recto,,,15,July,1,1,,2,,1,,,,,,2,2,,1,1,,1,,2,1,,,2,,,2,,,1,,4,,,3,1,,,,,,,1,1,1,,,,,,,,,1,1,,,,,,1,,,1,,,,,2,,,,,2,,2,1,,,3,,1,,,,,1,1,,,,,4,,,,,36,52,,20,1,,,10,8,,2,5,9,30,,21,17,9,4,,,100,136,,,2,,,,,33,3,4,13,4,11,15,,6,4,5,23,,10,14,30,114,177,,10,9,,20,,1,21,3,,16,,57,80,
1735,619,832,1,1707,32,Laxton-1707-32-recto,,,22,July,1,4,,,,,,,1,,,2,,2,2,,1,,,1,,,,1,2,,1,,,,2,1,,1,1,1,,,,,,4,2,,,,,,3,,,1,1,,,1,,,1,,2,,,1,,,2,,,,,,,,1,1,,,1,,3,,,,,,,,,2,,,,,1,,,39,51,,13,,1,6,8,9,2,2,1,5,29,,14,7,12,2,,,90,111,,,1,,,,,33,3,7,11,5,6,10,,7,5,4,9,,10,1,41,101,153,,15,10,,19,,5,24,1,,20,,82,94,
1736,620,834,1,1707,33,Laxton-1707-33-recto,,,29,July,,1,,,,1,,2,,2,,1,2,1,2,1,,,,,4,,,4,1,,,1,,,2,1,,,2,1,1,,1,,,2,2,2,,1,1,2,,,,,,1,,,,,,,1,,,,,1,,,,,,3,1,2,2,,,,2,,2,,,,,,2,,,,,,4,,,1,,52,63,,18,,,5,12,13,,4,3,7,25,,21,11,14,2,1,,93,136,,,2,,,,,29,,9,10,1,5,8,,9,4,4,16,,8,5,46,97,156,,8,12,,30,,7,28,1,,15,,71,101,
1737,621,835,1,1707,34,Laxton-1707-34-recto,,,5,August,,2,,1,,1,,,2,1,,,1,3,1,1,,,,,2,,,2,,,1,1,1,,1,,,,,,,,,,,3,,,,,1,3,1,,,,2,3,,,,,,1,,1,,,,,,,,,,,1,,1,1,,,,1,,,,,,,1,,,2,,,3,,1,,,24,47,,21,5,1,6,18,9,,3,3,9,31,,21,21,20,3,,,102,171,,,3,,,,,29,3,6,15,2,6,16,,8,3,5,14,,6,6,49,88,171,,5,7,,16,,2,34,3,,16,,76,83,
1738,622,710,1,1707,35,Laxton-1707-35-recto,,,12,August,,1,,,,,,,1,1,,,,3,1,,,,1,,2,,,2,,,,,,1,,,,,,2,,2,,,,,,,,,1,,,,,,1,,,,,,,,,,,3,,,1,1,2,,,,,,,1,,4,1,,,,,,,1,2,,,,,2,3,,1,,,30,41,,23,2,1,5,11,10,,4,6,12,31,,14,11,13,2,,,100,145,,,4,,,,,17,2,6,10,3,5,1,,9,3,5,16,,9,1,47,113,138,,12,7,,29,,3,24,1,,19,,73,95,
1739,623,718,1,1707,36,Laxton-1707-36-recto,,,19,August,,1,,1,,2,,1,1,,1,,2,,6,,1,,,,2,,,3,,1,1,,2,,,2,1,,,,,,,,,1,3,1,1,1,1,1,,,,,1,,,,,,2,,2,1,,1,,3,1,,,,,2,,1,,,,,,,,,1,,,,,2,,,,,2,,,,,55,56,,21,2,,6,14,9,,2,5,14,15,,18,10,8,5,1,,72,130,,,5,,,,,19,,12,10,1,7,8,,7,,2,26,,7,1,44,100,149,,7,8,,21,,8,25,1,,23,,49,93,
1740,624,788,1,1707,37,Laxton-1707-37-recto,,,26,August,,1,1,2,,1,,,3,,,2,,1,2,,,1,,,2,,,3,,,2,,,1,,2,,2,5,,2,,,,1,,1,3,,,1,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,1,,,1,,1,1,,29,49,,18,2,1,2,13,10,2,5,5,10,31,,7,12,14,6,,,106,138,,,1,,,,,26,4,6,8,,8,13,,14,5,7,12,,7,3,52,96,166,,7,9,,28,,3,26,,,16,,43,89,
1741,625,789,1,1707,38,Laxton-1707-38-recto,,,2,September,1,3,,,,,,,1,,,,5,1,3,,1,,,,3,,,1,,1,,2,,1,1,1,,,4,2,,1,1,,,2,,,,,1,2,,,,,,,,,,,2,,,1,,,1,,1,,2,,,,,,,1,,1,,,1,,,,,1,,,,,,1,,,1,,,35,51,,22,4,,3,12,11,4,4,6,5,27,,8,17,13,6,2,,97,144,,,4,,,,,31,2,9,8,4,7,9,,8,2,5,12,,7,6,46,128,160,,8,7,,23,,5,27,3,,18,,74,91,
1742,626,799,1,1707,39,Laxton-1707-39-recto,,,9,September,,4,,2,,1,2,1,,,,,2,1,5,,,,2,,1,,,1,,1,1,1,,2,1,,,,,,1,,,,1,1,,2,2,,,1,,,,,1,2,1,1,,,1,2,1,,,,1,4,,,,1,,1,,,,,,,,,1,1,1,,2,2,1,,,3,1,2,4,,1,,,55,71,,24,1,,1,16,7,1,7,4,7,29,,13,13,16,2,,,99,141,,,6,,,,,33,9,12,12,2,9,10,,15,4,5,14,,14,,46,99,191,,8,14,,24,,4,37,,,30,,72,117,
1743,627,800,1,1707,40,Laxton-1707-40-recto,,,16,September,,,,1,,1,,,2,,,1,2,2,1,,,,,,2,,,3,,1,1,1,,,2,1,,,1,,,1,,,,,1,,1,,,1,,,,,,1,,2,,,2,1,1,,,,,,,,2,,,,,,,1,1,,1,1,,,,,,,1,,,,,,,,,,,31,40,,16,,2,6,15,10,,6,5,4,33,,18,10,15,6,3,,92,149,,,3,,,,,32,4,10,10,2,11,13,,13,3,6,21,,5,15,46,123,194,,8,9,,17,,3,34,2,,21,,67,94,
1784,628,801,1,1707,41,Laxton-1707-41-recto,,,23,September,,1,,,,,2,,1,,,,1,,4,1,,,1,,,,,5,,,,2,,,1,,,,,1,,,,,,,2,3,,1,1,,1,,,,,2,1,3,,,,,,1,,,,,,,1,,,,1,,1,1,,,1,1,,,,,,1,2,,2,,,,3,,1,,,41,50,,19,3,2,5,9,12,,4,5,10,23,,17,9,18,5,,,114,141,,,3,,,,,26,4,2,7,4,6,12,,8,5,5,21,,8,4,60,120,175,,14,7,,17,,2,27,3,,19,,57,89,
1785,629,802,1,1707,42,Laxton-1707-42-recto,,,30,September,,,1,2,,,,,1,1,,2,1,,6,,,1,1,1,3,,,2,,,1,1,,1,,,,,1,1,,,,,1,2,1,1,,1,1,1,,,,,,,,2,,,,,,,,,,,,,2,,,1,,,2,,,,1,1,,2,,,,1,1,,,,1,,3,,,,,24,52,,15,1,,1,12,9,2,9,4,6,18,,14,16,15,3,,,86,125,,,2,,,,,27,4,9,7,2,10,7,,6,2,3,11,,8,4,40,114,142,,7,7,,13,,1,21,7,,21,,69,77,
1786,630,803,1,1707,43,Laxton-1707-43-recto,,,7,October,,1,,,,,,,,,,1,,,2,,1,2,,,,1,,1,,,,,,,1,,1,,2,1,,,1,,,,2,,1,2,2,1,,,,1,2,,2,,,,1,,,2,,1,,1,,,,,,,,3,,,,,1,,,,1,1,2,,2,,,,,1,3,,,1,,37,48,,15,1,,7,11,10,,5,2,5,16,,17,7,15,3,,,107,114,,,2,,,,,27,,11,6,2,5,11,,4,5,4,17,,11,2,33,124,140,,5,4,,20,,2,23,3,,12,,77,69,
1787,631,817,1,1707,44,Laxton-1707-44-recto,,,14,October,1,3,,,,,1,,2,,,,4,,2,,,,,,,,,,,,,3,,,1,,,,4,,,,,,1,,,,,,,1,,,,,,1,1,,,,,,,,,,,1,2,,,,,,,,2,,,,,,,,,2,,,,,,,,1,3,,2,,1,18,39,,18,,1,7,12,10,,6,4,8,23,,9,12,9,2,,,105,121,,,2,,,,,25,4,6,6,4,8,7,,11,1,6,13,,1,5,39,130,138,,4,6,,10,,4,23,6,,19,,59,72,
1788,632,818,1,1707,45,Laxton-1707-45-recto,,,21,October,2,2,1,,,,1,,,,,1,2,,2,,,,,,2,,,,,,,,1,,1,,,1,2,,1,1,,,,,1,,,,1,,,,,,1,,,,,,,,3,,,,1,,,,,,,,,2,,,,2,1,,,,,,2,,1,,,1,,,2,2,1,,,30,41,,18,1,,4,12,7,3,4,,9,21,,14,17,15,,,,123,125,,,1,,,,,14,2,8,3,2,7,10,,5,3,5,10,,7,8,27,118,112,,9,11,,16,,6,25,3,,21,,45,91,
1789,633,819,1,1707,46,Laxton-1707-46-recto,,,28,October,1,,1,1,,2,,,,,,,,1,6,,,,1,,2,,,1,1,,,2,,,,1,,,,1,,1,1,1,3,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,3,2,1,,1,,,,,1,,,,1,,1,,,,,1,2,,,,2,26,46,,22,1,,5,12,11,2,3,1,9,30,,19,10,10,4,2,,108,141,,,,,,,,20,,9,10,5,4,15,,6,,5,8,,8,2,35,110,127,,4,5,,16,,5,28,5,,12,,55,75,
1790,634,820,1,1707,47,Laxton-1707-47-recto,,,4,November,3,3,,2,,1,1,,3,1,,2,,1,3,,,,1,,2,,,3,,,,2,,1,,1,,1,2,2,1,1,,,1,1,4,1,,,1,2,,,,,,,,1,,,,,1,,,,,1,,,,,,2,,,,2,,1,,,,,,,,,,,,,,2,,,,,1,40,58,,19,1,,1,10,6,,6,4,9,28,,19,14,11,5,,,80,133,,,1,,,,,22,6,5,3,,5,7,,4,2,3,14,,9,10,42,106,133,,9,10,,22,,3,35,3,,14,,64,96,
1791,635,824,1,1707,48,Laxton-1707-48-recto,,,11,November,,1,1,2,,,,,,,,,,,2,,1,,,,,,,2,,,1,1,1,,,2,,,,,1,,2,,,1,1,2,,,,1,4,,,,,1,,,,,,,1,,,1,,1,1,,,,,1,1,,,,,,,,,,1,,1,,,,,,,,1,,,1,1,33,38,,23,1,1,4,12,2,,6,,7,28,,16,15,13,2,,,110,130,,,2,,,,,22,,4,7,3,4,8,,6,2,3,8,,5,5,29,130,108,,8,8,,20,,3,35,1,,17,,61,92,
1792,636,825,1,1707,49,Laxton-1707-49-recto,,,18,November,1,2,,,,,,,2,,1,1,1,,5,,,,,1,1,,,2,,,,1,,,,,,,2,,1,,,,1,,2,,,,2,,,,,1,1,1,1,,,,,,2,,,1,,2,2,,1,,,,,2,,,1,,2,,2,,,,1,,1,,,,,,4,,,,,52,51,,23,,1,4,17,3,,10,4,8,27,,22,13,16,5,,,112,153,,,2,,,,,29,3,6,7,4,4,11,,8,5,3,11,,5,4,32,123,134,,7,7,,30,,3,23,2,,12,,81,84,
1793,637,828,1,1707,50,Laxton-1707-50-recto,,,25,November,,2,,1,,,,,3,,,1,,1,1,,1,2,2,,,,,2,1,,,,,1,2,,1,,,1,,1,,,,1,,,1,,,,1,,,1,1,2,1,,,,,,,,,1,,1,,1,,,,,1,,,,,,1,4,,,,,,,,,,,,,1,1,,,1,21,43,,19,1,1,1,14,8,,6,2,6,21,,16,17,14,1,,,106,127,,,2,,,,,37,4,8,15,7,9,8,,9,2,4,17,,10,7,44,138,183,,8,8,,20,,3,33,5,,19,,70,96,
1794,638,829,1,1707,51,Laxton-1707-51-recto,,,2,December,,,1,,,,,2,1,,1,1,,1,,,2,,,1,2,,,1,,,1,1,,,,,,,1,,,1,,,,,4,,,,1,1,,,,,1,1,,,,,1,,1,,,,,,,1,,,,,,,1,,,,1,1,1,1,,1,1,1,1,,,,,1,,1,,,,41,39,,17,,,2,7,13,,3,3,12,27,,19,12,7,3,,,98,125,,,2,,,,,31,,7,10,2,3,13,,6,5,5,16,,8,4,44,139,156,,18,9,,22,,2,28,2,,18,,59,99,
1795,639,830,1,1707,52,Laxton-1707-52-recto,,,9,December,,,,1,,,,2,,2,,3,,,1,2,,,,,,,,,,,1,,1,,,2,1,,3,3,,2,,1,,1,,1,1,,,,,,,,2,2,1,1,,,1,,,,,1,,,,,1,,,,2,,,,,,,,,,,1,1,,1,,,3,,2,3,2,,1,,34,53,,15,1,1,2,5,6,1,5,2,7,27,,12,12,14,1,,,115,111,,,4,,,,,30,4,3,10,,6,16,,12,1,4,14,,7,3,49,127,163,,,13,,16,,7,27,3,,16,,65,82,
1796,640,833,1,1707,53,Laxton-1707-53-recto,,,16,December,1,2,,,,,,,,,,1,1,,1,1,,,,1,1,,,,2,1,1,,,1,,,,,3,,2,3,2,,,4,1,,,,1,2,,,,,,1,,1,,,1,,1,,,1,1,,1,,,,,,1,1,,,,,,,,,,,1,,,,,1,1,,4,,1,,,33,49,,16,2,,5,12,7,,4,4,5,19,,9,12,9,1,,,79,105,,,2,,,,,28,,8,6,2,2,10,,11,2,4,11,,9,4,48,112,147,,15,3,,28,,2,33,2,,12,,56,95,
1797,641,358,1,1707,01,Laxton-1707-01-recto,,,23,December,,2,,,,,,1,3,,,1,3,1,6,,1,1,,,2,,,5,1,,,1,,,2,1,,,3,,,,1,,1,,2,2,,,,1,3,,,,,2,1,,,1,,,1,,,1,,2,,,,,,,,,,1,,,,,,,1,,3,1,2,,,,,,,,3,,,41,63,,24,2,,10,7,13,,7,6,8,25,,13,11,12,2,,,71,140,,,2,,,,,32,3,7,9,2,2,13,,10,1,5,9,,9,8,34,101,146,,8,5,,12,,10,31,2,,10,,48,78,
1798,642,370,1,1707,02,Laxton-1707-02-recto,,,30,December,1,,,,,3,,,2,,1,2,,1,3,,1,,,,,,,2,2,,1,1,,,2,,1,,1,1,,,,1,,3,,,,,3,,2,2,,2,,1,1,1,1,,,,,1,,,,,,,,,,,1,2,3,,,,1,,,1,,,,,1,,,,1,1,2,,1,1,,31,58,,16,3,,3,16,13,,9,2,9,38,,14,14,13,4,,,80,154,,,3,,,,,30,4,6,10,2,7,10,,11,,5,20,,11,6,35,121,160,,6,11,,27,,3,30,4,,16,,71,97,
1799,643,371,1,1707,03,Laxton-1707-03-recto,,,6,January,1,2,,,,,,,2,,,1,1,1,,,1,,2,,,,,2,,1,1,1,,1,2,1,,,1,1,,,,,,3,1,,,,,,,,,,1,1,,,,,,1,1,,,,1,1,1,,,1,,,,,,1,,1,1,,,,,,,,,,1,,,,,,,,2,42,41,,20,2,,4,10,5,,10,4,10,22,,13,6,8,4,,,95,118,,,2,,,,,29,3,5,8,2,2,14,,9,1,4,,,8,7,28,112,122,,6,10,,20,,1,31,,,14,,57,82,
1800,644,389,1,1707,04,Laxton-1707-04-recto,,,13,January,,,,1,,2,1,,2,2,,,2,,5,,,,1,,2,,,3,,,,1,,1,,1,,,2,,,,1,,,1,1,,,,,,,,,,,1,,,,,2,,,,,,,,,,2,,,,,,1,2,,,,,,,,,2,,1,,1,,,,4,,1,,,29,46,,10,1,1,4,7,11,,3,2,3,28,,12,11,8,2,,,94,103,,,6,,,,,27,3,8,11,1,5,9,,14,1,4,26,,12,4,38,126,169,,8,5,,20,,2,30,2,,18,,57,85,
1801,645,390,1,1707,05,Laxton-1707-05-recto,,,20,January,,,1,,,,,,3,1,,2,1,1,3,,,,,,,,,3,,,,2,,,,1,1,1,1,,,1,1,,1,,1,3,,,2,2,,,,,1,,,,,,,,1,,,,,4,,,,,,1,1,,,1,,,,,1,,,,,,1,,,1,1,,4,,,,1,47,50,,15,6,3,5,11,8,,9,1,10,30,,15,11,8,,,,96,132,,,2,,,,,26,4,6,4,3,6,12,,11,1,2,8,,9,,48,125,142,,14,3,,31,,4,28,1,,23,,68,104,
