breadID|weekID|breadtype|lb|oz|dr
8746|1717/52|household|0|17.00|10
8747|1718/01|white|0|8.00|13
8748|1718/01|wheaten|0|13.00|4
8749|1718/01|household|0|17.00|10
8750|1718/02|white|0|8.00|13
8751|1718/02|wheaten|0|13.00|4
8752|1718/02|household|0|17.00|10
8753|1718/03|white|0|8.00|13
8754|1718/03|wheaten|0|13.00|4
8755|1718/03|household|0|17.00|10
8756|1718/04|white|0|8.00|13
8757|1718/04|wheaten|0|13.00|4
8758|1718/04|household|0|17.00|10
8759|1718/05|white|0|8.00|13
8760|1718/05|wheaten|0|13.00|4
8761|1718/05|household|0|17.00|10
8762|1718/06|white|0|8.00|13
8763|1718/06|wheaten|0|13.00|4
8764|1718/06|household|0|17.00|10
8765|1718/07|white|0|8.00|13
8766|1718/07|wheaten|0|13.00|4
8767|1718/07|household|0|17.00|10
8768|1718/08|white|0|8.00|13
8769|1718/08|wheaten|0|13.00|4
8770|1718/08|household|0|17.00|10
8771|1718/09|white|0|8.00|13
8772|1718/09|wheaten|0|13.00|4
8773|1718/09|household|0|17.00|10
8774|1718/10|white|0|8.00|13
8775|1718/10|wheaten|0|13.00|4
8776|1718/10|household|0|17.00|10
8777|1718/11|white|0|8.00|13
8778|1718/11|wheaten|0|13.00|4
8779|1718/11|household|0|17.00|10
8780|1718/12|white|0|8.00|13
8781|1718/12|wheaten|0|13.00|4
8782|1718/12|household|0|17.00|10
8783|1718/13|white|0|8.00|13
8784|1718/13|wheaten|0|13.00|4
8785|1718/13|household|0|17.00|10
8786|1718/14|white|0|8.00|13
8787|1718/14|wheaten|0|13.00|4
8788|1718/14|household|0|17.00|10
8789|1718/15|white|0|8.00|13
8790|1718/15|wheaten|0|13.00|4
8791|1718/15|household|0|17.00|10
8792|1718/16|white|0|8.00|13
8793|1718/16|wheaten|0|13.00|4
8794|1718/16|household|0|17.00|10
8795|1718/17|white|0|8.00|13
8796|1718/17|wheaten|0|13.00|4
8797|1718/17|household|0|17.00|10
8798|1718/18|white|0|8.00|13
8799|1718/18|wheaten|0|13.00|4
8800|1718/18|household|0|17.00|10
8801|1718/19|white|0|8.00|13
8802|1718/19|wheaten|0|13.00|4
8803|1718/19|household|0|17.00|10
8804|1718/20|white|0|8.00|13
8805|1718/20|wheaten|0|13.00|4
8806|1718/20|household|0|17.00|10
8807|1718/21|white|0|8.00|13
8808|1718/21|wheaten|0|13.00|4
8809|1718/21|household|0|17.00|10
8810|1718/22|white|0|8.00|13
8811|1718/22|wheaten|0|13.00|4
8812|1718/22|household|0|17.00|10
8813|1718/23|white|0|9.00|4
8814|1718/23|wheaten|0|13.00|14
8815|1718/23|household|0|18.00|9
8816|1718/24|white|0|9.00|4
8817|1718/24|wheaten|0|13.00|14
8818|1718/24|household|0|18.00|9
8819|1718/25|white|0|9.00|4
8820|1718/25|wheaten|0|13.00|14
8821|1718/25|household|0|18.00|9
8822|1718/26|white|0|9.00|12
8823|1718/26|wheaten|0|14.00|10
8824|1718/26|household|0|19.00|8
8825|1718/27|white|0|9.00|12
8826|1718/27|wheaten|0|14.00|10
8827|1718/27|household|0|19.00|8
8828|1718/28|white|0|9.00|12
8829|1718/28|wheaten|0|14.00|10
8830|1718/28|household|0|19.00|8
8831|1718/29|white|0|9.00|12
8832|1718/29|wheaten|0|14.00|10
8833|1718/29|household|0|19.00|8
8834|1718/30|white|0|9.00|12
8835|1718/30|wheaten|0|14.00|10
8836|1718/30|household|0|19.00|8
8837|1718/31|white|0|9.00|12
8838|1718/31|wheaten|0|14.00|10
8839|1718/31|household|0|19.00|8
8840|1718/32|white|0|9.00|12
8841|1718/32|wheaten|0|14.00|10
8842|1718/32|household|0|19.00|8
8843|1718/33|white|0|10.00|14
8844|1718/33|wheaten|0|16.00|6
8845|1718/33|household|0|21.00|13
8846|1718/34|white|0|10.00|5
8847|1718/34|wheaten|0|15.00|7
8848|1718/34|household|0|20.00|10
8849|1718/35|white|0|10.00|5
8850|1718/35|wheaten|0|15.00|7
8851|1718/35|household|0|20.00|10
8852|1718/36|white|0|10.00|5
8853|1718/36|wheaten|0|15.00|7
8854|1718/36|household|0|20.00|10
8855|1718/37|white|0|10.00|5
8856|1718/37|wheaten|0|15.00|7
8857|1718/37|household|0|20.00|10
8858|1718/38|white|0|10.00|14
8859|1718/38|wheaten|0|16.00|6
8860|1718/38|household|0|21.00|13
8861|1718/39|white|0|10.00|14
8862|1718/39|wheaten|0|16.00|6
8863|1718/39|household|0|21.00|13
8864|1718/40|white|0|10.00|14
8865|1718/40|wheaten|0|16.00|6
8866|1718/40|household|0|21.00|13
8867|1718/41|white|0|10.00|14
8868|1718/41|wheaten|0|16.00|6
8869|1718/41|household|0|21.00|13
8870|1718/42|white|0|10.00|14
8871|1718/42|wheaten|0|16.00|6
8872|1718/42|household|0|21.00|13
8873|1718/43|white|0|10.00|14
8874|1718/43|wheaten|0|16.00|6
8875|1718/43|household|0|21.00|13
8876|1718/44|white|0|10.00|14
8877|1718/44|wheaten|0|16.00|6
8878|1718/44|household|0|21.00|13
8879|1718/45|white|0|10.00|14
8880|1718/45|wheaten|0|6.00|6
8881|1718/45|household|0|13.00|13
8882|1718/46|white|0|10.00|14
8883|1718/46|wheaten|0|16.00|6
8884|1718/46|household|0|22.00|13
8885|1718/47|white|0|11.00|7
8886|1718/47|wheaten|0|15.00|5
8887|1718/47|household|0|20.00|10
8888|1718/48|white|0|10.00|5
8889|1718/48|wheaten|0|15.00|7
8890|1718/48|household|0|20.00|10
8891|1718/49|white|0|10.00|5
8892|1718/49|wheaten|0|15.00|7
8893|1718/49|household|0|20.00|10
8894|1718/50|white|0|10.00|5
8895|1718/50|wheaten|0|15.00|7
8896|1718/50|household|0|20.00|10
8897|1718/51|white|0|10.00|5
8898|1718/51|wheaten|0|15.00|7
8899|1718/51|household|0|20.00|10
8900|1718/52|white|0|10.00|5
8901|1718/52|wheaten|0|15.00|7
8902|1718/52|household|0|20.00|10
8903|1719/01|white|0|10.00|5
8904|1719/01|wheaten|0|15.00|7
8905|1719/01|household|0|20.00|10
8906|1719/02|white|0|10.00|5
8907|1719/02|wheaten|0|15.00|7
8908|1719/02|household|0|20.00|10
8909|1719/03|white|0|10.00|5
8910|1719/03|wheaten|0|15.00|7
8911|1719/03|household|0|20.00|10
8912|1719/04|white|0|10.00|5
8913|1719/04|wheaten|0|15.00|7
8914|1719/04|household|0|20.00|10
8915|1719/05|white|0|10.00|5
8916|1719/05|wheaten|0|15.00|7
8917|1719/05|household|0|20.00|10
8918|1719/06|white|0|10.00|5
8919|1719/06|wheaten|0|15.00|7
8920|1719/06|household|0|20.00|10
8921|1719/07|white|0|10.00|5
8922|1719/07|wheaten|0|15.00|7
8923|1719/07|household|0|20.00|10
8924|1719/08|white|0|10.00|5
8925|1719/08|wheaten|0|15.00|7
8926|1719/08|household|0|20.00|10
8927|1719/09|white|0|10.00|5
8928|1719/09|wheaten|0|15.00|7
8929|1719/09|household|0|20.00|10
8930|1719/10|white|0|10.00|5
8931|1719/10|wheaten|0|15.00|7
8932|1719/10|household|0|20.00|10
8933|1719/11|white|0|10.00|5
8934|1719/11|wheaten|0|15.00|7
8935|1719/11|household|0|20.00|10
8936|1719/12|white|0|10.00|5
8937|1719/12|wheaten|0|15.00|7
8938|1719/12|household|0|20.00|10
8939|1719/13|white|0|10.00|5
8940|1719/13|wheaten|0|15.00|7
8941|1719/13|household|0|20.00|10
8942|1719/14|white|0|10.00|5
8943|1719/14|wheaten|0|15.00|7
8944|1719/14|household|0|20.00|10
8945|1719/15|white|0|10.00|5
8946|1719/15|wheaten|0|15.00|7
8947|1719/15|household|0|20.00|10
8948|1719/16|white|0|10.00|5
8949|1719/16|wheaten|0|15.00|7
8950|1719/16|household|0|20.00|10
8951|1719/17|white|0|10.00|5
8952|1719/17|wheaten|0|15.00|7
8953|1719/17|household|0|20.00|10
8954|1719/18|white|0|10.00|5
8955|1719/18|wheaten|0|15.00|7
8956|1719/18|household|0|20.00|10
8957|1719/19|white|0|10.00|5
8958|1719/19|wheaten|0|15.00|7
8959|1719/19|household|0|20.00|10
8960|1719/20|white|0|10.00|5
8961|1719/20|wheaten|0|15.00|7
8962|1719/20|household|0|20.00|10
8963|1719/21|white|0|10.00|5
8964|1719/21|wheaten|0|15.00|7
8965|1719/21|household|0|20.00|10
8966|1719/22|white|0|10.00|5
8967|1719/22|wheaten|0|15.00|7
8968|1719/22|household|0|20.00|10
8969|1719/23|white|0|10.00|5
8970|1719/23|wheaten|0|15.00|7
8971|1719/23|household|0|20.00|10
8972|1719/24|white|0|10.00|5
8973|1719/24|wheaten|0|15.00|7
8974|1719/24|household|0|20.00|10
8975|1719/25|white|0|10.00|5
8976|1719/25|wheaten|0|15.00|7
8977|1719/25|household|0|20.00|10
8978|1719/26|white|0|10.00|5
8979|1719/26|wheaten|0|15.00|7
8980|1719/26|household|0|20.00|10
8981|1719/27|white|0|10.00|5
8982|1719/27|wheaten|0|15.00|7
8983|1719/27|household|0|20.00|10
8984|1719/28|white|0|10.00|5
8985|1719/28|wheaten|0|15.00|7
8986|1719/28|household|0|20.00|10
8987|1719/29|white|0|10.00|5
8988|1719/29|wheaten|0|15.00|7
8989|1719/29|household|0|20.00|10
8990|1719/30|white|0|10.00|5
8991|1719/30|wheaten|0|15.00|7
8992|1719/30|household|0|20.00|10
8993|1719/31|white|0|10.00|5
8994|1719/31|wheaten|0|15.00|7
8995|1719/31|household|0|20.00|10
8996|1719/32|white|0|10.00|5
8997|1719/32|wheaten|0|15.00|7
8998|1719/32|household|0|20.00|10
8999|1719/33|white|0|10.00|5
9000|1719/33|wheaten|0|15.00|7
9001|1719/33|household|0|20.00|10
9002|1719/34|white|0|10.00|5
9003|1719/34|wheaten|0|15.00|7
9004|1719/34|household|0|20.00|10
9005|1719/35|white|0|10.00|5
9006|1719/35|wheaten|0|15.00|7
9007|1719/35|household|0|20.00|10
9008|1719/36|white|0|10.00|5
9009|1719/36|wheaten|0|15.00|7
9010|1719/36|household|0|20.00|10
9011|1719/37|white|0|10.00|5
9012|1719/37|wheaten|0|15.00|7
9013|1719/37|household|0|20.00|10
9014|1719/38|white|0|10.00|5
9015|1719/38|wheaten|0|15.00|7
9016|1719/38|household|0|20.00|10
9017|1719/39|white|0|10.00|5
9018|1719/39|wheaten|0|15.00|7
9019|1719/39|household|0|20.00|10
9020|1719/40|white|0|10.00|5
9021|1719/40|wheaten|0|15.00|7
9022|1719/40|household|0|20.00|10
9023|1719/41|white|0|10.00|5
9024|1719/41|wheaten|0|15.00|7
9025|1719/41|household|0|20.00|10
9026|1719/42|white|0|10.00|5
9027|1719/42|wheaten|0|15.00|7
9028|1719/42|household|0|20.00|10
9029|1719/43|white|0|10.00|5
9030|1719/43|wheaten|0|15.00|7
9031|1719/43|household|0|20.00|10
9032|1719/44|white|0|10.00|5
9033|1719/44|wheaten|0|15.00|7
9034|1719/44|household|0|20.00|10
9035|1719/45|white|0|10.00|5
9036|1719/45|wheaten|0|15.00|7
9037|1719/45|household|0|20.00|10
9038|1719/46|white|0|10.00|5
9039|1719/46|wheaten|0|15.00|7
9040|1719/46|household|0|20.00|10
9041|1719/47|white|0|10.00|5
9042|1719/47|wheaten|0|15.00|7
9043|1719/47|household|0|20.00|10
9044|1719/48|white|0|9.00|12
9045|1719/48|wheaten|0|14.00|10
9046|1719/48|household|0|19.00|8
9047|1719/49|white|0|9.00|12
9048|1719/49|wheaten|0|14.00|10
9049|1719/49|household|0|19.00|8
9050|1719/50|white|0|9.00|12
9051|1719/50|wheaten|0|14.00|10
9052|1719/50|household|0|19.00|8
9053|1719/51|white|0|9.00|12
9054|1719/51|wheaten|0|14.00|10
9055|1719/51|household|0|19.00|8
9056|1719/52|white|0|9.00|12
9057|1719/52|wheaten|0|14.00|10
9058|1719/52|household|0|19.00|8
9059|1720/01|white|0|9.00|4
9060|1720/01|wheaten|0|13.00|14
9061|1720/01|household|0|18.00|9
9062|1720/02|white|0|9.00|4
9063|1720/02|wheaten|0|13.00|14
9064|1720/02|household|0|18.00|9
9065|1720/03|white|0|9.00|4
9066|1720/03|wheaten|0|13.00|14
9067|1720/03|household|0|18.00|9
9068|1720/04|white|0|9.00|4
9069|1720/04|wheaten|0|13.00|14
9070|1720/04|household|0|18.00|9
9071|1720/05|white|0|9.00|4
9072|1720/05|wheaten|0|13.00|14
9073|1720/05|household|0|18.00|9
9074|1720/06|white|0|9.00|4
9075|1720/06|wheaten|0|13.00|14
9076|1720/06|household|0|18.00|9
9077|1720/07|white|0|9.00|4
9078|1720/07|wheaten|0|13.00|14
9079|1720/07|household|0|18.00|9
9080|1720/08|white|0|9.00|4
9081|1720/08|wheaten|0|13.00|14
9082|1720/08|household|0|18.00|9
9083|1720/09|white|0|9.00|4
9084|1720/09|wheaten|0|13.00|14
9085|1720/09|household|0|18.00|9
9086|1720/10|white|0|9.00|4
9087|1720/10|wheaten|0|13.00|14
9088|1720/10|household|0|18.00|9
9089|1720/11|white|0|9.00|4
9090|1720/11|wheaten|0|13.00|14
9091|1720/11|household|0|18.00|9
9092|1720/12|white|0|9.00|4
9093|1720/12|wheaten|0|13.00|14
9094|1720/12|household|0|18.00|9
9095|1720/13|white|0|9.00|4
9096|1720/13|wheaten|0|13.00|14
9097|1720/13|household|0|18.00|9
9098|1720/14|white|0|9.00|4
9099|1720/14|wheaten|0|13.00|14
9100|1720/14|household|0|18.00|9
9101|1720/15|white|0|9.00|12
9102|1720/15|wheaten|0|14.00|10
9103|1720/15|household|0|19.00|8
9104|1720/16|white|0|9.00|12
9105|1720/16|wheaten|0|14.00|10
9106|1720/16|household|0|19.00|8
9107|1720/17|white|0|9.00|12
9108|1720/17|wheaten|0|14.00|10
9109|1720/17|household|0|19.00|8
9110|1720/18|white|0|9.00|12
9111|1720/18|wheaten|0|14.00|10
9112|1720/18|household|0|19.00|8
9113|1720/19|white|0|9.00|12
9114|1720/19|wheaten|0|14.00|10
9115|1720/19|household|0|19.00|8
9116|1720/20|white|0|9.00|12
9117|1720/20|wheaten|0|14.00|10
9118|1720/20|household|0|19.00|8
9119|1720/21|white|0|9.00|12
9120|1720/21|wheaten|0|14.00|10
9121|1720/21|household|0|19.00|8
9122|1720/22|white|0|9.00|12
9123|1720/22|wheaten|0|14.00|10
9124|1720/22|household|0|19.00|8
9125|1720/23|white|0|9.00|12
9126|1720/23|wheaten|0|14.00|10
9127|1720/23|household|0|19.00|8
9128|1720/24|white|0|9.00|12
9129|1720/24|wheaten|0|14.00|10
9130|1720/24|household|0|19.00|8
9131|1720/25|white|0|9.00|12
9132|1720/25|wheaten|0|14.00|10
9133|1720/25|household|0|19.00|8
9134|1720/26|white|0|9.00|12
9135|1720/26|wheaten|0|14.00|10
9136|1720/26|household|0|19.00|8
9137|1720/27|white|0|9.00|4
9138|1720/27|wheaten|0|13.00|14
9139|1720/27|household|0|18.00|9
9140|1720/28|white|0|9.00|4
9141|1720/28|wheaten|0|13.00|14
9142|1720/28|household|0|18.00|9
9143|1720/29|white|0|8.00|13
9144|1720/29|wheaten|0|13.00|4
9145|1720/29|household|0|17.00|10
9146|1720/30|white|0|8.00|13
9147|1720/30|wheaten|0|13.00|4
9148|1720/30|household|0|17.00|10
9149|1720/31|white|0|8.00|13
9150|1720/31|wheaten|0|13.00|4
9151|1720/31|household|0|17.00|10
9152|1720/32|white|0|8.00|5
9153|1720/32|wheaten|0|12.00|7
9154|1720/32|household|0|16.00|10
9155|1720/33|white|0|8.00|5
9156|1720/33|wheaten|0|12.00|7
9157|1720/33|household|0|16.00|10
9158|1720/34|white|0|8.00|5
9159|1720/34|wheaten|0|12.00|7
9160|1720/34|household|0|16.00|10
9161|1720/35|white|0|8.00|5
9162|1720/35|wheaten|0|12.00|7
9163|1720/35|household|0|16.00|10
9164|1720/36|white|0|8.00|5
9165|1720/36|wheaten|0|12.00|7
9166|1720/36|household|0|16.00|10
9167|1720/37|white|0|8.00|5
9168|1720/37|wheaten|0|12.00|7
9169|1720/37|household|0|16.00|10
9170|1720/38|white|0|8.00|5
9171|1720/38|wheaten|0|12.00|7
9172|1720/38|household|0|16.00|10
9173|1720/39|white|0|8.00|5
9174|1720/39|wheaten|0|12.00|7
9175|1720/39|household|0|16.00|10
9176|1720/40|white|0|8.00|5
9177|1720/40|wheaten|0|12.00|7
9178|1720/40|household|0|16.00|10
9179|1720/41|white|0|8.00|5
9180|1720/41|wheaten|0|12.00|7
9181|1720/41|household|0|16.00|10
9182|1720/42|white|0|8.00|5
9183|1720/42|wheaten|0|12.00|7
9184|1720/42|household|0|16.00|10
9185|1720/43|white|0|8.00|13
9186|1720/43|wheaten|0|13.00|4
9187|1720/43|household|0|17.00|10
9188|1720/44|white|0|8.00|13
9189|1720/44|wheaten|0|13.00|4
9190|1720/44|household|0|17.00|10
9191|1720/45|white|0|8.00|13
9192|1720/45|wheaten|0|13.00|4
9193|1720/45|household|0|17.00|10
9194|1720/46|white|0|8.00|13
9195|1720/46|wheaten|0|13.00|4
9196|1720/46|household|0|17.00|10
9197|1720/47|white|0|8.00|13
9198|1720/47|wheaten|0|13.00|4
9199|1720/47|household|0|17.00|10
9200|1720/48|white|0|8.00|13
9201|1720/48|wheaten|0|13.00|4
9202|1720/48|household|0|17.00|10
9203|1720/49|white|0|8.00|13
9204|1720/49|wheaten|0|13.00|4
9205|1720/49|household|0|17.00|10
9206|1720/50|white|0|8.00|13
9207|1720/50|wheaten|0|13.00|4
9208|1720/50|household|0|17.00|10
9209|1720/51|white|0|8.00|13
9210|1720/51|wheaten|0|13.00|4
9211|1720/51|household|0|17.00|10
9212|1720/52|white|0|8.00|13
9213|1720/52|wheaten|0|13.00|4
9214|1720/52|household|0|17.00|10
9215|1721/01|white|0|8.00|13
9216|1721/01|wheaten|0|13.00|4
9217|1721/01|household|0|17.00|10
9218|1721/02|white|0|8.00|13
9219|1721/02|wheaten|0|13.00|4
9220|1721/02|household|0|17.00|10
9221|1721/03|white|0|8.00|13
9222|1721/03|wheaten|0|13.00|4
9223|1721/03|household|0|17.00|17
9224|1721/04|white|0|8.00|13
9225|1721/04|wheaten|0|13.00|4
9226|1721/04|household|0|17.00|10
9227|1721/05|white|0|8.00|13
9228|1721/05|wheaten|0|13.00|4
9229|1721/05|household|0|17.00|10
9230|1721/06|white|0|8.00|13
9231|1721/06|wheaten|0|13.00|4
9232|1721/06|household|0|17.00|10
9233|1721/07|white|0|8.00|13
9234|1721/07|wheaten|0|13.00|4
9235|1721/07|household|0|17.00|10
9236|1721/08|white|0|8.00|13
9237|1721/08|wheaten|0|13.00|4
9238|1721/08|household|0|17.00|10
9239|1721/09|white|0|8.00|13
9240|1721/09|wheaten|0|13.00|4
9241|1721/09|household|0|17.00|10
9242|1721/10|white|0|8.00|13
9243|1721/10|wheaten|0|13.00|4
9244|1721/10|household|0|17.00|10
9245|1721/11|white|0|8.00|13
9246|1721/11|wheaten|0|13.00|4
9247|1721/11|household|0|17.00|10
9248|1721/12|white|0|8.00|13
9249|1721/12|wheaten|0|13.00|4
9250|1721/12|household|0|17.00|10
9251|1721/13|white|0|8.00|13
9252|1721/13|wheaten|0|13.00|4
9253|1721/13|household|0|17.00|10
9254|1721/14|white|0|8.00|13
9255|1721/14|wheaten|0|13.00|4
9256|1721/14|household|0|17.00|10
9257|1721/15|white|0|8.00|13
9258|1721/15|wheaten|0|13.00|4
9259|1721/15|household|0|17.00|10
9260|1721/16|white|0|8.00|13
9261|1721/16|wheaten|0|13.00|4
9262|1721/16|household|0|17.00|10
9263|1721/17|white|0|8.00|13
9264|1721/17|wheaten|0|13.00|4
9265|1721/17|household|0|17.00|10
9266|1721/18|white|0|8.00|13
9267|1721/18|wheaten|0|13.00|4
9268|1721/18|household|0|17.00|10
9269|1721/19|white|0|8.00|13
9270|1721/19|wheaten|0|13.00|4
9271|1721/19|household|0|17.00|10
9272|1721/20|white|0|8.00|13
9273|1721/20|wheaten|0|13.00|4
9274|1721/20|household|0|17.00|10
9275|1721/21|white|0|8.00|13
9276|1721/21|wheaten|0|13.00|4
9277|1721/21|household|0|17.00|10
9278|1721/22|white|0|8.00|13
9279|1721/22|wheaten|0|13.00|4
9280|1721/22|household|0|17.00|10
9281|1721/23|white|0|8.00|13
9282|1721/23|wheaten|0|13.00|4
9283|1721/23|household|0|17.00|10
9284|1721/24|white|0|8.00|13
9285|1721/24|wheaten|0|13.00|4
9286|1721/24|household|0|17.00|10
9287|1721/25|white|0|8.00|13
9288|1721/25|wheaten|0|13.00|4
9289|1721/25|household|0|17.00|10
9290|1721/26|white|0|8.00|13
9291|1721/26|wheaten|0|13.00|4
9292|1721/26|household|0|17.00|10
9293|1721/27|white|0|9.00|13
9294|1721/27|wheaten|0|13.00|4
9295|1721/27|household|0|17.00|10
9296|1721/28|white|0|8.00|13
9297|1721/28|wheaten|0|13.00|4
9298|1721/28|household|0|17.00|10
9299|1721/29|white|0|8.00|13
9300|1721/29|wheaten|0|13.00|4
9301|1721/29|household|0|17.00|10
9302|1721/30|white|0|9.00|4
9303|1721/30|wheaten|0|13.00|14
9304|1721/30|household|0|18.00|9
9305|1721/31|white|0|9.00|4
9306|1721/31|wheaten|0|13.00|14
9307|1721/31|household|0|18.00|9
9308|1721/32|white|0|9.00|4
9309|1721/32|wheaten|0|13.00|14
9310|1721/32|household|0|18.00|9
9311|1721/33|white|0|9.00|4
9312|1721/33|wheaten|0|13.00|14
9313|1721/33|household|0|18.00|9
9314|1721/34|white|0|9.00|4
9315|1721/34|wheaten|0|13.00|14
9316|1721/34|household|0|18.00|9
9317|1721/35|white|0|9.00|4
9318|1721/35|wheaten|0|13.00|14
9319|1721/35|household|0|18.00|9
9320|1721/36|white|0|9.00|4
9321|1721/36|wheaten|0|13.00|14
9322|1721/36|household|0|18.00|9
9323|1721/37|white|0|9.00|4
9324|1721/37|wheaten|0|13.00|14
9325|1721/37|household|0|18.00|9
9326|1721/38|white|0|9.00|4
9327|1721/38|wheaten|0|13.00|14
9328|1721/38|household|0|18.00|9
9329|1721/39|white|0|9.00|4
9330|1721/39|wheaten|0|13.00|14
9331|1721/39|household|0|18.00|9
9332|1721/40|white|0|9.00|4
9333|1721/40|wheaten|0|13.00|14
9334|1721/40|household|0|18.00|9
9335|1721/41|white|0|9.00|4
9336|1721/41|wheaten|0|13.00|14
9337|1721/41|household|0|18.00|9
9338|1721/42|white|0|9.00|4
9339|1721/42|wheaten|0|13.00|14
9340|1721/42|household|0|18.00|9
9341|1721/43|white|0|9.00|4
9342|1721/43|wheaten|0|13.00|14
9343|1721/43|household|0|18.00|18
9344|1721/44|white|0|9.00|4
9345|1721/44|wheaten|0|13.00|14
9346|1721/44|household|0|18.00|9
9347|1721/45|white|0|9.00|4
9348|1721/45|wheaten|0|13.00|14
9349|1721/45|household|0|18.00|9
9350|1721/46|white|0|9.00|4
9351|1721/46|wheaten|0|13.00|14
9352|1721/46|household|0|18.00|9
9353|1721/47|white|0|9.00|4
9354|1721/47|wheaten|0|13.00|14
9355|1721/47|household|0|18.00|9
9356|1721/48|white|0|9.00|4
9357|1721/48|wheaten|0|13.00|14
9358|1721/48|household|0|18.00|9
9359|1721/49|white|0|9.00|4
9360|1721/49|wheaten|0|13.00|14
9361|1721/49|household|0|18.00|9
9362|1721/50|white|0|10.00|5
9363|1721/50|wheaten|0|15.00|7
9364|1721/50|household|0|20.00|10
9365|1721/51|white|0|9.00|4
9366|1721/51|wheaten|0|13.00|14
9367|1721/51|household|0|18.00|9
9368|1721/52|white|0|9.00|4
9369|1721/52|wheaten|0|13.00|14
9370|1721/52|household|0|18.00|9
9371|1722/01|white|0|9.00|4
9372|1722/01|wheaten|0|13.00|14
9373|1722/01|household|0|18.00|9
9374|1722/02|white|0|9.00|4
9375|1722/02|wheaten|0|13.00|14
9376|1722/02|household|0|18.00|9
9377|1722/03|white|0|9.00|4
9378|1722/03|wheaten|0|13.00|14
9379|1722/03|household|0|18.00|9
9380|1722/04|white|0|9.00|4
9381|1722/04|wheaten|0|13.00|14
9382|1722/04|household|0|18.00|9
9383|1722/05|white|0|9.00|4
9384|1722/05|wheaten|0|13.00|14
9385|1722/05|household|0|18.00|9
9386|1722/06|white|0|9.00|4
9387|1722/06|wheaten|0|13.00|14
9388|1722/06|household|0|18.00|9
9389|1722/07|white|0|9.00|4
9390|1722/07|wheaten|0|13.00|14
9391|1722/07|household|0|18.00|9
9392|1722/08|white|0|9.00|4
9393|1722/08|wheaten|0|13.00|14
9394|1722/08|household|0|18.00|9
9395|1722/09|white|0|9.00|4
9396|1722/09|wheaten|0|13.00|14
9397|1722/09|household|0|19.00|9
9398|1722/10|white|0|9.00|4
9399|1722/10|wheaten|0|13.00|14
9400|1722/10|household|0|18.00|9
9401|1722/11|white|0|9.00|4
9402|1722/11|wheaten|0|13.00|14
9403|1722/11|household|0|18.00|9
9404|1722/12|white|0|9.00|4
9405|1722/12|wheaten|0|13.00|14
9406|1722/12|household|0|18.00|9
9407|1722/13|white|0|9.00|4
9408|1722/13|wheaten|0|13.00|14
9409|1722/13|household|0|18.00|9
9410|1722/14|white|0|9.00|4
9411|1722/14|wheaten|0|13.00|14
9412|1722/14|household|0|18.00|9
9413|1722/15|white|0|9.00|4
9414|1722/15|wheaten|0|13.00|14
9415|1722/15|household|0|18.00|9
9416|1722/16|white|0|9.00|4
9417|1722/16|wheaten|0|13.00|14
9418|1722/16|household|0|18.00|9
9419|1722/17|white|0|9.00|4
9420|1722/17|wheaten|0|13.00|14
9421|1722/17|household|0|18.00|9
9422|1722/18|white|0|10.00|5
9423|1722/18|wheaten|0|15.00|7
9424|1722/18|household|0|20.00|10
9425|1722/19|white|0|10.00|5
9426|1722/19|wheaten|0|15.00|7
9427|1722/19|household|0|20.00|10
9428|1722/20|white|0|10.00|4
9429|1722/20|wheaten|0|15.00|7
9430|1722/20|household|0|20.00|10
9431|1722/21|white|0|10.00|5
9432|1722/21|wheaten|0|15.00|7
9433|1722/21|household|0|20.00|10
9434|1722/22|white|0|10.00|5
9435|1722/22|wheaten|0|15.00|7
9436|1722/22|household|0|20.00|10
9437|1722/23|white|0|10.00|5
9438|1722/23|wheaten|0|15.00|7
9439|1722/23|household|0|20.00|10
9440|1722/24|white|0|10.00|5
9441|1722/24|wheaten|0|15.00|7
9442|1722/24|household|0|20.00|10
9443|1722/25|white|0|10.00|5
9444|1722/25|wheaten|0|15.00|7
9445|1722/25|household|0|20.00|10
9446|1722/26|white|0|10.00|5
9447|1722/26|wheaten|0|15.00|7
9448|1722/26|household|0|20.00|10
9449|1722/27|white|0|10.00|5
9450|1722/27|wheaten|0|15.00|7
9451|1722/27|household|0|20.00|10
9452|1722/28|white|0|10.00|5
9453|1722/28|wheaten|0|15.00|7
9454|1722/28|household|0|20.00|10
9455|1722/29|white|0|10.00|5
9456|1722/29|wheaten|0|15.00|7
9457|1722/29|household|0|20.00|10
9458|1722/30|white|0|10.00|5
9459|1722/30|wheaten|0|15.00|7
9460|1722/30|household|0|20.00|10
9461|1722/31|white|0|10.00|5
9462|1722/31|wheaten|0|15.00|7
9463|1722/31|household|0|20.00|10
9464|1722/32|white|0|10.00|5
9465|1722/32|wheaten|0|15.00|7
9466|1722/32|household|0|20.00|10
9467|1722/33|white|0|8.00|7
9468|1722/33|wheaten|0|12.00|10
9469|1722/33|household|0|16.00|14
9470|1722/34|white|0|8.00|7
9471|1722/34|wheaten|0|12.00|10
9472|1722/34|household|0|16.00|14
9473|1722/35|white|0|8.00|7
9474|1722/35|wheaten|0|12.00|10
9475|1722/35|household|0|16.00|14
9476|1722/36|white|0|8.00|7
9477|1722/36|wheaten|0|12.00|10
9478|1722/36|household|0|16.00|14
9479|1722/37|white|0|8.00|7
9480|1722/37|wheaten|0|12.00|10
