weekID|yeartext|year|week|begindate|countsmissing|codmissing|breadmissing|agemissing|countsproblem|codproblem|breadproblem|ageproblem
1740/26|1739-40|1740|26|04-jun-1740|0|0|0|0|reporting period != this week|||
1740/27|1739-40|1740|27|11-jun-1740|0|0|0|0|reporting period != this week|||
1740/28|1739-40|1740|28|18-jun-1740|0|0|0|0|reporting period != this week|||
1740/29|1739-40|1740|29|25-jun-1740|0|0|0|0||||
1740/30|1739-40|1740|30|02-jul-1740|0|0|0|0||||
1740/31|1739-40|1740|31|09-jul-1740|0|0|0|0||||
1740/32|1739-40|1740|32|16-jul-1740|0|0|0|0||||
1740/33|1739-40|1740|33|23-jul-1740|0|0|0|0||||
1740/34|1739-40|1740|34|30-jul-1740|0|0|0|0||||
1740/35|1739-40|1740|35|06-aug-1740|0|0|0|0||||
1740/36|1739-40|1740|36|13-aug-1740|0|0|0|0||||
1740/37|1739-40|1740|37|20-aug-1740|0|0|0|0||||
1740/38|1739-40|1740|38|27-aug-1740|0|0|0|0||||
1740/39|1739-40|1740|39|03-sep-1740|0|0|0|0||||
1740/40|1739-40|1740|40|10-sep-1740|0|0|0|0||||
1740/41|1739-40|1740|41|17-sep-1740|0|0|0|0||||
1740/42|1739-40|1740|42|24-sep-1740|0|0|0|0||||
1740/43|1739-40|1740|43|01-oct-1740|0|0|0|0||||
1740/44|1739-40|1740|44|08-oct-1740|0|0|0|0||||
1740/45|1739-40|1740|45|15-oct-1740|0|0|0|0||||
1740/46|1739-40|1740|46|22-oct-1740|0|0|0|0||||
1740/47|1739-40|1740|47|29-oct-1740|0|0|0|0||||
1740/48|1739-40|1740|48|05-nov-1740|0|0|0|0||||
1740/49|1739-40|1740|49|12-nov-1740|0|0|0|0||||
1740/50|1739-40|1740|50|19-nov-1740|0|0|0|0||||
1740/51|1739-40|1740|51|26-nov-1740|0|0|0|0||||
1740/52|1739-40|1740|52|03-dec-1740|0|0|0|0||||
1740/53|1739-40|1740|53|10-dec-1740|0|0|0|0||||
1741/01|1740-41|1741|1|17-dec-1740|0|0|0|0||||
1741/02|1740-41|1741|2|24-dec-1740|0|0|0|0||||
1741/03|1740-41|1741|3|31-dec-1740|0|0|0|0||||
1741/04|1740-41|1741|4|07-jan-1740|0|0|0|0||||
1741/05|1740-41|1741|5|14-jan-1740|0|0|0|0||||
1741/06|1740-41|1741|6|21-jan-1740|0|0|0|0||||
1741/07|1740-41|1741|7|28-jan-1740|0|0|0|0||||
1741/08|1740-41|1741|8|04-feb-1740|0|0|0|0||||
1741/09|1740-41|1741|9|11-feb-1740|0|0|0|0||||
1741/10|1740-41|1741|10|18-feb-1740|0|0|0|0||||
1741/11|1740-41|1741|11|25-feb-1740|0|0|0|0||||
1741/12|1740-41|1741|12|04-mar-1740|0|0|0|0||||
1741/13|1740-41|1741|13|11-mar-1740|0|0|0|0||||
1741/14|1740-41|1741|14|18-mar-1740|0|0|0|0||||
1741/15|1740-41|1741|15|25-mar-1740|0|0|0|0||||
1741/16|1740-41|1741|16|01-apr-1741|0|0|0|0||||
1741/17|1740-41|1741|17|08-apr-1741|0|0|0|0||||
1741/18|1740-41|1741|18|15-apr-1741|0|0|0|0||||
1741/19|1740-41|1741|19|22-apr-1741|0|0|0|0||||
1741/20|1740-41|1741|20|29-apr-1741|0|0|0|0||||
1741/21|1740-41|1741|21|06-may-1741|0|0|0|0||||
1741/22|1740-41|1741|22|13-may-1741|0|0|0|0||||
1741/23|1740-41|1741|23|20-may-1741|0|0|0|0||||
1741/24|1740-41|1741|24|27-may-1741|0|0|0|0||||
1741/25|1740-41|1741|25|03-jun-1741|0|0|0|0||||
1741/26|1740-41|1741|26|10-jun-1741|0|0|0|0||||
1741/27|1740-41|1741|27|17-jun-1741|0|0|0|0||||
1741/28|1740-41|1741|28|24-jun-1741|0|0|0|0||||
1741/29|1740-41|1741|29|01-jul-1741|0|0|0|0||||
1741/30|1740-41|1741|30|08-jul-1741|0|0|0|0||||
1741/31|1740-41|1741|31|15-jul-1741|0|0|0|0||||
1741/32|1740-41|1741|32|22-jul-1741|0|0|0|0||||
1741/33|1740-41|1741|33|29-jul-1741|0|0|0|0||||
1741/34|1740-41|1741|34|05-aug-1741|0|0|0|0||||
1741/35|1740-41|1741|35|12-aug-1741|0|0|0|0||||
1741/36|1740-41|1741|36|19-aug-1741|0|0|0|0||||
1741/37|1740-41|1741|37|26-aug-1741|0|0|0|0||||
1741/38|1740-41|1741|38|02-sep-1741|0|0|0|0||||
1741/39|1740-41|1741|39|09-sep-1741|0|0|0|0||||
1741/40|1740-41|1741|40|16-sep-1741|0|0|0|0||||
1741/41|1740-41|1741|41|23-sep-1741|0|0|0|0||||
1741/42|1740-41|1741|42|30-sep-1741|0|0|0|0||||
1741/43|1740-41|1741|43|07-oct-1741|0|0|0|0||||
1741/44|1740-41|1741|44|14-oct-1741|0|0|0|0||||
1741/45|1740-41|1741|45|21-oct-1741|0|0|0|0||||
1741/46|1740-41|1741|46|28-oct-1741|0|0|0|0|reporting period != this week|||
1741/47|1740-41|1741|47|04-nov-1741|0|0|0|0|reporting period != this week|||
1741/48|1740-41|1741|48|11-nov-1741|0|0|0|0||||
1741/49|1740-41|1741|49|18-nov-1741|0|0|0|0||||
1741/50|1740-41|1741|50|25-nov-1741|0|0|0|0||||
1741/51|1740-41|1741|51|02-dec-1741|0|0|0|0||||
1741/52|1740-41|1741|52|09-dec-1741|0|0|0|0||||
1742/01|1741-42|1742|1|16-dec-1741|0|0|0|0||||
1742/02|1741-42|1742|2|23-dec-1741|0|0|0|0|reporting period != this week|||
1742/03|1741-42|1742|3|30-dec-1741|0|0|0|0||||
1742/04|1741-42|1742|4|06-jan-1741|0|0|0|0||||
1742/05|1741-42|1742|5|13-jan-1741|0|0|0|0||||
1742/06|1741-42|1742|6|20-jan-1741|0|0|0|0|reporting period != this week|||
1742/07|1741-42|1742|7|27-jan-1741|0|0|0|0||||
1742/08|1741-42|1742|8|03-feb-1741|0|0|0|0||||
1742/09|1741-42|1742|9|10-feb-1741|0|0|0|0||||
1742/10|1741-42|1742|10|17-feb-1741|0|0|0|0||||
1742/11|1741-42|1742|11|24-feb-1741|0|0|0|0||||
1742/12|1741-42|1742|12|03-mar-1741|0|0|0|0||||
1742/13|1741-42|1742|13|10-mar-1741|0|0|0|0||||
1742/14|1741-42|1742|14|17-mar-1741|0|0|0|0||||
1742/15|1741-42|1742|15|24-mar-1741|0|0|0|0||||
1742/16|1741-42|1742|16|31-mar-1742|0|0|0|0||||
1742/17|1741-42|1742|17|07-apr-1742|0|0|0|0||||
1742/18|1741-42|1742|18|14-apr-1742|0|0|0|0||||
1742/19|1741-42|1742|19|21-apr-1742|0|0|0|0||||
1742/20|1741-42|1742|20|28-apr-1742|0|0|0|0||||
1742/21|1741-42|1742|21|05-may-1742|0|0|0|0||||
1742/22|1741-42|1742|22|12-may-1742|0|0|0|0||||
1742/23|1741-42|1742|23|19-may-1732|0|0|0|0||||
1742/24|1741-42|1742|24|26-may-1742|0|0|0|0||||
1742/25|1741-42|1742|25|02-jun-1742|0|0|0|0||||
1742/26|1741-42|1742|26|09-jun-1742|0|0|0|0||||
1742/27|1741-42|1742|27|16-jun-1742|0|0|0|0||||
1742/28|1741-42|1742|28|23-jun-1742|0|0|0|0||||
1742/29|1741-42|1742|29|30-jun-1742|0|0|0|0||||
1742/30|1741-42|1742|30|07-jul-1742|0|0|0|0||||
1742/31|1741-42|1742|31|14-jul-1742|0|0|0|0||||
1742/32|1741-42|1742|32|21-jul-1742|0|0|0|0||||
1742/33|1741-42|1742|33|28-jul-1742|0|0|0|0||||
1742/34|1741-42|1742|34|04-aug-1742|0|0|0|0||||
1742/35|1741-42|1742|35|11-aug-1742|0|0|0|0||||
1742/36|1741-42|1742|36|18-aug-1742|0|0|0|0||||
1742/37|1741-42|1742|37|25-aug-1742|0|0|0|0||||
1742/38|1741-42|1742|38|01-sep-1742|0|0|0|0||||
1742/39|1741-42|1742|39|08-sep-1742|0|0|0|0||||
1742/40|1741-42|1742|40|15-sep-1742|0|0|0|0||||
1742/41|1741-42|1742|41|22-sep-1742|0|0|0|0||||
1742/42|1741-42|1742|42|29-sep-1742|0|0|0|0||||
1742/43|1741-42|1742|43|06-sep-1742|0|0|0|0||||
1742/44|1741-42|1742|44|13-oct-1742|0|0|0|0||||
1742/45|1741-42|1742|45|20-oct-1742|0|0|0|0||||
1742/46|1741-42|1742|46|27-oct-1742|0|0|0|0||||
1742/47|1741-42|1742|47|03-nov-1742|0|0|0|0||||
1742/48|1741-42|1742|48|10-nov-1742|0|0|0|0||||
1742/49|1741-42|1742|49|27-nov-1742|0|0|0|0||||
1742/50|1741-42|1742|50|24-nov-1742|0|0|0|0||||
1742/51|1741-42|1742|51|01-dec-1742|0|0|0|0||||
1742/52|1741-42|1742|52|08-dec-1742|0|0|0|0||||
1743/01|1742-43|1743|1|15-dec-1742|0|0|0|0||||
1743/02|1742-43|1743|2|22-dec-1742|0|0|0|0||||
1743/03|1742-43|1743|3|29-dec-1742|0|0|0|0||||
1743/04|1742-43|1743|4|05-jan-1742|0|0|0|0||||
1743/05|1742-43|1743|5|12-jan-1742|0|0|0|0||||
1743/06|1742-43|1743|6|19-jan-1742|0|0|0|0||||
1743/07|1742-43|1743|7|26-jan-1742|0|0|0|0||||
1743/08|1742-43|1743|8|02-feb-1742|0|0|0|0||||
1743/09|1742-43|1743|9|09-feb-1742|0|0|0|0||||
1743/10|1742-43|1743|10|16-feb-1742|0|0|0|0||||
1743/11|1742-43|1743|11|23-feb-1742|0|0|0|0||||
1743/12|1742-43|1743|12|02-mar-1742|0|0|0|0||||
1743/13|1742-43|1743|13|09-mar-1742|0|0|0|0||||
1743/14|1742-43|1743|14|16-mar-1742|0|0|0|0||||
1743/15|1742-43|1743|15|23-mar-1743|0|0|0|0||||
1743/16|1742-43|1743|16|30-mar-1743|0|0|0|0||||
1743/17|1742-43|1743|17|06-apr-1743|0|0|0|0||||
1743/18|1742-43|1743|18|13-apr-1743|0|0|0|0||||
1743/19|1742-43|1743|19|20-apr-1743|0|0|0|0||||
1743/20|1742-43|1743|20|27-apr-1743|0|0|0|0||||
1743/21|1742-43|1743|21|04-may-1743|0|0|0|0||||
1743/22|1742-43|1743|22|11-may-1743|0|0|0|0||||
1743/23|1742-43|1743|23|18-may-1743|0|0|0|0||||
1743/24|1742-43|1743|24|25-may-1743|0|0|0|0||||
1743/25|1742-43|1743|25|01-jun-1743|0|0|0|0||||
1743/26|1742-43|1743|26|08-jun-1743|0|0|0|0||||
1743/27|1742-43|1743|27|15-jun-1743|0|0|0|0||||
1743/28|1742-43|1743|28|22-jun-1743|0|0|0|0||||
1743/29|1742-43|1743|29|29-jun-1743|0|0|0|0||||
1743/30|1742-43|1743|30|06-jul-1743|0|0|0|0||||
1743/31|1742-43|1743|31|13-jul-1743|0|0|0|0||||
1743/32|1742-43|1743|32|20-jul-1743|0|0|0|0||||
1743/33|1742-43|1743|33|27-jul-1743|0|0|0|0||||
1743/34|1742-43|1743|34|03-aug-1743|0|0|0|0||||
1743/35|1742-43|1743|35|10-aug-1743|0|0|0|0||||
1743/36|1742-43|1743|36|17-aug-1743|0|0|0|0||||
1743/37|1742-43|1743|37|24-aug-1743|0|0|0|0||||
1743/38|1742-43|1743|38|31-aug-1743|0|0|0|0||||
1743/39|1742-43|1743|39|07-sep-1743|0|0|0|0||||
1743/40|1742-43|1743|40|14-sep-1743|0|0|0|0||||
1743/41|1742-43|1743|41|21-sep-1743|0|0|0|0||||
1743/42|1742-43|1743|42|28-sep-1743|0|0|0|0||||
1743/43|1742-43|1743|43|05-oct-1743|0|0|0|0||||
1743/44|1742-43|1743|44|12-oct-1743|0|0|0|0||part missing||
1743/45|1742-43|1743|45|19-oct-1743|0|0|0|0||||
1743/46|1742-43|1743|46|26-oct-1743|0|0|0|0||||
1743/47|1742-43|1743|47|02-nov-1743|0|0|0|0||||
1743/48|1742-43|1743|48|09-nov-1743|0|0|0|0||||
1743/49|1742-43|1743|49|16-nov-1743|0|0|0|0||||
1743/50|1742-43|1743|50|23-nov-1743|0|0|0|0||||
1743/51|1742-43|1743|51|30-nov-1743|0|0|0|0||||
1743/52|1742-43|1743|52|07-dec-1743|0|0|0|0||||
1744/01|1743-44|1744|1|14-dec-1743|0|0|0|0||||
1744/02|1743-44|1744|2|21-dec-1743|0|0|0|0||||
1744/03|1743-44|1744|3|28-dec-1743|0|0|0|0||||
1744/04|1743-44|1744|4|04-jan-1743|0|0|0|0||||
1744/05|1743-44|1744|5|11-jan-1743|0|0|0|0||||
1744/06|1743-44|1744|6|18-jan-1743|0|0|0|0||||
1744/07|1743-44|1744|7|25-jan-1743|0|0|0|0||||
1744/08|1743-44|1744|8|01-feb-1743|0|0|0|0||||
1744/09|1743-44|1744|9|08-feb-1743|0|0|0|0||||
1744/10|1743-44|1744|10|15-feb-1743|0|0|0|0||||
1744/11|1743-44|1744|11|22-feb-1743|0|0|0|0||||
1744/12|1743-44|1744|12|29-feb-1743|0|0|0|0||||
1744/13|1743-44|1744|13|07-mar-1743|0|0|0|0||||
1744/14|1743-44|1744|14|14-mar-1743|0|0|0|0|part missing|||
1744/15|1743-44|1744|15|21-mar-1744|0|0|0|0||||
1744/16|1743-44|1744|16|28-mar-1744|0|0|0|0||||
1744/17|1743-44|1744|17|04-apr-1744|0|0|0|0||||
1744/18|1743-44|1744|18|11-apr-1744|0|0|0|0||||
1744/19|1743-44|1744|19|18-apr-1744|0|0|0|0||||
1744/20|1743-44|1744|20|25-apr-1744|0|0|0|0||||
1744/21|1743-44|1744|21|02-may-1744|0|0|0|0||||
1744/22|1743-44|1744|22|09-may-1744|0|0|0|0||||
1744/23|1743-44|1744|23|16-may-1744|0|0|0|0||||
1744/24|1743-44|1744|24|23-may-1744|0|0|0|0||||
1744/25|1743-44|1744|25|30-may-1744|0|0|0|0||||
1744/26|1743-44|1744|26|06-jun-1744|0|0|0|0||||
1744/27|1743-44|1744|27|13-jun-1744|0|0|0|0||||
1744/28|1743-44|1744|28|20-jun-1744|0|0|0|0||||
1744/29|1743-44|1744|29|27-jun-1744|0|0|0|0||||
1744/30|1743-44|1744|30|04-jun-1744|0|0|0|0||||
1744/31|1743-44|1744|31|11-jul-1744|0|0|0|0||||
1744/32|1743-44|1744|32|18-jul-1744|0|0|0|0||||
1744/33|1743-44|1744|33|25-jul-1744|0|0|0|0||||
1744/34|1743-44|1744|34|01-aug-1744|0|0|0|0||||
1744/35|1743-44|1744|35|08-aug-1744|0|0|0|0||||
1744/36|1743-44|1744|36|15-aug-1744|0|0|0|0||part missing||
1744/37|1743-44|1744|37|22-aug-1744|0|0|0|0||||
1744/38|1743-44|1744|38|28-aug-1744|0|0|0|0||||
1744/39|1743-44|1744|39|05-sep-1744|0|0|0|0||||
1744/40|1743-44|1744|40|12-sep-1744|0|0|0|0||||
1744/41|1743-44|1744|41|19-sep-1744|0|0|0|0||||
1744/42|1743-44|1744|42|26-sep-1744|0|0|0|0||||
1744/43|1743-44|1744|43|03-oct-1744|0|0|0|0||||
1744/44|1743-44|1744|44|10-oct-1744|0|0|0|0||||
1744/45|1743-44|1744|45|17-oct-1744|0|0|0|0||||
1744/46|1743-44|1744|46|24-oct-1744|0|0|0|0||||
1744/47|1743-44|1744|47|31-oct-1744|0|0|0|0||||
1744/48|1743-44|1744|48|07-nov-1744|0|0|0|0||||
1744/49|1743-44|1744|49|14-nov-1744|0|0|0|0||||
1744/50|1743-44|1744|50|21-nov-1744|0|0|0|0||||
1744/51|1743-44|1744|51|28-nov-1744|0|0|0|0||||
1744/52|1743-44|1744|52|05-dec-1744|0|0|0|0||||
1745/01|1744-45|1745|1|12-dec-1744|0|0|0|0||||
1745/02|1744-45|1745|2|19-dec-1744|0|0|0|0||||
1745/03|1744-45|1745|3|25-dec-1744|0|0|0|0||||
1745/04|1744-45|1745|4|02-jan-1744|0|0|0|0||||
1745/05|1744-45|1745|5|09-jun-1744|0|0|0|0||||
1745/06|1744-45|1745|6|16-jan-1744|0|0|0|0||||
1745/07|1744-45|1745|7|23-jan-1744|0|0|0|0||||
1745/08|1744-45|1745|8|30-jan-1744|0|0|0|0||||
1745/09|1744-45|1745|9|06-feb-1744|0|0|0|0||||
1745/10|1744-45|1745|10|13-feb-1744|0|0|0|0||||
1745/11|1744-45|1745|11|20-feb-1744|0|0|0|0||||
1745/12|1744-45|1745|12|27-feb-1744|0|0|0|0||||
1745/13|1744-45|1745|13|06-mar-1744|0|0|0|0||||
1745/14|1744-45|1745|14|13-mar-1744|0|0|0|0||||
1745/15|1744-45|1745|15|20-mar-1745|0|0|0|0||||
1745/16|1744-45|1745|16|27-mar-1745|0|0|0|0||||
1745/17|1744-45|1745|17|03-apr-1745|0|0|0|0||||
1745/18|1744-45|1745|18|10-apr-1745|0|0|0|0||||
1745/19|1744-45|1745|19|17-apr-1745|0|0|0|0||||
1745/20|1744-45|1745|20|24-apr-1745|0|0|0|0||||
1745/21|1744-45|1745|21|01-may-1745|0|0|0|0||||
1745/22|1744-45|1745|22|08-may-1745|0|0|0|0||||
1745/23|1744-45|1745|23|15-may-1745|0|0|0|0||||
1745/24|1744-45|1745|24|22-may-1745|0|0|0|0||||
1745/25|1744-45|1745|25|28-may-1745|0|0|0|0||part missing||
1745/26|1744-45|1745|26|05-jun-1745|0|0|0|0||||
1745/27|1744-45|1745|27|12-jun-1745|0|0|0|0||||
1745/28|1744-45|1745|28|19-jun-1745|0|0|0|0||||
1745/29|1744-45|1745|29|26-jun-1745|0|0|0|0||||
1745/30|1744-45|1745|30|03-jul-1745|0|0|0|0||||
1745/31|1744-45|1745|31|10-jul-1745|0|0|0|0||||
1745/32|1744-45|1745|32|17-jul-1745|0|0|0|0||||
1745/33|1744-45|1745|33|24-jul-1745|0|0|0|0||||
1745/34|1744-45|1745|34|31-jul-1745|0|0|0|0||||
1745/35|1744-45|1745|35|07-aug-1745|0|0|0|0||||
1745/36|1744-45|1745|36|14-aug-1745|0|0|0|0||||
1745/37|1744-45|1745|37|21-aug-1745|0|0|0|0||||
1745/38|1744-45|1745|38|28-aug-1745|0|0|0|0||||
1745/39|1744-45|1745|39|04-sep-1745|0|0|0|0||||
1745/40|1744-45|1745|40|11-sep-1745|0|0|0|0||||
1745/41|1744-45|1745|41|18-sep-1745|0|0|0|0||||
1745/42|1744-45|1745|42|25-sep-1745|0|0|0|0||||
1745/43|1744-45|1745|43|02-oct-1745|0|0|0|0||||
1745/44|1744-45|1745|44|09-oct-1745|0|0|0|0||||
1745/45|1744-45|1745|45|16-oct-1745|0|0|0|0||||
1745/46|1744-45|1745|46|23-oct-1745|0|0|0|0||||
1745/47|1744-45|1745|47|30-oct-1745|0|0|0|0||||
1745/48|1744-45|1745|48|07-nov-1745|0|0|0|0||||
1745/49|1744-45|1745|49|14-nov-1745|0|0|0|0||||
1745/50|1744-45|1745|50|20-nov-1745|0|0|0|0||||
1745/51|1744-45|1745|51|22-nov-1745|0|0|0|0||||
1745/52|1744-45|1745|52|04-dec-1745|0|0|0|0||||
1746/01|1745-46|1746|1|11-dec-1745|0|0|0|0||||
1746/02|1745-46|1746|2|18-dec-1745|0|0|0|0||||
1746/03|1745-46|1746|3|25-dec-1745|0|0|0|0||||
1746/04|1745-46|1746|4|01-jan-1745|0|0|0|0||||
1746/05|1745-46|1746|5|08-jan-1745|0|0|0|0||||
1746/06|1745-46|1746|6|15-jan-1745|0|0|0|0||||
1746/07|1745-46|1746|7|22-jan-1745|0|0|0|0||||
1746/08|1745-46|1746|8|29-jan-1745|0|0|0|0||||
1746/09|1745-46|1746|9|05-feb-1745|0|0|0|0||||
1746/10|1745-46|1746|10|12-feb-1745|0|0|0|0|part missing|||
1746/11|1745-46|1746|11|19-feb-1745|0|0|0|0||||
1746/12|1745-46|1746|12|26-feb-1745|0|0|0|0||||
1746/13|1745-46|1746|13|05-mar-1745|0|0|0|0||||
1746/14|1745-46|1746|14|12-mar-1745|0|0|0|0||||
1746/15|1745-46|1746|15|19-mar-1745|0|0|0|0||||
1746/16|1745-46|1746|16|26-mar-1746|0|0|0|0||||
1746/17|1745-46|1746|17|02-apr-1746|0|0|0|0||||
1746/18|1745-46|1746|18|09-apr-1746|0|0|0|0||||
1746/19|1745-46|1746|19|16-apr-1746|0|0|0|0||||
1746/20|1745-46|1746|20|23-apr-1746|0|0|0|0||||
1746/21|1745-46|1746|21|30-apr-1746|0|0|0|0||||
1746/22|1745-46|1746|22|07-may-1746|0|0|0|0||||
1746/23|1745-46|1746|23|14-may-1746|0|0|0|0||||
1746/24|1745-46|1746|24|21-may-1746|0|0|0|0||||
1746/25|1745-46|1746|25|28-may-1746|0|0|0|0||||
1746/26|1745-46|1746|26|04-jun-1746|0|0|0|0||||
1746/27|1745-46|1746|27|11-jun-1746|0|0|0|0||||
1746/28|1745-46|1746|28|18-jun-1746|0|0|0|0||||
1746/29|1745-46|1746|29|25-jun-1746|0|0|0|0||||
1746/30|1745-46|1746|30|02-jul-1746|0|0|0|0||||
1746/31|1745-46|1746|31|09-jul-1746|0|0|0|0||||
1746/32|1745-46|1746|32|16-jul-1746|0|0|0|0||||
1746/33|1745-46|1746|33|23-jul-1746|0|0|0|0||||
1746/34|1745-46|1746|34|30-jul-1746|0|0|0|0||||
1746/35|1745-46|1746|35|06-aug-1746|0|0|0|0||||
1746/36|1745-46|1746|36|13-aug-1746|0|0|0|0||||
1746/37|1745-46|1746|37|20-aug-1746|0|0|0|0||||
1746/38|1745-46|1746|38|27-aug-1746|0|0|0|0||||
1746/39|1745-46|1746|39|03-sep-1746|0|0|0|0||||
1746/40|1745-46|1746|40|10-sep-1746|0|0|0|0||||
1746/41|1745-46|1746|41|17-sep-1746|0|0|0|0||||
1746/42|1745-46|1746|42|24-sep-1746|0|0|0|0||||
1746/43|1745-46|1746|43|01-oct-1746|0|0|0|0||||
1746/44|1745-46|1746|44|08-oct-1746|0|0|0|0||||
1746/45|1745-46|1746|45|15-oct-1746|0|0|0|0||||
1746/46|1745-46|1746|46|22-oct-1746|0|0|0|0||||
1746/47|1745-46|1746|47|29-oct-1746|0|0|0|0||||
1746/48|1745-46|1746|48|05-nov-1746|0|0|0|0||||
1746/49|1745-46|1746|49|12-nov-1746|0|0|0|0||||
1746/50|1745-46|1746|50|19-nov-1746|0|0|0|0||||
1746/51|1745-46|1746|51|26-nov-1746|0|0|0|0||||
1746/52|1745-46|1746|52|03-dec-1746|0|0|0|0||||
1747/01|1746-47|1747|1|10-dec-1746|0|0|0|0||||
1747/02|1746-47|1747|2|17-dec-1746|0|0|0|0||||
1747/03|1746-47|1747|3|24-dec-1746|0|0|0|0||||
1747/04|1746-47|1747|4|31-dec-1746|0|0|0|0||||
1747/05|1746-47|1747|5|07-jan-1746|0|0|0|0||||
1747/06|1746-47|1747|6|14-jan-1746|0|0|0|0||||
1747/07|1746-47|1747|7|21-jan-1746|0|0|0|0||part missing||
1747/08|1746-47|1747|8|28-jan-1746|0|0|0|0||||
1747/09|1746-47|1747|9|04-feb-1746|0|0|0|0||||
1747/10|1746-47|1747|10|11-feb-1746|0|0|0|0||||
1747/11|1746-47|1747|11|18-feb-1746|0|0|0|0||||
1747/12|1746-47|1747|12|25-feb-1746|0|0|0|0||||
1747/13|1746-47|1747|13|04-mar-1746|0|0|0|0||||
1747/14|1746-47|1747|14|11-mar-1746|0|0|0|0||||
1747/15|1746-47|1747|15|18-mar-1746|0|0|0|0||||
1747/16|1746-47|1747|16|25-mar-1747|0|0|0|0||||
1747/17|1746-47|1747|17|01-apr-1747|0|0|0|0||||
1747/18|1746-47|1747|18|08-apr-1747|0|0|0|0||||
1747/19|1746-47|1747|19|15-apr-1747|0|0|0|0||||
1747/20|1746-47|1747|20|22-apr-1747|0|0|0|0||||
1747/21|1746-47|1747|21|29-apr-1747|0|0|0|0||||
1747/22|1746-47|1747|22|06-may-1747|0|0|0|0||||
1747/23|1746-47|1747|23|13-may-1747|0|0|0|0||||
1747/24|1746-47|1747|24|20-may-1747|0|0|0|0||||
1747/25|1746-47|1747|25|26-may-1747|0|0|0|0||||
1747/26|1746-47|1747|26|03-jun-1747|0|0|0|0||||
1747/27|1746-47|1747|27|10-jun-1747|0|0|0|0||||
1747/28|1746-47|1747|28|17-jun-1747|0|0|0|0||||
1747/29|1746-47|1747|29|24-jun-1747|0|0|0|0||||
1747/30|1746-47|1747|30|01-jul-1747|0|0|0|0||||
1747/31|1746-47|1747|31|08-jul-1747|0|0|0|0||||
1747/32|1746-47|1747|32|15-jul-1747|0|0|0|0||||
1747/33|1746-47|1747|33|22-jul-1747|0|0|0|0||||
1747/34|1746-47|1747|34|29-jul-1747|0|0|0|0||||
1747/35|1746-47|1747|35|05-aug-1747|0|0|0|0||||
1747/36|1746-47|1747|36|12-aug-1747|0|0|0|0||||
1747/37|1746-47|1747|37|19-aug-1747|0|0|0|0||||
1747/38|1746-47|1747|38|26-aug-1747|0|0|0|0||||
1747/39|1746-47|1747|39|02-sep-1747|0|0|0|0||||
1747/40|1746-47|1747|40|09-sep-1747|0|0|0|0||||
1747/41|1746-47|1747|41|16-sep-1747|0|0|0|0||||
1747/42|1746-47|1747|42|23-sep-1747|0|0|0|0||||
1747/43|1746-47|1747|43|30-sep-1747|0|0|0|0||||
1747/44|1746-47|1747|44|07-oct-1747|0|0|0|0||||
1747/45|1746-47|1747|45|14-oct-1747|0|0|0|0||||
1747/46|1746-47|1747|46|21-oct-1747|0|0|0|0||||
1747/47|1746-47|1747|47|28-oct-1747|0|0|0|0||||
1747/48|1746-47|1747|48|04-nov-1747|0|0|0|0||||
1747/49|1746-47|1747|49|11-nov-1747|0|0|0|0||||
1747/50|1746-47|1747|50|18-nov-1747|0|0|0|0||||
1747/51|1746-47|1747|51|24-nov-1747|0|0|0|0||||
1747/52|1746-47|1747|52|02-dec-1747|0|0|0|0||||
1747/53|1746-47|1747|53|09-dec-1747|0|0|0|0||||
1748/01|1747-48|1748|1|16-dec-1747|0|0|0|0||||
1748/02|1747-48|1748|2|23-dec-1747|0|1|1|1||missing|missing|part missing
1748/03|1747-48|1748|3|30-dec-1747|0|0|0|0||||
1748/04|1747-48|1748|4|06-jan-1747|0|0|0|0||||
1748/05|1747-48|1748|5|13-jan-1747|0|0|0|0||||
1748/06|1747-48|1748|6|20-jan-1747|0|0|0|0||||
1748/07|1747-48|1748|7|27-jan-1747|0|0|0|0||||
1748/08|1747-48|1748|8|03-feb-1747|0|0|0|0||||
1748/09|1747-48|1748|9|10-feb-1747|0|0|0|0||||
1748/10|1747-48|1748|10|17-feb-1747|0|0|0|0||||
1748/11|1747-48|1748|11|24-feb-1747|0|0|0|0||||
1748/12|1747-48|1748|12|02-mar-1747|0|0|0|0||||
1748/13|1747-48|1748|13|09-mar-1747|0|0|0|0||||
1748/14|1747-48|1748|14|16-mar-1747|0|0|0|0||||
1748/15|1747-48|1748|15|23-mar-1748|0|0|0|0||||
1748/16|1747-48|1748|16|30-mar-1748|0|0|0|0||||
1748/17|1747-48|1748|17|06-apr-1748|0|0|0|0||||
1748/18|1747-48|1748|18|13-apr-1748|0|0|0|0||||
1748/19|1747-48|1748|19|20-apr-1748|0|0|0|0||||
1748/20|1747-48|1748|20|27-apr-1748|0|0|0|0||||
1748/21|1747-48|1748|21|04-may-1748|0|0|0|0||||
1748/22|1747-48|1748|22|11-may-1748|0|0|0|0||||
1748/23|1747-48|1748|23|18-may-1748|0|0|0|0||||
1748/24|1747-48|1748|24|25-may-1748|0|0|0|0||||
1748/25|1747-48|1748|25|01-jun-1748|0|0|0|0||||
1748/26|1747-48|1748|26|08-jun-1748|0|0|0|0||||
1748/27|1747-48|1748|27|15-jun-1748|0|0|0|0||||
