"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
38088,39048,9917,1,1663,,,40,,,QC-1663-40-verso,,,15,,,September,,,22,,,September,,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,20,,,,1,,,1,,54,,,18,,,,1,,,1,,,1,,14,,,2,,,"Drowned at St. Katharine Tower 2",,,,1,,,1,,,1,,41,,,,1,,19,,,,1,,4,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,23,,,,1,,1,,,,1,,,1,,,1,,1,,,19,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,6,,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,10,,,2,,,2,,,1,,,,1,,1,,,4,,,,1,,,1,,31,,,2,,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,3,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,107,,,104,,,211,,,169,,,154,,,323,,,0,,,-23,,,0,,,130,,,0,,
38090,39050,9918,1,1663,,,42,,,QC-1663-42-verso,,,29,,,September,,,6,,,October,,,1,,,15,,,1,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,2,,,10,,,,1,,1,,,64,,,20,,,,1,,,1,,,1,,13,,,1,,,"Drowned at St. Botolph Aldgate 1",,,,1,,,1,,,1,,44,,,,1,,14,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,28,,,,1,,,1,,,1,,,1,,,1,,,1,,13,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,6,,,,1,,,1,,,1,,,1,,,1,,7,,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,12,,,1,,,3,,,,1,,,1,,1,,,3,,,,1,,,1,,21,,,2,,,2,,,2,,,,1,,3,,,,1,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,"sore throat",,,119,,,112,,,231,,,166,,,149,,,315,,,0,,,21,,,0,,,130,,,0,,
38130,39058,9919,1,1663,,,51,,,QC-1663-51-verso,,,1,,,December,,,8,,,December,,,4,,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,11,,,,1,,2,,,57,,,20,,,1,,,,1,,,1,,19,,,3,,,"Drowned at St. Katherine Tower 3",,,,1,,,1,,,1,,35,,,1,,,13,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,15,,,,1,,1,,,,1,,,1,,,1,,2,,,10,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,8,,,1,,,3,,,,1,,,1,,4,,,5,,,,1,,,1,,15,,,2,,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,2,,,1,,,"Found strangled at St. Faiths 1",,,,,,,,,2,,,"Scaled in a Brewers Mashtun at St. Saviours Southwark 1; Killed by a fall of a Windmill at St Giles Cripplegate 1",,,103,,,92,,,195,,,159,,,132,,,282,,,0,,,23,,,0,,,130,,,0,,
38133,39060,9920,1,1663,,,1,,,QC-1663-01-verso,,,15,,,December,,,22,,,December,,,4,,,26,,,,1,,,1,,,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,3,,,13,,,,1,,1,,,79,,,15,,,,1,,,1,,,1,,22,,,2,,,"Drowned two; one at St. Katherine Tower; and one at Lamb Parish",,,3,,,,1,,,1,,40,,,1,,,15,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,17,,,,,,,1,,,1,,,1,,,1,,1,,,11,,,,1,,,1,,1,,,,,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,5,,,,1,,,1,,,1,,,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,4,,,,1,,,1,,2,,,3,,,,1,,,1,,11,,,2,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,3,,,1,,,"Killed by a fall against a Lighter at St. Mary Whitechappel 1 ",,,,1,,,1,,1,,,"Frighted by a mad Oxe St. Ann Blackfryers 1",,,107,,,103,,,210,,,159,,,156,,,315,,,0,,,-26,,,0,,,130,,,0,,
38134,39061,9921,1,1663,,,2,,,QC-1663-02-verso,,,22,,,December,,,29,,,December,,,2,,,19,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,15,,,1,,,,1,,55,,,22,,,1,,,,1,,,1,,19,,,,1,,,1,,2,,,,1,,,1,,39,,,,1,,10,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,18,,,,1,,,1,,,1,,,1,,,1,,3,,,15,,,,1,,,1,,1,,,,1,,5,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,7,,,4,,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,8,,,,1,,2,,,,1,,,1,,4,,,1,,,,1,,,1,,14,,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,1,,,"Murdered by her husband at St. Michael Crookedlane ",,,,1,,,1,,3,,,"Lameness in the Limbs 1; Killed by accident at St. Giles Cripplegate two; whereof one with a pair of Bellowes 2",,,106,,,109,,,215,,,161,,,144,,,305,,,0,,,-10,,,0,,,130,,,0,,
38222,39076,10056,1,1664,,,17,,,QC-1664-17-verso,,,5,,,April,,,12,,,April,,,4,,,26,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,3,,,9,,,,1,,1,,,92,,,21,,,,1,,,1,,,1,,25,,,,1,,,1,,,1,,,1,,,1,,42,,,,1,,15,,,,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,26,,,,1,,,1,,,1,,,1,,,1,,1,,,12,,,,,1,,,1,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,20,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12,,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,7,,,,1,,4,,,1,,,,1,,2,,,5,,,,1,,,1,,21,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,3,,,"Distracted 1; Hanged themselves 2; one at S. Giles Cripplegate; and one at St. Olaves Southwark",,,1,,,"Vertigo 1",,,108,,,111,,,219,,,192,,,185,,,377,,,0,,,-10,,,,1,,130,,,0,,
38223,39077,10057,1,1664,,,18,,,QC-1664-18-verso,,,12,,,April,,,19,,,April,,,3,,,17,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,13,,,,1,,1,,,69,,,27,,,,1,,,1,,,1,,29,,,,1,,,1,,,1,,,1,,,1,,47,,,2,,,19,,,,,,2,,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,26,,,,1,,1,,1,,1,,,1,,,1,,5,,,16,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,24,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,6,,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,12,,,,1,,5,,,,1,,,1,,1,,,2,,,,1,,,1,,18,,,,1,,5,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,1,,,"Murthered at St. Sepulchers 1",,,1,,,"Hanged herself at S. Sepulchers 1",,,3,,,"Bit by a Mad Dogg at St. Botolph Aldgate 1; Mouldfallen 1; Sore legge 1",,,118,,,111,,,229,,,196,,,188,,,384,,,0,,,7,,,,1,,130,,,0,,
38224,39078,10058,1,1664,,,19,,,QC-1664-19-verso,,,19,,,April,,,26,,,April,,,3,,,27,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,5,,,11,,,,1,,1,,,75,,,26,,,,1,,,1,,,1,,26,,,1,,,"Drowned at S. Leonard Shoreditch 1",,,,1,,,1,,,1,,53,,,,1,,13,,,,,,,1,,1,,,"Found dead in the street at St. Gregories 1",,,2,,,,1,,,1,,,1,,,1,,,1,,22,,,,1,,,1,,,1,,,1,,,1,,1,,,12,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,23,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,16,,,6,,,,1,,,1,,,1,,,1,,,1,,3,,,2,,,,1,,,1,,,1,,5,,,,1,,1,,,"Starved at Nurse 1",,,10,,,3,,,8,,,1,,,,1,,2,,,7,,,,1,,,1,,28,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,"Hanged himself at St. Andrews Holborn 1",,,1,,,"Kild with a Cart at St. Botolph 1",,,113,,,101,,,214,,,202,,,206,,,408,,,0,,,24,,,,1,,130,,,0,,
38228,39082,10059,1,1664,,,23,,,QC-1664-23-verso,,,17,,,May,,,24,,,May,,,1,,,21,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,4,,,18,,,,1,,,1,,84,,,23,,,,1,,,1,,,1,,30,,,1,,,"Drowned at St. Saviours Southwark 1",,,,1,,,1,,,1,,40,,,,1,,23,,,,,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,1,,,14,,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,12,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,8,,,6,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,6,,,1,,,8,,,,1,,,1,,2,,,4,,,,1,,1,,,23,,,1,,,1,,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Kild with a fall off a Horse at St. Martin in the Fields 1 ",,,107,,,111,,,218,,,191,,,185,,,376,,,0,,,6,,,,1,,130,,,0,,
38230,39084,10060,1,1664,,,25,,,Qc-1664-25-verso,,,31,,,May,,,7,,,June,,,3,,,19,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,12,,,,1,,,1,,68,,,24,,,,1,,,1,,,1,,17,,,1,,,"Drowned at Hackney Parish 1",,,,1,,,1,,,1,,50,,,,1,,26,,,,,,4,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,19,,,,1,,,1,,,1,,,1,,,1,,7,,,18,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,4,,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,,1,,1,,,"Starved at S. Botolph Aldgate 1",,,4,,,1,,,2,,,,1,,,1,,1,,,3,,,,1,,,1,,17,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,,1,,2,,,,1,,,1,,1,,,"Distracted 1",,,2,,,"Kil'd with a Horse at St. Martins in the fields 1; Sore mouth 1",,,112,,,106,,,218,,,181,,,167,,,348,,,0,,,8,,,,1,,130,,,0,,
38275,39087,10061,1,1664,,,28,,,QC-1664-28-verso,,,21,,,"June ",,,28,,,"June ",,,2,,,19,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,14,,,,1,,,1,,75,,,30,,,2,,,,1,,,1,,13,,,3,,,"Drowned 3; One at St. Olaves Southwark; One at Hackney; and One at St. Mary Savoy",,,,1,,,1,,,1,,45,,,,1,,18,,,,1,,2,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,22,,,,1,,,1,,,1,,,1,,,1,,4,,,17,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12,,,5,,,,1,,,1,,,1,,,1,,,1,,3,,,1,,,,1,,,1,,1,,,3,,,,1,,,1,,,1,,5,,,1,,,3,,,,1,,,1,,,1,,5,,,,1,,,1,,18,,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,1,,,"Hanged himself at St. Andrew Holborn 1",,,,1,,,1,,122,,,107,,,229,,,182,,,163,,,345,,,0,,,21,,,,1,,130,,,0,,
38276,39088,10062,1,1664,,,29,,,QC-1664-29-verso,,,28,,,June,,,5,,,July,,,4,,,15,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,8,,,15,,,,1,,,1,,74,,,29,,,1,,,,1,,,1,,19,,,1,,,"Drowned at St. Saviors Southwark 1",,,,1,,,1,,,1,,61,,,,1,,19,,,,1,,11,,,2,,,"Found dead 2; one in the Thames at St. Bennet Paulswharf; and one a Childe at St. Clement Danes",,,1,,,,1,,,1,,,1,,,1,,,1,,28,,,,1,,,1,,,1,,,1,,,1,,4,,,17,,,,1,,,1,,1,,1,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,7,,,,1,,,1,,,1,,,1,,,1,,6,,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,4,,,,1,,,1,,2,,,6,,,,1,,,1,,26,,,2,,,2,,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Killed 2; One with a fall out of a window at St. Botolph Aldgate; and one with a Dray at St. Mary Whitechappel",,,109,,,99,,,208,,,205,,,193,,,398,,,1,,,53,,,,1,,129,,,1,,
38277,39089,10063,1,1664,,,30,,,QC-1664-30-verso,,,5,,,"July ",,,12,,,"July ",,,6,,,17,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,7,,,17,,,,1,,,1,,73,,,36,,,1,,,,1,,,1,,19,,,1,,,"Drowned at St. Saviours Southwark 1",,,1,,,,,,,1,,56,,,,1,,27,,,,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,42,,,,1,,,1,,,1,,,1,,,1,,2,,,23,,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13,,,7,,,,1,,1,,,,1,,,1,,,1,,6,,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,6,,,,1,,3,,,,1,,,1,,1,,,7,,,,1,,,1,,31,,,2,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,1,1,,"Mouldfallen 1",1,,113,,,102,,,215,,,221,,,218,,,439,,,0,,,41,,,,1,,130,,,0,,
38279,39091,9520,1,1664,,,32,,,"QC-1664-32- verso",,,19,,,July,,,26,,,July,,,2,,,15,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,23,,,,1,,1,,,59,,,27,,,,1,,,1,,,1,,8,,,2,,,"Drowned 2, one at St. Katherines Tower; and one at St Clement Danes",,,,1,,,1,,,1,,39,,,1,,,32,,,,,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,33,,,,1,,,1,,,1,,,1,,,1,,2,,,26,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10,,,10,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,7,,,,1,,1,,,,1,,,1,,1,,,7,,,,1,,,1,,23,,,2,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,3,,,,1,,5,,,,1,,,1,,,1,,,1,,4,,,"Brused 1; Killed by a Horse at S. James Clarkenwell 1; Mouldfallen 1; Sore Brest 1",,,123,,,112,,,235,,,187,,,180,,,367,,,0,,,-35,,,,1,,130,,,0,,
38280,39092,9524,1,1664,,,33,,,QC-1664-33-verso,,,26,,,July,,,2,,,August,,,2,,,22,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,13,,,,1,,,1,,61,,,16,,,,1,,,1,,,1,,17,,,2,,,"one at Sr. Olaves Southward, and one at Saviors Southwark",,,,1,,,1,,,1,,44,,,,1,,24,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,29,,,,1,,,1,,,1,,,1,,,1,,,1,,23,,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,11,1,,6,,,,1,,1,,,,1,,,1,,,1,,8,,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,8,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,35,,,3,,,,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,"Cut his own Throat being Distracted, at St. Bartholomew the Great",,,2,,,"Broke her Neck, with a fall down Stayers at St. Dunstan in the East 1; Sore mouth 1;",,,121,,,116,,,237,,,182,,,166,,,348,,,0,,,-28,,,,1,,130,,,,1,
38281,39093,9525,1,1664,,,34,,,QC-1664-34-verso,,,2,,,August,,,9,,,August,,,1,,,15,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,9,,,,1,,,1,,46,,,22,,,,1,,,1,,,1,,16,,,1,,,"Drowned at St. Katherines Tower",,,,1,,,1,,,1,,40,,,,1,,43,,,,1,,4,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,21,,,,1,,,1,,,1,,,1,,,1,,1,,,14,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,6,,,,1,,2,,,,1,,,1,,,1,,4,,,,,,,1,,15,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,1,,,"Murthered at St. Giles in the Fields 1",,,,1,,,1,,,1,,,1,,118,,,103,,,221,,,147,,,143,,,290,,,0,,,-58,,,,1,,130,,,0,,
38282,39094,9526,1,1664,,,35,,,QC-1664-35-verso,,,9,,,August,,,16,,,August,,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,14,,,,1,,,1,,67,,,19,,,,1,,,1,,,1,,17,,,1,,,"Drowned at St. Michaels in Cornhill",,,,1,,,1,,,1,,37,,,,1,,28,,,,1,,5,,,,1,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,19,,,,1,,,1,,,1,,,1,,,1,,4,,,16,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,6,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,,,,1,,4,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,26,,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,1,,,,1,,3,,,1,,,"One with a Cart at St. Katherine Creechurch",,,1,,,"Shot himself with a Musket at St. Sepulchres",,,1,,,"One by a fall down Stairs at St. Olaves Silverstreet",,,109,,,104,,,213,,,173,,,149,,,322,,,0,,,32,,,,1,,130,,,0,,
38283,39095,9530,1,1664,,,36,,,QC-1664-36-verso,,,16,,,August,,,23,,,August,,,3,,,17,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,15,,,,1,,,1,,70,,,21,,,,1,,,1,,,1,,15,,,2,,,"one at St. Katherines Tower, and one at St. Magdalen Bermondsie",,,,1,,,1,,,1,,49,,,,1,,22,,,,1,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,36,,,,1,,,1,,,1,,,1,,,1,,,1,,14,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,3,,,2,,,,1,,1,,,,1,,,1,,,1,,8,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,20,,,3,,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,3,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Sore throat",,,112,,,118,,,230,,,173,,,158,,,331,,,0,,,9,,,0,,,130,,,0,,
