"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
25416,35032,3891,1,1646,,,10,,,Bodleian-1646-10-verso,,,16,,,February,,,23,,,February,,,1,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,1,,,52,,,12,,,1,,,,,,,,,12,,,1,,,"Drowned in a Limer it at OlavesSouthwarke",,,,,,,,,,,,15,,,,,,4,,,"flox 2; small-pox 2",,,1,,,2,,,"Dead in the streete",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,6,,,2,,,3,,,,,,,,,5,,,2,,,,,,,,,11,,,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,1,,,"Hanged herselfe at Grego-ries",,,,,,,,,82,,,67,,,194,,,91,,,114,,,205,,,1,,,1,,,,,,,,,,,
25417,35033,3972,1,1646,,,11,,,Bodleian-1646-11-verso,,,23,,,February,,,2,,,March,,,2,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,5,,,,,,,,,53,,,9,,,2,,,,,,,,,8,,,2,,,"Drowned 2 one at Dunstans in the East,and one at Sa-viours inSouthwarke",,,,,,,,,,,,12,,,,,,2,,,"flox 0; small-pox 2",,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,1,,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,3,,,3,,,,,,,,,15,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,82,,,75,,,157,,,107,,,82,,,189,,,4,,,-17,,,,,,,,,,,
25418,35034,3973,1,1646,,,12,,,Bodleian-1646-12-verso,,,2,,,March,,,9,,,March,,,1,,,27,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,13,,,,,,,,,46,,,16,,,1,,,,,,,,,8,,,3,,,"Drowned three, 2 at Kathe-rines Tower, and one at Mary Whitechappell",,,1,,,,,,,,,14,,,,,,3,,,"flox 1; small-pox 2",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,13,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,1,,,,,,,,,1,,,4,,,,,,,,,13,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,1,,,"Sore brest",,,81,,,78,,,159,,,102,,,97,,,199,,,2,,,11,,,,,,,,,,,
25419,35035,3974,1,1646,,,13,,,Bodleian-1646-13-verso,,,9,,,March,,,16,,,March,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,8,,,,,,1,,,47,,,10,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,19,,,,,,1,,,"flox 0; small-pox 1",,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,9,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,5,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,4,,,1,,,2,,,1,,,,,,1,,,3,,,,,,,,,10,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,1,,,"Killed by a Cart at Dunstans in the West",,,,,,,,,,,,,,,83,,,68,,,151,,,110,,,88,,,198,,,5,,,-1,,,,,,,,,,,
25420,35036,3975,1,1646,,,14,,,Bodleian-1646-14-verso,,,16,,,March,,,23,,,March,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,9,,,,,,,,,44,,,11,,,2,,,,,,,,,11,,,1,,,"Drowned at Katherins Tower",,,,,,,,,1,,,21,,,,,,2,,,"flox 0; small-pox 1",,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,17,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,15,,,1,,,1,,,2,,,,,,3,,,5,,,,,,,,,14,,,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,82,,,81,,,163,,,117,,,108,,,225,,,4,,,27,,,,,,,,,,,
25421,35037,3976,1,1647,,,15,,,Bodleian-1647-15-verso,,,23,,,March,,,30,,,March,,,1,,,25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,12,,,,,,1,,,44,,,13,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,27,,,,,,2,,,"flox 2; small-pox 0",,,,,,1,,,"Found dead in the streete a murthered Infant at Martins Orgars",,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,23,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,2,,,1,,,7,,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,18,,,1,,,1,,,,,,,,,2,,,1,,,,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,"Hanged himself at Sepulchers",,,,,,,,,74,,,88,,,162,,,118,,,115,,,233,,,7,,,8,,,,,,,,,,,
25422,35038,3977,1,1647,,,16,,,Bodleian-1647-16-verso,,,30,,,March,,,6,,,April,,,1,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,18,,,,,,,,,45,,,11,,,1,,,,,,,,,6,,,1,,,"Drowned in Fleere Ditch at Brides",,,,,,,,,,,,27,,,,,,1,,,,,,4,,,1,,,"Found dead in the streete a strangled Infant at Martins Ludgate",,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,16,,,,,,,,,1,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,14,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,3,,,1,,,2,,,,,,,,,2,,,,,,,,,,,,16,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,1,,,"Poysoned herselfe at Peters the Poore",,,1,,,"Sore mouth",,,79,,,73,,,152,,,115,,,110,,,225,,,14,,,-8,,,,,,,,,,,
25423,35039,3979,1,1647,,,17,,,Bodleian-1647-17-verso,,,6,,,April,,,13,,,April,,,,,,22,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,11,,,,,,,,,48,,,18,,,,,,,,,,,,8,,,1,,,"Drowned in a Pond at Giles Creplegate",,,,,,,,,,,,11,,,,,,,,,,,,1,,,1,,,"Found dead in the streete a starved childe at Michaels in Cornehil",,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,18,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,5,,,,,,,,,,,,,,,7,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,1,,,,,,,,,2,,,3,,,,,,,,,9,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,78,,,66,,,144,,,103,,,98,,,201,,,9,,,-24,,,,,,,,,,,
25424,35040,3980,1,1647,,,18,,,Bodleian-1647-18-verso,,,13,,,April,,,20,,,April,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9,,,,,,,,,55,,,21,,,2,,,,,,,,,9,,,,,,,,,,,,,,,,,,29,,,,,,1,,,"flox 0; small-pox 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,16,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,3,,,4,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,1,,,"Hanged miself at Buttolph Aldgate",,,,,,,,,77,,,67,,,144,,,123,,,100,,,223,,,6,,,22,,,,,,,,,,,
25472,35041,3981,1,1647,,,19,,,Bodleian-1647-19-verso,,,20,,,April,,,27,,,April,,,,,,17,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,8,,,,,,1,,,40,,,12,,,1,,,,,,,,,8,,,,,,,,,,,,,,,,,,7,,,,,,3,,,"flox 1; small-pox 2",,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,24,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,,,,,,,1,,,,,,,,,3,,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,1,,,1,,,,,,,,,1,,,5,,,,,,,,,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,Swelling,,,76,,,78,,,154,,,84,,,96,,,180,,,7,,,-43,,,,,,,,,,,
25473,35042,3982,1,1647,,,20,,,Bodleian-1647-10-verso,,,27,,,April,,,4,,,May,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,13,,,,,,2,,,47,,,10,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,6,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,,,,,,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,66,,,76,,,142,,,92,,,75,,,167,,,3,,,-13,,,,,,,,,,,
25474,35043,4014,1,1647,,,21,,,Bodleian-1647-21-verso,,,4,,,May,,,11,,,May,,,2,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,8,,,,,,,,,42,,,19,,,3,,,,,,,,,9,,,2,,,"Drowned two, one at Alhal-lows the Great,and one in a ditch at James Clarkenwell",,,2,,,,,,,,,9,,,,,,2,,,"flox 0; small-pox 2",,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,15,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,11,,,,,,,,,,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,2,,,,,,1,,,11,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,63,,,130,,,86,,,99,,,185,,,11,,,18,,,,,,,,,,,
25475,35044,4015,1,1647,,,22,,,Bodleian-1647-22-verso,,,11,,,May,,,18,,,May,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,9,,,,,,1,,,41,,,12,,,,,,,,,,,,11,,,2,,,"Drowned 2 one at Georges in Southwarke and one at Olaves in Sonthwarke",,,,,,,,,,,,14,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,19,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,4,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,"Brused 1; Wounded 1",,,83,,,46,,,129,,,98,,,78,,,176,,,5,,,-9,,,,,,,,,,,
25476,35045,4016,1,1647,,,23,,,Bodleian-1647-23-verso,,,18,,,May,,,25,,,May,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,44,,,12,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,21,,,2,,,2,,,"flox 0; small-pox 2",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,6,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,4,,,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,"Kild with a Cart at Saviours in Southwarke",,,1,,,"Hanged himselfe at Sepulchres",,,,,,,,,60,,,59,,,119,,,92,,,67,,,159,,,1,,,-17,,,,,,,,,,,
25477,35046,4017,1,1647,,,24,,,Bodleian-1647-24-verso,,,25,,,May,,,1,,,June,,,2,,,24,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,7,,,,,,,,,46,,,13,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,23,,,,,,1,,,"flox 1; small-pox 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,12,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,8,,,1,,,,,,,,,,,,2,,,3,,,,,,,,,9,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,2,,,"Purity 1; Sore brest 1",,,74,,,56,,,130,,,109,,,88,,,197,,,12,,,38,,,,,,,,,,,
25478,35047,4018,1,1647,,,25,,,Bodleian-1647-25-verso,,,1,,,June,,,8,,,June,,,,,,11,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,6,,,,,,3,,,43,,,6,,,,,,,,,,,,8,,,2,,,"Drowned two one at Mary Whitechappell and one (a childe in tub of water ) at Andrewes in Holborne",,,,,,,,,,,,23,,,,,,1,,,"flox 0; small-pox 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,2,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,4,,,1,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,2,,,"Kild two one at Gyles in the Fields & one with a fal from a house at Buttolph Aldgate",,,46,,,61,,,107,,,78,,,80,,,158,,,7,,,-39,,,,,,,,,,,
25479,35048,4019,1,1647,,,26,,,Bodleian-1647-26-verso,,,8,,,June,,,15,,,June,,,1,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5,,,,,,,,,22,,,8,,,,,,,,,,,,8,,,2,,,"Drowned two one at Olaves in Southwark, and one at Magdalens Bermondfey",,,,,,,,,,,,25,,,,,,1,,,"flox 0; small-pox 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17,,,,,,,,,,,,,,,,,,,,,5,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,8,,,,,,,,,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,2,,,"Kild by a fall out of a win-dow at Dunstans in the West; Brused",,,66,,,59,,,125,,,103,,,78,,,181,,,17,,,23,,,,,,,,,,,
25480,35049,4020,1,1647,,,27,,,Bodleian-1647-27-verso,,,15,,,June,,,22,,,June,,,,,,16,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,2,,,5,,,,,,,,,36,,,12,,,,,,,,,,,,8,,,1,,,"Drowned a child at Saviors in Southwarke",,,,,,,,,,,,23,,,,,,2,,,"flox 1; small-pox 1",,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,1,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,6,,,1,,,,,,,,,,,,1,,,7,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,,,1,,,"Kild by discharging a pistol at Alhallowes the great",,,,,,,,,,,,,,,72,,,46,,,118,,,99,,,88,,,187,,,16,,,6,,,,,,,,,,,
25481,35050,4021,1,1647,,,28,,,Bodleian-1647-28-verso,,,22,,,June,,,29,,,June,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,9,,,,,,,,,41,,,7,,,,,,,,,,,,4,,,2,,,"Drowned two one at Lau-rence Poultney and one at Katharines Tower",,,,,,,,,,,,25,,,,,,1,,,"flox 0; small-pox 1",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,15,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,3,,,1,,,1,,,,,,,,,2,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,"Kild with a pistol at Gyles Creplegate",,,1,,,"Hanged himselfe at Magda-lens Oldfishstreet",,,1,,,"Fall off a Scaffold at Olaves in Southwarke",,,50,,,71,,,121,,,93,,,104,,,197,,,29,,,10,,,,,,,,,,,
25522,35051,4022,1,1647,,,29,,,Bodleian-1647-29-verso,,,29,,,June,,,6,,,July,,,,,,13,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,11,,,,,,2,,,48,,,13,,,,,,,,,,,,4,,,2,,,"Drowned two, one at Sepul-chers,and one at Katherines Tower",,,,,,,,,,,,30,,,,,,1,,,"flox 0; small-pox 1",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,20,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,47,,,,,,2,,,,,,2,,,,,,,,,4,,,3,,,,,,,,,1,,,,,,,,,1,,,2,,,,,,,,,,,,4,,,,,,,,,,,,9,,,,,,,,,1,,,,,,,,,6,,,,,,,,,22,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,"Kild by a Cart (a Childe)at Andrew Holborne",,,,,,,,,2,,,"Sore Legge 2",,,73,,,75,,,148,,,141,,,127,,,268,,,47,,,71,,,,,,,,,,,
25523,35052,4023,1,1647,,,30,,,Bodleian-1647-30-verso,,,6,,,July,,,13,,,July,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,,,16,,,,,,3,,,52,,,18,,,,,,,,,,,,7,,,1,,,"Drowned at Olaves in Southwarke",,,,,,,,,,,,22,,,,,,1,,,"flox 0; small-pox 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,17,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,1,,,1,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,1,,,3,,,,,,,,,,,,6,,,1,,,,,,,,,,,,1,,,8,,,,,,,,,19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,1,,,"Sore mouth 1",,,78,,,69,,,147,,,163,,,154,,,317,,,97,,,49,,,,,,,,,,,
